ortho	swissProt	name	egn	db	description
ORTHOMCL6354	Q2KIR8	TDH_BOVIN	TDH	BOVIN	L-threonine 3-dehydrogenase, mitochondrial  [Source:UniProtKB/Swiss-Prot;Acc:Q2KIR8]
ORTHOMCL6403	Q3ZBT2	FBX9_BOVIN	FBX9	BOVIN	F-box protein 9 [Source:VGNC Symbol;Acc:VGNC:28921]
ORTHOMCL6551	Q1RMP0	RPA12_BOVIN	RPA12	BOVIN	zinc ribbon domain containing 1 [Source:VGNC Symbol;Acc:VGNC:37362]
ORTHOMCL6719	Q2KIY1	PXMP2_BOVIN	PXMP2	BOVIN	peroxisomal membrane protein 2 [Source:VGNC Symbol;Acc:VGNC:33584]
ORTHOMCL7233	Q32LL5	INT12_BOVIN	INT12	BOVIN	integrator complex subunit 12 [Source:VGNC Symbol;Acc:VGNC:30225]
ORTHOMCL7313	Q0P595	SIR7_BOVIN	SIR7	BOVIN	sirtuin 7 [Source:VGNC Symbol;Acc:VGNC:34636]
ORTHOMCL7340	Q5E9B2	PAF15_BOVIN	PAF15	BOVIN	PCNA-associated factor  [Source:UniProtKB/Swiss-Prot;Acc:Q5E9B2]
ORTHOMCL7735	Q2KHY5	FAP24_BOVIN	FAP24	BOVIN	Fanconi anemia core complex associated protein 24 [Source:VGNC Symbol;Acc:VGNC:28694]
ORTHOMCL789	Q3T108	PSB4_BOVIN	PSB4	BOVIN	proteasome subunit beta 4 [Source:VGNC Symbol;Acc:VGNC:33448]
ORTHOMCL7945	P41984	ACM3_BOVIN	ACM3	BOVIN	cholinergic receptor muscarinic 3 [Source:VGNC Symbol;Acc:VGNC:27320]
ORTHOMCL7988	A8E4L1	COX19_BOVIN	COX19	BOVIN	COX19, cytochrome c oxidase assembly factor [Source:VGNC Symbol;Acc:VGNC:27632]
ORTHOMCL804	Q9XSK2	CD63_BOVIN	CD63	BOVIN	CD63 antigen  [Source:UniProtKB/Swiss-Prot;Acc:Q9XSK2]
ORTHOMCL8190	Q1LZF2	ARP8_BOVIN	ARP8	BOVIN	ARP8 actin related protein 8 homolog [Source:VGNC Symbol;Acc:VGNC:25589]
ORTHOMCL8305	Q2KIV0	NOL12_BOVIN	NOL12	BOVIN	Nucleolar protein 12  [Source:UniProtKB/Swiss-Prot;Acc:Q2KIV0]
ORTHOMCL8611	Q2KHV4	PARL_BOVIN	PARL	BOVIN	Presenilins-associated rhomboid-like protein, mitochondrial P-beta [Source:UniProtKB/Swiss-Prot;Acc:Q2KHV4]
ORTHOMCL8633	Q1RML7	MAK16_BOVIN	MAK16	BOVIN	MAK16 homolog [Source:VGNC Symbol;Acc:VGNC:31153]
ORTHOMCL8715	P80311	PPIB_BOVIN	PPIB	BOVIN	peptidylprolyl isomerase B [Source:VGNC Symbol;Acc:VGNC:33195]
ORTHOMCL8801	Q0P5I5	HOGA1_BOVIN	HOGA1	BOVIN	4-hydroxy-2-oxoglutarate aldolase 1 [Source:VGNC Symbol;Acc:VGNC:29900]
ORTHOMCL8920	Q3ZBK2	F213A_BOVIN	F213A	BOVIN	family with sequence similarity 213 member A [Source:VGNC Symbol;Acc:VGNC:28791]
ORTHOMCL9140	Q2KI84	SYHC_BOVIN	SYHC	BOVIN	histidyl-tRNA synthetase [Source:VGNC Symbol;Acc:VGNC:29753]
ORTHOMCL9395	Q2HJH3	CK054_BOVIN	CK054	BOVIN	Ester hydrolase C11orf54 homolog  [Source:UniProtKB/Swiss-Prot;Acc:Q2HJH3]
ORTHOMCL9416	A7Z056	UBP20_BOVIN	UBP20	BOVIN	ubiquitin specific peptidase 20 [Source:VGNC Symbol;Acc:VGNC:36715]
ORTHOMCL9741	Q2KIN6	MPV17_BOVIN	MPV17	BOVIN	MPV17, mitochondrial inner membrane protein [Source:VGNC Symbol;Acc:VGNC:50219]
ORTHOMCL9910	Q2TA16	CCD65_BOVIN	CCD65	BOVIN	coiled-coil domain containing 65 [Source:VGNC Symbol;Acc:VGNC:26908]
ORTHOMCL14388	Q58DT1	RL7_BOVIN	RL7	BOVIN	60S ribosomal protein L7  [Source:UniProtKB/Swiss-Prot;Acc:Q58DT1]
ORTHOMCL16413	Q1LZE9	PRS23_BOVIN	PRS23	BOVIN	serine protease 23 [Source:VGNC Symbol;Acc:VGNC:33416]
ORTHOMCL17993	Q4GZT3	PKD2_BOVIN	PKD2	BOVIN	polycystin 2, transient receptor potential cation channel [Source:VGNC Symbol;Acc:VGNC:32935]
ORTHOMCL2464	P49410	EFTU_BOVIN	EFTU	BOVIN	Tu translation elongation factor, mitochondrial [Source:VGNC Symbol;Acc:VGNC:36517]
ORTHOMCL2677	Q148G4	TATD1_BOVIN	TATD1	BOVIN	TatD DNase domain containing 1 [Source:VGNC Symbol;Acc:VGNC:35617]
ORTHOMCL3826	Q0IIF2	EI2BA_BOVIN	EI2BA	BOVIN	eukaryotic translation initiation factor 2B subunit alpha [Source:VGNC Symbol;Acc:VGNC:28384]
ORTHOMCL4375	Q9N126	RDH8_BOVIN	RDH8	BOVIN	Retinol dehydrogenase 8  [Source:UniProtKB/Swiss-Prot;Acc:Q9N126]
ORTHOMCL8065	Q5BIM1	TRI45_BOVIN	TRI45	BOVIN	tripartite motif containing 45 [Source:VGNC Symbol;Acc:VGNC:36337]
ORTHOMCL8334	Q32LJ3	CX065_BOVIN	CX065	BOVIN	Uncharacterized protein CXorf65 homolog  [Source:UniProtKB/Swiss-Prot;Acc:Q32LJ3]
ORTHOMCL9056	P48734	CDK1_BOVIN	CDK1	BOVIN	cyclin dependent kinase 1 [Source:VGNC Symbol;Acc:VGNC:27115]
ORTHOMCL10022	Q6GMG6	S5A3B_DANRE	S5A3B	DANRE	zgc:91890 [Source:ZFIN;Acc:ZDB-GENE-040704-21]
ORTHOMCL10028	Q6NWH1	DCA10_DANRE	DCA10	DANRE	WD repeat domain 32 [Source:ZFIN;Acc:ZDB-GENE-040426-2314]
ORTHOMCL10066	Q6DHN0	TMM53_DANRE	TMM53	DANRE	transmembrane protein 53 [Source:ZFIN;Acc:ZDB-GENE-040718-384]
ORTHOMCL10154	Q6IQ73	CHM4C_DANRE	CHM4C	DANRE	charged multivesicular body protein 4Bb [Source:ZFIN;Acc:ZDB-GENE-040426-2812]
ORTHOMCL10266	A3KMR8	MAFA_DANRE	MAFA	DANRE	v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog Aa [Source:ZFIN;Acc:ZDB-GENE-010605-3]
ORTHOMCL10323	Q6NYE2	RCC2_DANRE	RCC2	DANRE	regulator of chromosome condensation 2 [Source:ZFIN;Acc:ZDB-GENE-040426-2213]
ORTHOMCL10415	E7F1H9	YTHD2_DANRE	YTHD2	DANRE	YTH N(6)-methyladenosine RNA binding protein 2 [Source:ZFIN;Acc:ZDB-GENE-040426-948]
ORTHOMCL10569	O57460	TLL1_DANRE	TLL1	DANRE	tolloid-like 1 [Source:ZFIN;Acc:ZDB-GENE-041020-1]
ORTHOMCL10625	Q2YDS5	SCNM1_DANRE	SCNM1	DANRE	sodium channel modifier 1 [Source:ZFIN;Acc:ZDB-GENE-030131-415]
ORTHOMCL10736	Q5TYV4	SPE39_DANRE	SPE39	DANRE	VPS33B interacting protein, apical-basolateral polarity regulator, spe-39 homolog [Source:ZFIN;Acc:ZDB-GENE-040520-1]
ORTHOMCL10757	Q805E5	CHSTE_DANRE	CHSTE	DANRE	carbohydrate (N-acetylgalactosamine 4-0) sulfotransferase 14 [Source:ZFIN;Acc:ZDB-GENE-040401-3]
ORTHOMCL10760	Q6DGA6	ALLC_DANRE	ALLC	DANRE	allantoicase [Source:ZFIN;Acc:ZDB-GENE-040718-471]
ORTHOMCL10951	A2BGR3	ERC6L_DANRE	ERC6L	DANRE	excision repair cross-complementation group 6-like [Source:ZFIN;Acc:ZDB-GENE-060531-56]
ORTHOMCL10964	Q03356	MSXB_DANRE	MSXB	DANRE	muscle segment homeobox 1b [Source:ZFIN;Acc:ZDB-GENE-980526-26]
ORTHOMCL10970	Q06S87	HIUH_DANRE	HIUH	DANRE	urate (5-hydroxyiso-) hydrolase a [Source:ZFIN;Acc:ZDB-GENE-060825-253]
ORTHOMCL11238	Q66IC8	TC1D1_DANRE	TC1D1	DANRE	Tctex1 domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-040912-49]
ORTHOMCL11421	Q4KMJ1	CHAC2_DANRE	CHAC2	DANRE	ChaC, cation transport regulator homolog 2 (E. coli) [Source:ZFIN;Acc:ZDB-GENE-050706-146]
ORTHOMCL11433	Q7T070	RHBG_DANRE	RHBG	DANRE	Rh family, B glycoprotein (gene/pseudogene) [Source:ZFIN;Acc:ZDB-GENE-030131-9542]
ORTHOMCL11738	F1R5H6	BRD4_DANRE	BRD4	DANRE	bromodomain containing 4 [Source:ZFIN;Acc:ZDB-GENE-030131-267]
ORTHOMCL11949	Q0VA82	MFSD8_DANRE	MFSD8	DANRE	major facilitator superfamily domain containing 8 [Source:ZFIN;Acc:ZDB-GENE-060818-29]
ORTHOMCL12163	Q6DRN3	NOC3L_DANRE	NOC3L	DANRE	NOC3-like DNA replication regulator [Source:ZFIN;Acc:ZDB-GENE-030131-9878]
ORTHOMCL12164	Q6GQN0	CEP41_DANRE	CEP41	DANRE	centrosomal protein 41 [Source:ZFIN;Acc:ZDB-GENE-040704-35]
ORTHOMCL12213	Q5RIW8	MED23_DANRE	MED23	DANRE	mediator complex subunit 23 [Source:ZFIN;Acc:ZDB-GENE-040724-82]
ORTHOMCL12234	L7YAI7	B4GA1_DANRE	B4GA1	DANRE	beta-1,4-glucuronyltransferase 1 [Source:ZFIN;Acc:ZDB-GENE-121001-5]
ORTHOMCL12259	Q6NZ22	MET14_DANRE	MET14	DANRE	methyltransferase like 14 [Source:ZFIN;Acc:ZDB-GENE-040426-2328]
ORTHOMCL12272	Q6PBN5	AUP1_DANRE	AUP1	DANRE	ancient ubiquitous protein 1 [Source:ZFIN;Acc:ZDB-GENE-030131-3375]
ORTHOMCL12408	Q7ZU13	SPNS1_DANRE	SPNS1	DANRE	spinster homolog 1 (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-020228-1]
ORTHOMCL12431	Q66IC8	TC1D1_DANRE	TC1D1	DANRE	Tctex1 domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-040912-49]
ORTHOMCL12631	Q6TV19	DICER_DANRE	DICER	DANRE	dicer 1, ribonuclease type III [Source:ZFIN;Acc:ZDB-GENE-030131-3445]
ORTHOMCL12702	E7FAM5	LIN41_DANRE	LIN41	DANRE	tripartite motif containing 71, E3 ubiquitin protein ligase [Source:ZFIN;Acc:ZDB-GENE-040128-1]
ORTHOMCL12709	Q08BA4	S38A9_DANRE	S38A9	DANRE	solute carrier family 38, member 9 [Source:ZFIN;Acc:ZDB-GENE-061013-597]
ORTHOMCL12774	Q503Q1	MIEAP_DANRE	MIEAP	DANRE	spermatogenesis associated 18 [Source:ZFIN;Acc:ZDB-GENE-050522-306]
ORTHOMCL13015	L7YAI7	B4GA1_DANRE	B4GA1	DANRE	beta-1,4-glucuronyltransferase 1 [Source:ZFIN;Acc:ZDB-GENE-121001-5]
ORTHOMCL13049	Q5GIT4	VGFR2_DANRE	VGFR2	DANRE	kinase insert domain receptor (a type III receptor tyrosine kinase) [Source:ZFIN;Acc:ZDB-GENE-041001-112]
ORTHOMCL13229	P24257	WNT1_DANRE	WNT1	DANRE	wingless-type MMTV integration site family, member 1 [Source:ZFIN;Acc:ZDB-GENE-980526-526]
ORTHOMCL13232	Q6NWI1	RSRC2_DANRE	RSRC2	DANRE	arginine/serine-rich coiled-coil 2 [Source:ZFIN;Acc:ZDB-GENE-040426-2457]
ORTHOMCL13291	Q92050	WNT5B_DANRE	WNT5B	DANRE	wingless-type MMTV integration site family, member 5b [Source:ZFIN;Acc:ZDB-GENE-980526-87]
ORTHOMCL13500	B3DK16	PCF5A_DANRE	PCF5A	DANRE	polycomb group ring finger 5a [Source:ZFIN;Acc:ZDB-GENE-080723-33]
ORTHOMCL13592	Q155U0	VPS51_DANRE	VPS51	DANRE	vacuolar protein sorting 51 homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-030131-6008]
ORTHOMCL13652	L7YAI7	B4GA1_DANRE	B4GA1	DANRE	beta-1,4-glucuronyltransferase 1 [Source:ZFIN;Acc:ZDB-GENE-121001-5]
ORTHOMCL13700	Q92051	CAHZ_DANRE	CAHZ	DANRE	carbonic anhydrase [Source:ZFIN;Acc:ZDB-GENE-980526-39]
ORTHOMCL1377	Q803V5	LST8_DANRE	LST8	DANRE	MTOR associated protein, LST8 homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-030131-6176]
ORTHOMCL13812	Q5EB14	SWET1_DANRE	SWET1	DANRE	solute carrier family 50 (sugar efflux transporter), member 1 [Source:ZFIN;Acc:ZDB-GENE-050220-11]
ORTHOMCL13829	O42115	ARX_DANRE	ARX	DANRE	aristaless related homeobox a [Source:ZFIN;Acc:ZDB-GENE-990415-15]
ORTHOMCL13831	B7ZC77	CTNA2_DANRE	CTNA2	DANRE	catenin (cadherin-associated protein), alpha 2 [Source:ZFIN;Acc:ZDB-GENE-060815-3]
ORTHOMCL13850	A9JTG5	HOIL1_DANRE	HOIL1	DANRE	sharpin and rbck1 related [Source:ZFIN;Acc:ZDB-GENE-080220-52]
ORTHOMCL13858	Q5RGE5	DCR1C_DANRE	DCR1C	DANRE	DNA cross-link repair 1C, PSO2 homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-041210-72]
ORTHOMCL13975	Q8UVX0	PIWL1_DANRE	PIWL1	DANRE	piwi-like RNA-mediated gene silencing 1 [Source:ZFIN;Acc:ZDB-GENE-030813-2]
ORTHOMCL13995	C5H5C4	NOT1A_DANRE	NOT1A	DANRE	notum, palmitoleoyl-protein carboxylesterase a [Source:ZFIN;Acc:ZDB-GENE-120807-2]
ORTHOMCL14188	Q66IC8	TC1D1_DANRE	TC1D1	DANRE	Tctex1 domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-040912-49]
ORTHOMCL14242	Q8JHF2	LFNG_DANRE	LFNG	DANRE	LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase [Source:ZFIN;Acc:ZDB-GENE-980605-16]
ORTHOMCL14324	Q6GMG8	LITAF_DANRE	LITAF	DANRE	lipopolysaccharide-induced TNF factor [Source:ZFIN;Acc:ZDB-GENE-040704-23]
ORTHOMCL14562	Q4KME6	GGYF2_DANRE	GGYF2	DANRE	GRB10 interacting GYF protein 2 [Source:ZFIN;Acc:ZDB-GENE-050706-185]
ORTHOMCL14575	A4IG59	WASH1_DANRE	WASH1	DANRE	WAS protein family homolog 1 [Source:ZFIN;Acc:ZDB-GENE-050419-138]
ORTHOMCL14687	A0MGZ5	H6S1B_DANRE	H6S1B	DANRE	heparan sulfate 6-O-sulfotransferase 1b [Source:ZFIN;Acc:ZDB-GENE-070103-2]
ORTHOMCL14924	P0CI65	NPHP3_DANRE	NPHP3	DANRE	nephronophthisis 3 [Source:ZFIN;Acc:ZDB-GENE-091204-117]
ORTHOMCL14928	Q6ZM86	GRD2I_DANRE	GRD2I	DANRE	glutamate receptor, ionotropic, delta 2 (Grid2) interacting protein, b [Source:ZFIN;Acc:ZDB-GENE-040724-161]
ORTHOMCL14979	Q6NXD8	DEN5B_DANRE	DEN5B	DANRE	DENN/MADD domain containing 5B [Source:ZFIN;Acc:ZDB-GENE-030131-2248]
ORTHOMCL1503	Q6DHC1	RB18B_DANRE	RB18B	DANRE	RAB18B, member RAS oncogene family [Source:ZFIN;Acc:ZDB-GENE-040801-185]
ORTHOMCL15062	Q6P5I8	YIPF5_DANRE	YIPF5	DANRE	Yip1 domain family, member 5 [Source:ZFIN;Acc:ZDB-GENE-040426-1057]
ORTHOMCL15099	P22574	HXB4A_DANRE	HXB4A	DANRE	homeobox B4a [Source:ZFIN;Acc:ZDB-GENE-990415-105]
ORTHOMCL15186	A7MCS3	CP089_DANRE	CP089	DANRE	si:ch211-76l23.7 [Source:ZFIN;Acc:ZDB-GENE-120215-154]
ORTHOMCL15196	Q90YJ2	NGB_DANRE	NGB	DANRE	neuroglobin [Source:ZFIN;Acc:ZDB-GENE-011102-1]
ORTHOMCL15282	E7F211	TTC17_DANRE	TTC17	DANRE	tetratricopeptide repeat domain 17 [Source:ZFIN;Acc:ZDB-GENE-100422-15]
ORTHOMCL15287	A5WW08	CHFR_DANRE	CHFR	DANRE	checkpoint with forkhead and ring finger domains, E3 ubiquitin protein ligase [Source:ZFIN;Acc:ZDB-GENE-030131-3522]
ORTHOMCL15344	A3KGZ2	OGFD2_DANRE	OGFD2	DANRE	2-oxoglutarate and iron-dependent oxygenase domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-061215-54]
ORTHOMCL15373	Q708S6	ASI1C_DANRE	ASI1C	DANRE	acid-sensing (proton-gated) ion channel 1c [Source:ZFIN;Acc:ZDB-GENE-040513-3]
ORTHOMCL15427	A2AV36	ANM7_DANRE	ANM7	DANRE	protein arginine methyltransferase 7 [Source:ZFIN;Acc:ZDB-GENE-040426-1560]
ORTHOMCL15573	U3JAG9	CP131_DANRE	CP131	DANRE	centrosomal protein 131 [Source:ZFIN;Acc:ZDB-GENE-090508-16]
ORTHOMCL15577	A9C3R9	RP65B_DANRE	RP65B	DANRE	retinal pigment epithelium-specific protein 65b [Source:ZFIN;Acc:ZDB-GENE-050410-16]
ORTHOMCL15614	B0UXH6	RGPS1_DANRE	RGPS1	DANRE	Ral GEF with PH domain and SH3 binding motif 1 [Source:ZFIN;Acc:ZDB-GENE-070720-16]
ORTHOMCL1561	Q6EJB7	SOX3_DANRE	SOX3	DANRE	SRY (sex determining region Y)-box 3 [Source:ZFIN;Acc:ZDB-GENE-980526-333]
ORTHOMCL15688	A0A0R4IBK5	R213A_DANRE	R213A	DANRE	ring finger protein 213a [Source:ZFIN;Acc:ZDB-GENE-050302-100]
ORTHOMCL15797	Q5SNQ7	SRAC1_DANRE	SRAC1	DANRE	serine active site containing 1 [Source:ZFIN;Acc:ZDB-GENE-040616-1]
ORTHOMCL15825	A3KPW9	BAG6_DANRE	BAG6	DANRE	BCL2 associated athanogene 6, like [Source:ZFIN;Acc:ZDB-GENE-060307-2]
ORTHOMCL15883	Q6PC19	SSU72_DANRE	SSU72	DANRE	SSU72 homolog, RNA polymerase II CTD phosphatase [Source:ZFIN;Acc:ZDB-GENE-040426-1689]
ORTHOMCL1599	Q1LUC1	BZW2_DANRE	BZW2	DANRE	basic leucine zipper and W2 domains 2 [Source:ZFIN;Acc:ZDB-GENE-040426-746]
ORTHOMCL1603	Q7ZV50	MAGT1_DANRE	MAGT1	DANRE	magnesium transporter 1 [Source:ZFIN;Acc:ZDB-GENE-030131-3667]
ORTHOMCL16202	E7FAM5	LIN41_DANRE	LIN41	DANRE	tripartite motif containing 71, E3 ubiquitin protein ligase [Source:ZFIN;Acc:ZDB-GENE-040128-1]
ORTHOMCL16237	E7F9T0	MICA1_DANRE	MICA1	DANRE	microtubule associated monooxygenase, calponin and LIM domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-081022-3]
ORTHOMCL16283	Q6DGA6	ALLC_DANRE	ALLC	DANRE	allantoicase [Source:ZFIN;Acc:ZDB-GENE-040718-471]
ORTHOMCL16554	Q6PBI8	TM177_DANRE	TM177	DANRE	transmembrane protein 177 [Source:ZFIN;Acc:ZDB-GENE-030131-993]
ORTHOMCL16623	Q5PQZ3	ZNT9_DANRE	ZNT9	DANRE	solute carrier family 30 (zinc transporter), member 9 [Source:ZFIN;Acc:ZDB-GENE-040724-254]
ORTHOMCL16708	Q6DBR9	KXDL1_DANRE	KXDL1	DANRE	KxDL motif containing 1 [Source:ZFIN;Acc:ZDB-GENE-040801-207]
ORTHOMCL16876	Q568B7	GTDC1_DANRE	GTDC1	DANRE	glycosyltransferase-like domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-050417-8]
ORTHOMCL16959	Q5SNQ7	SRAC1_DANRE	SRAC1	DANRE	serine active site containing 1 [Source:ZFIN;Acc:ZDB-GENE-040616-1]
ORTHOMCL16968	Q6AZB8	HARB1_DANRE	HARB1	DANRE	harbinger transposase derived 1 [Source:ZFIN;Acc:ZDB-GENE-040608-1]
ORTHOMCL16996	Q08BY5	JMJD4_DANRE	JMJD4	DANRE	jumonji domain containing 4 [Source:ZFIN;Acc:ZDB-GENE-060929-636]
ORTHOMCL16998	P47793	WNT4A_DANRE	WNT4A	DANRE	wingless-type MMTV integration site family, member 4a [Source:ZFIN;Acc:ZDB-GENE-980526-352]
ORTHOMCL17084	A1L1W9	MOT10_DANRE	MOT10	DANRE	solute carrier family 16 (aromatic amino acid transporter), member 10 [Source:ZFIN;Acc:ZDB-GENE-040724-214]
ORTHOMCL17118	Q6PFM0	JMJD6_DANRE	JMJD6	DANRE	jumonji domain containing 6 [Source:ZFIN;Acc:ZDB-GENE-040426-17]
ORTHOMCL17194	Q6GQN7	RABEK_DANRE	RABEK	DANRE	Rab9 effector protein with kelch motifs [Source:ZFIN;Acc:ZDB-GENE-040704-52]
ORTHOMCL17289	A3KMR8	MAFA_DANRE	MAFA	DANRE	v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog Aa [Source:ZFIN;Acc:ZDB-GENE-010605-3]
ORTHOMCL17329	Q568B7	GTDC1_DANRE	GTDC1	DANRE	glycosyltransferase-like domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-050417-8]
ORTHOMCL17359	Q1JQ66	S35E3_DANRE	S35E3	DANRE	solute carrier family 35, member E3 [Source:ZFIN;Acc:ZDB-GENE-041210-186]
ORTHOMCL17439	Q1JPS6	OPN4L_DANRE	OPN4L	DANRE	opsin 4.1 [Source:ZFIN;Acc:ZDB-GENE-030314-2]
ORTHOMCL1746	E7FDB3	NANO1_DANRE	NANO1	DANRE	nanos homolog 1 [Source:ZFIN;Acc:ZDB-GENE-030131-1623]
ORTHOMCL17529	Q66IC8	TC1D1_DANRE	TC1D1	DANRE	Tctex1 domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-040912-49]
ORTHOMCL17564	Q08BW0	OTU5A_DANRE	OTU5A	DANRE	OTU deubiquitinase 5a [Source:ZFIN;Acc:ZDB-GENE-030616-61]
ORTHOMCL17620	Q5RGJ5	C19L1_DANRE	C19L1	DANRE	CWF19-like 1, cell cycle control [Source:ZFIN;Acc:ZDB-GENE-031204-5]
ORTHOMCL17626	F1QN74	ZMY10_DANRE	ZMY10	DANRE	zinc finger, MYND-type containing 10 [Source:ZFIN;Acc:ZDB-GENE-040426-1218]
ORTHOMCL17635	Q4VSN1	DUSTY_DANRE	DUSTY	DANRE	dual serine/threonine and tyrosine protein kinase [Source:ZFIN;Acc:ZDB-GENE-040826-2]
ORTHOMCL17691	Q6P0F9	INS1A_DANRE	INS1A	DANRE	insulinoma-associated 1a [Source:ZFIN;Acc:ZDB-GENE-040426-1810]
ORTHOMCL17899	A8DZH4	XPR1_DANRE	XPR1	DANRE	xenotropic and polytropic retrovirus receptor 1b [Source:ZFIN;Acc:ZDB-GENE-060503-266]
ORTHOMCL17919	Q66IC8	TC1D1_DANRE	TC1D1	DANRE	Tctex1 domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-040912-49]
ORTHOMCL18100	Q1LVC2	JARD2_DANRE	JARD2	DANRE	jumonji, AT rich interactive domain 2b [Source:ZFIN;Acc:ZDB-GENE-060503-246]
ORTHOMCL18248	E7FAM5	LIN41_DANRE	LIN41	DANRE	tripartite motif containing 71, E3 ubiquitin protein ligase [Source:ZFIN;Acc:ZDB-GENE-040128-1]
ORTHOMCL18259	Q501V0	KPSH1_DANRE	KPSH1	DANRE	protein serine kinase H1 [Source:ZFIN;Acc:ZDB-GENE-050119-1]
ORTHOMCL18303	Q803Z2	YIPF3_DANRE	YIPF3	DANRE	Yip1 domain family, member 3 [Source:ZFIN;Acc:ZDB-GENE-030131-6443]
ORTHOMCL18304	Q7SZC2	XPO2_DANRE	XPO2	DANRE	CSE1 chromosome segregation 1-like (yeast) [Source:ZFIN;Acc:ZDB-GENE-990603-1]
ORTHOMCL18366	Q6NZ04	SIX1B_DANRE	SIX1B	DANRE	SIX homeobox 1b [Source:ZFIN;Acc:ZDB-GENE-040426-2308]
ORTHOMCL18585	E7FAM5	LIN41_DANRE	LIN41	DANRE	tripartite motif containing 71, E3 ubiquitin protein ligase [Source:ZFIN;Acc:ZDB-GENE-040128-1]
ORTHOMCL18716	P0CI65	NPHP3_DANRE	NPHP3	DANRE	nephronophthisis 3 [Source:ZFIN;Acc:ZDB-GENE-091204-117]
ORTHOMCL18738	Q804S6	EMX1_DANRE	EMX1	DANRE	empty spiracles homeobox 1 [Source:ZFIN;Acc:ZDB-GENE-031007-7]
ORTHOMCL18762	E7FAM5	LIN41_DANRE	LIN41	DANRE	tripartite motif containing 71, E3 ubiquitin protein ligase [Source:ZFIN;Acc:ZDB-GENE-040128-1]
ORTHOMCL18778	Q6P0I8	EXOS6_DANRE	EXOS6	DANRE	exosome component 6 [Source:ZFIN;Acc:ZDB-GENE-050522-362]
ORTHOMCL18806	Q66PG1	LARG2_DANRE	LARG2	DANRE	LARGE xylosyl- and glucuronyltransferase 2 [Source:ZFIN;Acc:ZDB-GENE-050419-253]
ORTHOMCL1883	Q7ZVS9	MYCB_DANRE	MYCB	DANRE	MYC proto-oncogene, bHLH transcription factor b [Source:ZFIN;Acc:ZDB-GENE-040426-780]
ORTHOMCL1884	Q7SZP2	CA052_DANRE	CA052	DANRE	zgc:65873 [Source:ZFIN;Acc:ZDB-GENE-040426-1448]
ORTHOMCL18923	O93430	GLRA1_DANRE	GLRA1	DANRE	glycine receptor, alpha 1 [Source:ZFIN;Acc:ZDB-GENE-991117-1]
ORTHOMCL19048	Q6GMI9	UXS1_DANRE	UXS1	DANRE	UDP-glucuronate decarboxylase 1 [Source:ZFIN;Acc:ZDB-GENE-020419-37]
ORTHOMCL1905	Q1L8L9	KAD2_DANRE	KAD2	DANRE	adenylate kinase 2 [Source:ZFIN;Acc:ZDB-GENE-030131-512]
ORTHOMCL19119	Q6NWI1	RSRC2_DANRE	RSRC2	DANRE	arginine/serine-rich coiled-coil 2 [Source:ZFIN;Acc:ZDB-GENE-040426-2457]
ORTHOMCL19234	Q6AZB8	HARB1_DANRE	HARB1	DANRE	harbinger transposase derived 1 [Source:ZFIN;Acc:ZDB-GENE-040608-1]
ORTHOMCL19340	Q4JL91	IPPK_DANRE	IPPK	DANRE	inositol 1,3,4,5,6-pentakisphosphate 2-kinase [Source:ZFIN;Acc:ZDB-GENE-050327-41]
ORTHOMCL19501	Q7ZWF0	RAE1L_DANRE	RAE1L	DANRE	ribonucleic acid export 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1029]
ORTHOMCL19514	A2BGM5	FOXN4_DANRE	FOXN4	DANRE	forkhead box N4 [Source:ZFIN;Acc:ZDB-GENE-990415-277]
ORTHOMCL19587	Q4H4B6	SCRIB_DANRE	SCRIB	DANRE	scribbled planar cell polarity protein [Source:ZFIN;Acc:ZDB-GENE-030616-572]
ORTHOMCL19594	Q6NZ04	SIX1B_DANRE	SIX1B	DANRE	SIX homeobox 1b [Source:ZFIN;Acc:ZDB-GENE-040426-2308]
ORTHOMCL19600	Q5RGV1	IMDH3_DANRE	IMDH3	DANRE	IMP (inosine 5'-monophosphate) dehydrogenase 1b [Source:ZFIN;Acc:ZDB-GENE-030219-206]
ORTHOMCL19682	Q5RG45	CP135_DANRE	CP135	DANRE	centrosomal protein 135 [Source:ZFIN;Acc:ZDB-GENE-041210-325]
ORTHOMCL19683	Q2YDS5	SCNM1_DANRE	SCNM1	DANRE	sodium channel modifier 1 [Source:ZFIN;Acc:ZDB-GENE-030131-415]
