ortho	swissProt	name	egn	db	description
ORTHOMCL16166	Q9VXE5	PAKM_DROME	PAKM	DROME	mushroom bodies tiny [Source:FlyBase;Acc:FBgn0025743]
ORTHOMCL17546	Q9V6X7	OFUT1_DROME	OFUT1	DROME	O-fucosyltransferase 1 [Source:FlyBase;Acc:FBgn0033901]
ORTHOMCL17577	Q04688	ELG_DROME	ELG	DROME	Ets at 97D [Source:FlyBase;Acc:FBgn0004510]
ORTHOMCL17766	P10351	XDH_DROME	XDH	DROME	rosy [Source:FlyBase;Acc:FBgn0003308]
ORTHOMCL1815	P54357	MLC2_DROME	MLC2	DROME	Myosin light chain cytoplasmic [Source:FlyBase;Acc:FBgn0004687]
ORTHOMCL18202	P10351	XDH_DROME	XDH	DROME	rosy [Source:FlyBase;Acc:FBgn0003308]
ORTHOMCL18719	P91685	GRM_DROME	GRM	DROME	metabotropic Glutamate Receptor [Source:FlyBase;Acc:FBgn0019985]
ORTHOMCL18948	P25159	STAU_DROME	STAU	DROME	staufen [Source:FlyBase;Acc:FBgn0003520]
ORTHOMCL19171	Q9I7F7	PR2_DROME	PR2	DROME	Activated Cdc42 kinase-like [Source:FlyBase;Acc:FBgn0263998]
ORTHOMCL20096	P16621	LAR_DROME	LAR	DROME	Leukocyte-antigen-related-like [Source:FlyBase;Acc:FBgn0000464]
ORTHOMCL20124	Q24180	DEAF1_DROME	DEAF1	DROME	Deformed epidermal autoregulatory factor-1 [Source:FlyBase;Acc:FBgn0013799]
ORTHOMCL20352	Q03720	SLO_DROME	SLO	DROME	slowpoke [Source:FlyBase;Acc:FBgn0003429]
ORTHOMCL21695	Q95029	CATL_DROME	CATL	DROME	Cysteine proteinase-1 [Source:FlyBase;Acc:FBgn0013770]
ORTHOMCL21772	P30975	TLR2_DROME	TLR2	DROME	Tachykinin-like receptor at 99D [Source:FlyBase;Acc:FBgn0004622]
ORTHOMCL22647	P41596	DOPR1_DROME	DOPR1	DROME	Dopamine 1-like receptor 1 [Source:FlyBase;Acc:FBgn0011582]
ORTHOMCL2827	O61443	MK38B_DROME	MK38B	DROME	p38b MAP kinase [Source:FlyBase;Acc:FBgn0024846]
ORTHOMCL3217	P30975	TLR2_DROME	TLR2	DROME	Tachykinin-like receptor at 99D [Source:FlyBase;Acc:FBgn0004622]
ORTHOMCL3222	P20353	GNAI_DROME	GNAI	DROME	G protein alpha i subunit [Source:FlyBase;Acc:FBgn0001104]
ORTHOMCL3687	Q9VHY5	TAF7_DROME	TAF7	DROME	TBP-associated factor 7 [Source:FlyBase;Acc:FBgn0024909]
ORTHOMCL3690	Q8MR62	VIAF1_DROME	VIAF1	DROME	viral IAP-associated factor [Source:FlyBase;Acc:FBgn0036237]
ORTHOMCL4461	P92204	NELFE_DROME	NELFE	DROME	Negative elongation factor E [Source:FlyBase;Acc:FBgn0017430]
ORTHOMCL4843	P32028	FD4_DROME	FD4	DROME	forkhead domain 96Ca [Source:FlyBase;Acc:FBgn0004897]
ORTHOMCL4888	Q9VE04	RM55_DROME	RM55	DROME	mitochondrial ribosomal protein L55 [Source:FlyBase;Acc:FBgn0038678]
ORTHOMCL5327	P02516	HSP23_DROME	HSP23	DROME	Heat shock protein 23 [Source:FlyBase;Acc:FBgn0001224]
ORTHOMCL5720	Q06003	GOLI_DROME	GOLI	DROME	goliath [Source:FlyBase;Acc:FBgn0004919]
ORTHOMCL5804	Q9W0Y2	YS11_DROME	YS11	DROME	
ORTHOMCL6348	P08120	CO4A1_DROME	CO4A1	DROME	Collagen type IV alpha 1 [Source:FlyBase;Acc:FBgn0000299]
ORTHOMCL6671	Q9V5E1	PAL1_DROME	PAL1	DROME	Peptidyl-alpha-hydroxyglycine-alpha-amidating lyase 1 [Source:FlyBase;Acc:FBgn0283510]
ORTHOMCL6744	Q9VCY8	ADRL_DROME	ADRL	DROME	Adiponectin receptor [Source:FlyBase;Acc:FBgn0038984]
ORTHOMCL6837	Q7K4Q5	Y0417_DROME	Y0417	DROME	
ORTHOMCL6895	P08645	RAP1_DROME	RAP1	DROME	Rap1 GTPase [Source:FlyBase;Acc:FBgn0004636]
ORTHOMCL7385	Q9VYV3	TXND5_DROME	TXND5	DROME	pretaporter [Source:FlyBase;Acc:FBgn0030329]
ORTHOMCL7530	P08645	RAP1_DROME	RAP1	DROME	Rap1 GTPase [Source:FlyBase;Acc:FBgn0004636]
ORTHOMCL7556	Q8MKK4	TRE12_DROME	TRE12	DROME	Trehalose transporter 1-2 [Source:FlyBase;Acc:FBgn0033644]
ORTHOMCL7677	Q9VAI0	GNA1_DROME	GNA1	DROME	
ORTHOMCL7684	Q9VDS6	SURF6_DROME	SURF6	DROME	Surfeit 6 [Source:FlyBase;Acc:FBgn0038746]
ORTHOMCL7788	Q9V9S7	SYDE_DROME	SYDE	DROME	Rho GTPase activating protein at 100F [Source:FlyBase;Acc:FBgn0039883]
ORTHOMCL8091	P30974	TLR1_DROME	TLR1	DROME	Tachykinin-like receptor at 86C [Source:FlyBase;Acc:FBgn0004841]
ORTHOMCL8330	O46037	VINC_DROME	VINC	DROME	Vinculin [Source:FlyBase;Acc:FBgn0004397]
ORTHOMCL8394	Q8IMP6	SPT2_DROME	SPT2	DROME	
ORTHOMCL8517	A1ZAY1	DLISH_DROME	DLISH	DROME	Dachs ligand with SH3s [Source:FlyBase;Acc:FBgn0034264]
ORTHOMCL8525	Q8SX83	SPEN_DROME	SPEN	DROME	split ends [Source:FlyBase;Acc:FBgn0016977]
ORTHOMCL8679	Q8SWR2	BICRD_DROME	BICRD	DROME	
ORTHOMCL9886	Q9U5L1	SRPRA_DROME	SRPRA	DROME	GTP-binding protein [Source:FlyBase;Acc:FBgn0010391]
ORTHOMCL10453	Q9VR59	VIP1_DROME	VIP1	DROME	lethal (1) G0196 [Source:FlyBase;Acc:FBgn0027279]
ORTHOMCL14387	P41596	DOPR1_DROME	DOPR1	DROME	Dopamine 1-like receptor 1 [Source:FlyBase;Acc:FBgn0011582]
ORTHOMCL15300	P06601	PRD_DROME	PRD	DROME	paired [Source:FlyBase;Acc:FBgn0003145]
ORTHOMCL15787	O46037	VINC_DROME	VINC	DROME	Vinculin [Source:FlyBase;Acc:FBgn0004397]
ORTHOMCL15857	P49283	MVL_DROME	MVL	DROME	Malvolio [Source:FlyBase;Acc:FBgn0011672]
ORTHOMCL16230	Q24118	PIGE_DROME	PIGE	DROME	
ORTHOMCL16855	P08953	TOLL_DROME	TOLL	DROME	Toll [Source:FlyBase;Acc:FBgn0262473]
ORTHOMCL1848	P54357	MLC2_DROME	MLC2	DROME	Myosin light chain cytoplasmic [Source:FlyBase;Acc:FBgn0004687]
ORTHOMCL2082	P54357	MLC2_DROME	MLC2	DROME	Myosin light chain cytoplasmic [Source:FlyBase;Acc:FBgn0004687]
ORTHOMCL2541	Q9V895	AN32A_DROME	AN32A	DROME	
ORTHOMCL3621	P54357	MLC2_DROME	MLC2	DROME	Myosin light chain cytoplasmic [Source:FlyBase;Acc:FBgn0004687]
ORTHOMCL3889	Q9VTJ8	TIM14_DROME	TIM14	DROME	
ORTHOMCL4114	O44252	ROST_DROME	ROST	DROME	rolling stone [Source:FlyBase;Acc:FBgn0011705]
ORTHOMCL5069	Q27331	VATA2_DROME	VATA2	DROME	Vacuolar H[+] ATPase 68 kDa subunit 2 [Source:FlyBase;Acc:FBgn0263598]
ORTHOMCL5752	P21521	SY65_DROME	SY65	DROME	Synaptotagmin 1 [Source:FlyBase;Acc:FBgn0004242]
ORTHOMCL5870	Q9VYS4	GLD2B_DROME	GLD2B	DROME	wispy [Source:FlyBase;Acc:FBgn0260780]
ORTHOMCL6010	P54357	MLC2_DROME	MLC2	DROME	Myosin light chain cytoplasmic [Source:FlyBase;Acc:FBgn0004687]
ORTHOMCL6441	Q9VKJ9	C2D1_DROME	C2D1	DROME	lethal (2) giant discs 1 [Source:FlyBase;Acc:FBgn0261983]
ORTHOMCL6698	P08120	CO4A1_DROME	CO4A1	DROME	Collagen type IV alpha 1 [Source:FlyBase;Acc:FBgn0000299]
ORTHOMCL7133	A1ZAY1	DLISH_DROME	DLISH	DROME	Dachs ligand with SH3s [Source:FlyBase;Acc:FBgn0034264]
ORTHOMCL8030	Q9V576	WUN_DROME	WUN	DROME	wunen [Source:FlyBase;Acc:FBgn0016078]
ORTHOMCL9256	Q9VAC5	ADA17_DROME	ADA17	DROME	
ORTHOMCL12739	Q9V818	MTH3_DROME	MTH3	DROME	methuselah-like 3 [Source:FlyBase;Acc:FBgn0028956]
ORTHOMCL6039	Q95029	CATL_DROME	CATL	DROME	Cysteine proteinase-1 [Source:FlyBase;Acc:FBgn0013770]
ORTHOMCL991	O77475	CPESY_DROME	CPESY	DROME	
ORTHOMCL11828	Q28948	AAPK2_PIG	AAPK2	PIG	5'-AMP-activated protein kinase catalytic subunit alpha-2  [Source:UniProtKB/Swiss-Prot;Acc:Q28948]
ORTHOMCL2798	P59083	PHP14_PIG	PHP14	PIG	14 kDa phosphohistidine phosphatase  [Source:UniProtKB/Swiss-Prot;Acc:P59083]
ORTHOMCL2831	A5GFX0	PLD3B_PIG	PLD3B	PIG	PRELI domain containing protein 3B  [Source:UniProtKB/Swiss-Prot;Acc:A5GFX0]
ORTHOMCL9258	Q2VJ60	RN19A_PIG	RN19A	PIG	E3 ubiquitin-protein ligase RNF19A  [Source:UniProtKB/Swiss-Prot;Acc:Q2VJ60]
ORTHOMCL4802	P08419	CEL2A_PIG	CEL2A	PIG	Chymotrypsin-like elastase family member 2A  [Source:UniProtKB/Swiss-Prot;Acc:P08419]
ORTHOMCL10026	Q9DBT3	CCD97_MOUSE	CCD97	MOUSE	none
ORTHOMCL10034	none	NA	NA	NA	none
ORTHOMCL10050	P34147	RACA_DICDI	RACA	DICDI	none
ORTHOMCL10068	Q5C9L6	CNMT_THLFG	CNMT	THLFG	none
ORTHOMCL10086	none	NA	NA	NA	none
ORTHOMCL10102	B6LI37	U722_BRAFL	U722	BRAFL	none
ORTHOMCL10105	Q6ZWJ8	KCP_HUMAN	KCP	HUMAN	none
ORTHOMCL10110	A7SNR3	COQ4_NEMVE	COQ4	NEMVE	none
ORTHOMCL10113	Q0P5A6	PSMD5_BOVIN	PSMD5	BOVIN	none
ORTHOMCL10193	Q4R8M9	GTSF1_MACFA	GTSF1	MACFA	none
ORTHOMCL10205	none	NA	NA	NA	none
ORTHOMCL10223	none	NA	NA	NA	none
ORTHOMCL10231	B0W3R7	ATAT_CULQU	ATAT	CULQU	none
ORTHOMCL10247	Q9WTK3	GPAA1_MOUSE	GPAA1	MOUSE	none
ORTHOMCL10254	Q9D273	MMAB_MOUSE	MMAB	MOUSE	none
ORTHOMCL10271	Q497V6	BAHD1_MOUSE	BAHD1	MOUSE	none
ORTHOMCL10296	B5FZ63	ENY2_TAEGU	ENY2	TAEGU	none
ORTHOMCL10297	A6H8T2	CASC1_DANRE	CASC1	DANRE	none
ORTHOMCL10300	none	NA	NA	NA	none
ORTHOMCL10305	O35250	EXOC7_MOUSE	EXOC7	MOUSE	none
ORTHOMCL10309	A4Q9E5	TTLL3_MOUSE	TTLL3	MOUSE	none
ORTHOMCL10313	none	NA	NA	NA	none
ORTHOMCL10326	Q949P2	COPDA_ARATH	COPDA	ARATH	none
ORTHOMCL10327	P07221	CASQ1_RABIT	CASQ1	RABIT	none
ORTHOMCL10328	none	NA	NA	NA	none
ORTHOMCL10354	none	NA	NA	NA	none
ORTHOMCL10360	Q5ZJC8	MTEF3_CHICK	MTEF3	CHICK	none
ORTHOMCL10372	Q05B18	SHQ1_XENTR	SHQ1	XENTR	none
ORTHOMCL10374	P50429	ARSB_MOUSE	ARSB	MOUSE	none
ORTHOMCL10379	Q8BP00	IQCB1_MOUSE	IQCB1	MOUSE	none
ORTHOMCL10384	Q60803	TRAF3_MOUSE	TRAF3	MOUSE	none
ORTHOMCL10419	none	NA	NA	NA	none
ORTHOMCL10424	Q3T042	NOB1_BOVIN	NOB1	BOVIN	none
ORTHOMCL10429	Q32NG5	GTR12_XENLA	GTR12	XENLA	none
ORTHOMCL10443	none	NA	NA	NA	none
ORTHOMCL10444	O14059	HIS9_SCHPO	HIS9	SCHPO	none
ORTHOMCL10456	B0CM26	CFA69_PAPAN	CFA69	PAPAN	none
ORTHOMCL10458	Q921L8	GLT11_MOUSE	GLT11	MOUSE	none
ORTHOMCL10463	none	NA	NA	NA	none
ORTHOMCL10475	Q6NX12	NUP93_XENTR	NUP93	XENTR	none
ORTHOMCL10486	O13146	EPHA3_DANRE	EPHA3	DANRE	none
ORTHOMCL10510	none	NA	NA	NA	none
ORTHOMCL10525	Q9FIV6	DGP10_ARATH	DGP10	ARATH	none
ORTHOMCL10549	none	NA	NA	NA	none
ORTHOMCL10555	Q62839	GOGA2_RAT	GOGA2	RAT	none
ORTHOMCL10559	none	NA	NA	NA	none
ORTHOMCL10560	Q8VC31	CCDC9_MOUSE	CCDC9	MOUSE	none
ORTHOMCL10572	Q3KRF3	CA131_RAT	CA131	RAT	none
ORTHOMCL10575	none	NA	NA	NA	none
ORTHOMCL10582	Q0VBV7	CE126_MOUSE	CE126	MOUSE	none
ORTHOMCL10627	Q5BJN5	MIA40_RAT	MIA40	RAT	none
ORTHOMCL10632	none	NA	NA	NA	none
ORTHOMCL10634	Q4R6I5	CLHC1_MACFA	CLHC1	MACFA	none
ORTHOMCL10666	none	NA	NA	NA	none
ORTHOMCL10678	F1Q8J0	RBM40_DANRE	RBM40	DANRE	none
ORTHOMCL10686	Q5ZKD5	RRP12_CHICK	RRP12	CHICK	none
ORTHOMCL10692	none	NA	NA	NA	none
ORTHOMCL10706	Q0P4Y8	LMF2_XENTR	LMF2	XENTR	none
ORTHOMCL10708	A8WJ42	APOP1_CAEBR	APOP1	CAEBR	none
ORTHOMCL10718	C8VK14	HXNY_EMENI	HXNY	EMENI	none
ORTHOMCL10742	none	NA	NA	NA	none
ORTHOMCL10746	Q6AXU1	BTBDG_RAT	BTBDG	RAT	none
ORTHOMCL10751	Q5STE3	FSTL4_MOUSE	FSTL4	MOUSE	none
ORTHOMCL10753	none	NA	NA	NA	none
ORTHOMCL10756	A7SBF0	INT9_NEMVE	INT9	NEMVE	none
ORTHOMCL10785	P81069	GABP2_MOUSE	GABP2	MOUSE	none
ORTHOMCL10796	A0A0G2K2P5	ZO1_RAT	ZO1	RAT	none
ORTHOMCL10803	P55115	NAS15_CAEEL	NAS15	CAEEL	none
ORTHOMCL10821	O54924	EXOC8_RAT	EXOC8	RAT	none
ORTHOMCL10834	B4F6W9	TRIPC_XENTR	TRIPC	XENTR	none
ORTHOMCL10856	Q4KLN4	GLE1_RAT	GLE1	RAT	none
ORTHOMCL10879	Q9WTY1	PDCD7_MOUSE	PDCD7	MOUSE	none
ORTHOMCL10889	Q5ZI69	RM37_CHICK	RM37	CHICK	none
ORTHOMCL10895	Q9R0M0	CELR2_MOUSE	CELR2	MOUSE	none
ORTHOMCL10898	Q02395	MTF2_MOUSE	MTF2	MOUSE	none
ORTHOMCL10910	none	NA	NA	NA	none
ORTHOMCL10915	G8HTB6	ZPP_ACRMI	ZPP	ACRMI	none
ORTHOMCL10919	none	NA	NA	NA	none
ORTHOMCL10924	none	NA	NA	NA	none
ORTHOMCL10930	G5EBQ8	CHS2_CAEEL	CHS2	CAEEL	none
ORTHOMCL10946	Q4R0J7	ARD1_UROFA	ARD1	UROFA	none
ORTHOMCL10955	Q66HA2	CR3L1_RAT	CR3L1	RAT	none
ORTHOMCL10969	B3TP03	CTR2_CHICK	CTR2	CHICK	none
ORTHOMCL10977	none	NA	NA	NA	none
ORTHOMCL11070	P52825	CPT2_MOUSE	CPT2	MOUSE	none
ORTHOMCL11072	Q08CH8	CYHR1_DANRE	CYHR1	DANRE	none
ORTHOMCL11098	none	NA	NA	NA	none
ORTHOMCL11136	Q6DC66	BOKA_DANRE	BOKA	DANRE	none
ORTHOMCL11234	none	NA	NA	NA	none
ORTHOMCL11239	none	NA	NA	NA	none
ORTHOMCL11258	Q4KM64	JAGN1_RAT	JAGN1	RAT	none
ORTHOMCL11277	none	NA	NA	NA	none
ORTHOMCL11286	Q6A044	F1891_MOUSE	F1891	MOUSE	none
ORTHOMCL11305	B1H2N3	MICU1_XENTR	MICU1	XENTR	none
ORTHOMCL11311	Q6PHG8	RPA43_DANRE	RPA43	DANRE	none
ORTHOMCL11313	Q0VA20	SLAIL_XENTR	SLAIL	XENTR	none
ORTHOMCL11317	Q0V9W6	BTBD6_XENTR	BTBD6	XENTR	none
ORTHOMCL11342	none	NA	NA	NA	none
ORTHOMCL11377	none	NA	NA	NA	none
ORTHOMCL11429	none	NA	NA	NA	none
ORTHOMCL11444	Q4R0J7	ARD1_UROFA	ARD1	UROFA	none
ORTHOMCL11464	none	NA	NA	NA	none
ORTHOMCL11471	Q80T85	DCAF5_MOUSE	DCAF5	MOUSE	none
ORTHOMCL11512	Q5ZLG3	DIEXF_CHICK	DIEXF	CHICK	none
ORTHOMCL11515	Q3U1V8	M3K9_MOUSE	M3K9	MOUSE	none
ORTHOMCL11533	P58545	BTBD3_MOUSE	BTBD3	MOUSE	none
ORTHOMCL11588	none	NA	NA	NA	none
ORTHOMCL11590	Q42396	CDPKC_ARATH	CDPKC	ARATH	none
ORTHOMCL11592	F7E540	TTLL7_XENTR	TTLL7	XENTR	none
ORTHOMCL11603	none	NA	NA	NA	none
ORTHOMCL11635	none	NA	NA	NA	none
ORTHOMCL11639	Q0IHQ9	PXYP1_XENTR	PXYP1	XENTR	none
ORTHOMCL1165	Q174D3	MED19_AEDAE	MED19	AEDAE	none
ORTHOMCL11709	E9PVB3	CC175_MOUSE	CC175	MOUSE	none
ORTHOMCL11726	A5DMB8	RTC5_PICGU	RTC5	PICGU	none
ORTHOMCL11729	Q8C2L6	T161B_MOUSE	T161B	MOUSE	none
ORTHOMCL11732	P48763	SL9A2_RAT	SL9A2	RAT	none
ORTHOMCL11741	Q5R5L7	ARRD3_PONAB	ARRD3	PONAB	none
ORTHOMCL11751	Q7XJJ7	FAAH_ARATH	FAAH	ARATH	none
ORTHOMCL11752	O74180	AOX_ASPNG	AOX	ASPNG	none
ORTHOMCL11759	A7SBN6	ZGPAT_NEMVE	ZGPAT	NEMVE	none
ORTHOMCL11765	Q5RE70	INT3_PONAB	INT3	PONAB	none
ORTHOMCL11794	P58405	STRN3_RAT	STRN3	RAT	none
ORTHOMCL11804	Q9Z160	COG1_MOUSE	COG1	MOUSE	none
ORTHOMCL11805	O70133	DHX9_MOUSE	DHX9	MOUSE	none
ORTHOMCL11813	O15973	OPSD1_MIZYE	OPSD1	MIZYE	none
ORTHOMCL11818	Q5RE08	FBX22_PONAB	FBX22	PONAB	none
ORTHOMCL11875	Q8QFR2	HIRA_XENLA	HIRA	XENLA	none
ORTHOMCL11884	Q9U943	APLP_LOCMI	APLP	LOCMI	none
ORTHOMCL11898	none	NA	NA	NA	none
ORTHOMCL11907	Q499P8	RUS1_RAT	RUS1	RAT	none
ORTHOMCL11910	none	NA	NA	NA	none
ORTHOMCL11919	P49791	NU153_RAT	NU153	RAT	none
ORTHOMCL11926	none	NA	NA	NA	none
ORTHOMCL11929	A0JM08	C170B_XENTR	C170B	XENTR	none
ORTHOMCL11963	B4JM29	NCBP1_DROGR	NCBP1	DROGR	none
ORTHOMCL11977	P46850	RTCB_ECOLI	RTCB	ECOLI	none
ORTHOMCL11982	Q80UG8	TTLL4_MOUSE	TTLL4	MOUSE	none
ORTHOMCL11986	none	NA	NA	NA	none
ORTHOMCL12007	Q5TM64	CF136_MACMU	CF136	MACMU	none
ORTHOMCL12015	Q0P426	SKA2_DANRE	SKA2	DANRE	none
ORTHOMCL12036	O62651	WT1_PIG	WT1	PIG	none
ORTHOMCL12061	none	NA	NA	NA	none
ORTHOMCL12067	Q27746	DNMT1_PARLI	DNMT1	PARLI	none
ORTHOMCL12071	Q62717	CAPS1_RAT	CAPS1	RAT	none
ORTHOMCL12072	none	NA	NA	NA	none
ORTHOMCL12078	A4IIG7	NR4A2_XENTR	NR4A2	XENTR	none
ORTHOMCL12079	Q9F234	AGL2_BACTQ	AGL2	BACTQ	none
ORTHOMCL12086	Q28C74	LPPRC_XENTR	LPPRC	XENTR	none
ORTHOMCL12102	Q9D2E2	TOE1_MOUSE	TOE1	MOUSE	none
ORTHOMCL12106	O34886	YTCB_BACSU	YTCB	BACSU	none
ORTHOMCL12111	none	NA	NA	NA	none
ORTHOMCL12128	P97587	CGRF1_RAT	CGRF1	RAT	none
ORTHOMCL12129	A1L3G9	NMP1B_XENLA	NMP1B	XENLA	none
ORTHOMCL12131	Q3T9Z9	ZUFSP_MOUSE	ZUFSP	MOUSE	none
ORTHOMCL12136	A6NAF9	TRD7A_DANRE	TRD7A	DANRE	none
ORTHOMCL12142	none	NA	NA	NA	none
ORTHOMCL12146	none	NA	NA	NA	none
ORTHOMCL12154	O13938	YEP4_SCHPO	YEP4	SCHPO	none
ORTHOMCL12156	Q5R724	SP20H_PONAB	SP20H	PONAB	none
ORTHOMCL12168	none	NA	NA	NA	none
ORTHOMCL12171	P02711	ACHA_TORMA	ACHA	TORMA	none
ORTHOMCL12188	Q9QY53	NPHP1_MOUSE	NPHP1	MOUSE	none
ORTHOMCL12200	none	NA	NA	NA	none
ORTHOMCL12208	Q9MA55	ACBP4_ARATH	ACBP4	ARATH	none
ORTHOMCL12228	Q8R0S2	IQEC1_MOUSE	IQEC1	MOUSE	none
ORTHOMCL12229	Q498F0	WDR44_XENLA	WDR44	XENLA	none
ORTHOMCL12236	O42184	CLIP1_CHICK	CLIP1	CHICK	none
ORTHOMCL12237	Q94K49	ALP1_ARATH	ALP1	ARATH	none
ORTHOMCL12255	Q28EW0	TM87A_XENTR	TM87A	XENTR	none
ORTHOMCL12273	Q6P5E4	UGGG1_MOUSE	UGGG1	MOUSE	none
ORTHOMCL12289	none	NA	NA	NA	none
ORTHOMCL12313	Q5R4R7	PHF24_PONAB	PHF24	PONAB	none
ORTHOMCL12330	Q23915	KINX_DICDI	KINX	DICDI	none
ORTHOMCL12351	none	NA	NA	NA	none
ORTHOMCL12373	none	NA	NA	NA	none
ORTHOMCL12375	Q5ZIW5	VAC14_CHICK	VAC14	CHICK	none
ORTHOMCL12414	Q62717	CAPS1_RAT	CAPS1	RAT	none
ORTHOMCL12419	P56407	HM09_CAEEL	HM09	CAEEL	none
ORTHOMCL12451	B0DOB4	NPHP4_XENLA	NPHP4	XENLA	none
ORTHOMCL12460	none	NA	NA	NA	none
ORTHOMCL12473	O09118	NET1_MOUSE	NET1	MOUSE	none
ORTHOMCL12474	Q9FHN8	KN14E_ARATH	KN14E	ARATH	none
ORTHOMCL12486	F1M0Z1	TRIO_RAT	TRIO	RAT	none
ORTHOMCL12573	none	NA	NA	NA	none
ORTHOMCL12582	none	NA	NA	NA	none
ORTHOMCL12593	Q32LB9	NOA1_BOVIN	NOA1	BOVIN	none
ORTHOMCL12605	O08658	NUP88_RAT	NUP88	RAT	none
ORTHOMCL12634	none	NA	NA	NA	none
ORTHOMCL12645	Q32KH5	GALNS_CANLF	GALNS	CANLF	none
ORTHOMCL12648	P0CN90	ATG26_CRYNJ	ATG26	CRYNJ	none
ORTHOMCL12675	A7SKJ3	DPH2_NEMVE	DPH2	NEMVE	none
ORTHOMCL12694	Q5NDE3	PMGT2_TETNG	PMGT2	TETNG	none
ORTHOMCL12714	Q8BIY1	GPTC3_MOUSE	GPTC3	MOUSE	none
ORTHOMCL12726	B2DFG5	DTHAD_DELSH	DTHAD	DELSH	none
ORTHOMCL12736	A6QR56	A16A1_BOVIN	A16A1	BOVIN	none
ORTHOMCL12777	O26153	IPK_METTH	IPK	METTH	none
ORTHOMCL12791	A3E4D8	CALM_PROMN	CALM	PROMN	none
ORTHOMCL12846	Q6PCS4	RHG29_DANRE	RHG29	DANRE	none
ORTHOMCL12863	Q60432	HYOU1_CRIGR	HYOU1	CRIGR	none
ORTHOMCL12916	none	NA	NA	NA	none
ORTHOMCL12964	none	NA	NA	NA	none
ORTHOMCL12974	none	NA	NA	NA	none
ORTHOMCL13000	Q5U315	GLD2_RAT	GLD2	RAT	none
ORTHOMCL13004	none	NA	NA	NA	none
ORTHOMCL13007	P70610	DOC2B_RAT	DOC2B	RAT	none
ORTHOMCL13011	Q6AYD2	STN1_RAT	STN1	RAT	none
ORTHOMCL13017	none	NA	NA	NA	none
ORTHOMCL13039	O81884	GALDH_ARATH	GALDH	ARATH	none
ORTHOMCL13069	O34383	YOCR_BACSU	YOCR	BACSU	none
ORTHOMCL13090	Q6P2K6	P4R3A_MOUSE	P4R3A	MOUSE	none
ORTHOMCL13095	none	NA	NA	NA	none
ORTHOMCL13096	none	NA	NA	NA	none
ORTHOMCL13101	none	NA	NA	NA	none
ORTHOMCL13111	P55937	GOGA3_MOUSE	GOGA3	MOUSE	none
ORTHOMCL13119	none	NA	NA	NA	none
ORTHOMCL13149	P97564	GPAT1_RAT	GPAT1	RAT	none
ORTHOMCL13154	Q5FVN8	WSDU1_RAT	WSDU1	RAT	none
ORTHOMCL13176	none	NA	NA	NA	none
ORTHOMCL13194	none	NA	NA	NA	none
ORTHOMCL13214	P35668	GSHB_XENLA	GSHB	XENLA	none
ORTHOMCL13234	Q14AW5	NSUN7_MOUSE	NSUN7	MOUSE	none
ORTHOMCL13257	none	NA	NA	NA	none
ORTHOMCL13290	Q6NUB3	S22AF_XENLA	S22AF	XENLA	none
ORTHOMCL13332	P00606	PA2A_BUNMU	PA2A	BUNMU	none
ORTHOMCL13342	none	NA	NA	NA	none
ORTHOMCL13349	Q14AT5	ANO7_MOUSE	ANO7	MOUSE	none
ORTHOMCL13360	A2AQH4	BCORL_MOUSE	BCORL	MOUSE	none
ORTHOMCL13381	A0JPE9	GLPK5_DANRE	GLPK5	DANRE	none
ORTHOMCL13402	Q17QM4	EPT1_BOVIN	EPT1	BOVIN	none
ORTHOMCL13435	P24668	MPRD_MOUSE	MPRD	MOUSE	none
ORTHOMCL13461	Q91437	PYR1_SQUAC	PYR1	SQUAC	none
ORTHOMCL13486	A3KCL7	OXDD_PIG	OXDD	PIG	none
ORTHOMCL13508	A4IIW7	CDK14_XENTR	CDK14	XENTR	none
ORTHOMCL13534	O05218	YWRD_BACSU	YWRD	BACSU	none
ORTHOMCL13553	none	NA	NA	NA	none
ORTHOMCL13565	Q8BQH6	CDCP2_MOUSE	CDCP2	MOUSE	none
ORTHOMCL13577	O15973	OPSD1_MIZYE	OPSD1	MIZYE	none
ORTHOMCL13585	none	NA	NA	NA	none
ORTHOMCL13615	P49024	PAXI_CHICK	PAXI	CHICK	none
ORTHOMCL13626	P48053	YPD1_CAEEL	YPD1	CAEEL	none
ORTHOMCL13660	Q8C190	VP9D1_MOUSE	VP9D1	MOUSE	none
ORTHOMCL13694	O94443	YFE9_SCHPO	YFE9	SCHPO	none
ORTHOMCL13697	O54774	AP3D1_MOUSE	AP3D1	MOUSE	none
ORTHOMCL13698	B3EWZ5	MLRP1_ACRMI	MLRP1	ACRMI	none
ORTHOMCL13704	P0C865	MK07_RAT	MK07	RAT	none
ORTHOMCL13723	Q0P4F7	ACSF2_DANRE	ACSF2	DANRE	none
ORTHOMCL13727	A4IHD2	ARIP4_XENTR	ARIP4	XENTR	none
ORTHOMCL13749	Q3UTQ8	CDKL5_MOUSE	CDKL5	MOUSE	none
ORTHOMCL13759	D3ZB51	TUTLB_RAT	TUTLB	RAT	none
ORTHOMCL13784	Q8CG46	SMC5_MOUSE	SMC5	MOUSE	none
ORTHOMCL13815	Q8AWW5	CRIM1_CHICK	CRIM1	CHICK	none
ORTHOMCL13826	Q9JHZ4	GRAP1_RAT	GRAP1	RAT	none
ORTHOMCL13836	none	NA	NA	NA	none
ORTHOMCL13844	O34351	CDLS_BACSU	CDLS	BACSU	none
