ortho	swissProt	name	egn	db	description
1774	ORTHOMCL13235	P41596	DOPR1_DROME	DOPR1	DROME	Dopamine 1-like receptor 1 [Source:FlyBase;Acc:FBgn0011582]
1775	ORTHOMCL15787	O46037	VINC_DROME	VINC	DROME	Vinculin [Source:FlyBase;Acc:FBgn0004397]
1776	ORTHOMCL16230	Q24118	PIGE_DROME	PIGE	DROME	
1777	ORTHOMCL1848	P54357	MLC2_DROME	MLC2	DROME	Myosin light chain cytoplasmic [Source:FlyBase;Acc:FBgn0004687]
1778	ORTHOMCL1859	P54611	VATE_DROME	VATE	DROME	Vacuolar H[+]-ATPase 26kD subunit [Source:FlyBase;Acc:FBgn0283535]
1779	ORTHOMCL2082	P54357	MLC2_DROME	MLC2	DROME	Myosin light chain cytoplasmic [Source:FlyBase;Acc:FBgn0004687]
1780	ORTHOMCL4174	Q9VY86	TM2D2_DROME	TM2D2	DROME	
1781	ORTHOMCL5107	Q9VVS4	MED11_DROME	MED11	DROME	Mediator complex subunit 11 [Source:FlyBase;Acc:FBgn0036811]
1782	ORTHOMCL5156	Q9VZD5	RT06_DROME	RT06	DROME	mitochondrial ribosomal protein S6 [Source:FlyBase;Acc:FBgn0035534]
1783	ORTHOMCL5752	P21521	SY65_DROME	SY65	DROME	Synaptotagmin 1 [Source:FlyBase;Acc:FBgn0004242]
1784	ORTHOMCL6441	Q9VKJ9	C2D1_DROME	C2D1	DROME	lethal (2) giant discs 1 [Source:FlyBase;Acc:FBgn0261983]
1785	ORTHOMCL6698	P08120	CO4A1_DROME	CO4A1	DROME	Collagen type IV alpha 1 [Source:FlyBase;Acc:FBgn0000299]
1786	ORTHOMCL7133	A1ZAY1	DLISH_DROME	DLISH	DROME	Dachs ligand with SH3s [Source:FlyBase;Acc:FBgn0034264]
1787	ORTHOMCL8049	P42325	NCAH_DROME	NCAH	DROME	Neurocalcin [Source:FlyBase;Acc:FBgn0013303]
1788	ORTHOMCL8159	Q9VCR7	CTNS_DROME	CTNS	DROME	
1789	ORTHOMCL9019	Q9VKX7	ALG6_DROME	ALG6	DROME	garnysstan [Source:FlyBase;Acc:FBgn0032234]
1790	ORTHOMCL9256	Q9VAC5	ADA17_DROME	ADA17	DROME	
1791	ORTHOMCL942	P54357	MLC2_DROME	MLC2	DROME	Myosin light chain cytoplasmic [Source:FlyBase;Acc:FBgn0004687]
1792	ORTHOMCL991	O77475	CPESY_DROME	CPESY	DROME	
1793	ORTHOMCL11710	Q6DUB7	STMN1_PIG	STMN1	PIG	Stathmin  [Source:UniProtKB/Swiss-Prot;Acc:Q6DUB7]
1794	ORTHOMCL4995	Q767K8	RT18B_PIG	RT18B	PIG	28S ribosomal protein S18b, mitochondrial  [Source:UniProtKB/Swiss-Prot;Acc:Q767K8]
1795	ORTHOMCL5662	Q864U6	B3GL1_PIG	B3GL1	PIG	UDP-GalNAc:beta-1,3-N-acetylgalactosaminyltransferase 1  [Source:UniProtKB/Swiss-Prot;Acc:Q864U6]
1796	ORTHOMCL6181	Q8MIR4	COASY_PIG	COASY	PIG	Bifunctional coenzyme A synthase Phosphopantetheine adenylyltransferase Dephospho-CoA kinase [Source:UniProtKB/Swiss-Prot;Acc:Q8MIR4]
1797	ORTHOMCL10026	Q9DBT3	CCD97_MOUSE	CCD97	MOUSE	none
1798	ORTHOMCL10034	none	NA	NA	NA	none
1799	ORTHOMCL10050	P34147	RACA_DICDI	RACA	DICDI	none
1800	ORTHOMCL10058	none	NA	NA	NA	none
1801	ORTHOMCL10102	B6LI37	U722_BRAFL	U722	BRAFL	none
1802	ORTHOMCL10105	Q6ZWJ8	KCP_HUMAN	KCP	HUMAN	none
1803	ORTHOMCL10108	Q54VH7	ZDHC8_DICDI	ZDHC8	DICDI	none
1804	ORTHOMCL10193	Q4R8M9	GTSF1_MACFA	GTSF1	MACFA	none
1805	ORTHOMCL10209	none	NA	NA	NA	none
1806	ORTHOMCL10223	none	NA	NA	NA	none
1807	ORTHOMCL10233	none	NA	NA	NA	none
1808	ORTHOMCL10254	Q9D273	MMAB_MOUSE	MMAB	MOUSE	none
1809	ORTHOMCL10271	Q497V6	BAHD1_MOUSE	BAHD1	MOUSE	none
1810	ORTHOMCL10280	P50532	SMC4_XENLA	SMC4	XENLA	none
1811	ORTHOMCL10300	none	NA	NA	NA	none
1812	ORTHOMCL10310	P49109	FMO5_CAVPO	FMO5	CAVPO	none
1813	ORTHOMCL10328	none	NA	NA	NA	none
1814	ORTHOMCL10334	none	NA	NA	NA	none
1815	ORTHOMCL10372	Q05B18	SHQ1_XENTR	SHQ1	XENTR	none
1816	ORTHOMCL10381	none	NA	NA	NA	none
1817	ORTHOMCL10384	Q60803	TRAF3_MOUSE	TRAF3	MOUSE	none
1818	ORTHOMCL10444	O14059	HIS9_SCHPO	HIS9	SCHPO	none
1819	ORTHOMCL10475	Q6NX12	NUP93_XENTR	NUP93	XENTR	none
1820	ORTHOMCL10486	O13146	EPHA3_DANRE	EPHA3	DANRE	none
1821	ORTHOMCL10510	none	NA	NA	NA	none
1822	ORTHOMCL10518	Q32N90	MBTD1_XENLA	MBTD1	XENLA	none
1823	ORTHOMCL10555	Q62839	GOGA2_RAT	GOGA2	RAT	none
1824	ORTHOMCL10560	Q8VC31	CCDC9_MOUSE	CCDC9	MOUSE	none
1825	ORTHOMCL10572	Q3KRF3	CA131_RAT	CA131	RAT	none
1826	ORTHOMCL10582	Q0VBV7	CE126_MOUSE	CE126	MOUSE	none
1827	ORTHOMCL10632	none	NA	NA	NA	none
1828	ORTHOMCL10642	none	NA	NA	NA	none
1829	ORTHOMCL10696	none	NA	NA	NA	none
1830	ORTHOMCL10706	Q0P4Y8	LMF2_XENTR	LMF2	XENTR	none
1831	ORTHOMCL10728	Q3TAA7	S11IP_MOUSE	S11IP	MOUSE	none
1832	ORTHOMCL10729	none	NA	NA	NA	none
1833	ORTHOMCL10748	none	NA	NA	NA	none
1834	ORTHOMCL10803	P55115	NAS15_CAEEL	NAS15	CAEEL	none
1835	ORTHOMCL10813	none	NA	NA	NA	none
1836	ORTHOMCL10821	O54924	EXOC8_RAT	EXOC8	RAT	none
1837	ORTHOMCL10856	Q4KLN4	GLE1_RAT	GLE1	RAT	none
1838	ORTHOMCL10868	Q62371	DDR2_MOUSE	DDR2	MOUSE	none
1839	ORTHOMCL10895	Q9R0M0	CELR2_MOUSE	CELR2	MOUSE	none
1840	ORTHOMCL10915	G8HTB6	ZPP_ACRMI	ZPP	ACRMI	none
1841	ORTHOMCL10919	none	NA	NA	NA	none
1842	ORTHOMCL10924	none	NA	NA	NA	none
1843	ORTHOMCL10958	Q8BH74	NU107_MOUSE	NU107	MOUSE	none
1844	ORTHOMCL10977	none	NA	NA	NA	none
1845	ORTHOMCL11115	O57538	P53_XIPHE	P53	XIPHE	none
1846	ORTHOMCL11149	Q4V7A8	ABD18_RAT	ABD18	RAT	none
1847	ORTHOMCL11271	none	NA	NA	NA	none
1848	ORTHOMCL11297	Q61090	FZD7_MOUSE	FZD7	MOUSE	none
1849	ORTHOMCL11305	B1H2N3	MICU1_XENTR	MICU1	XENTR	none
1850	ORTHOMCL11311	Q6PHG8	RPA43_DANRE	RPA43	DANRE	none
1851	ORTHOMCL11313	Q0VA20	SLAIL_XENTR	SLAIL	XENTR	none
1852	ORTHOMCL11345	none	NA	NA	NA	none
1853	ORTHOMCL11377	none	NA	NA	NA	none
1854	ORTHOMCL11464	none	NA	NA	NA	none
1855	ORTHOMCL11471	Q80T85	DCAF5_MOUSE	DCAF5	MOUSE	none
1856	ORTHOMCL11512	Q5ZLG3	DIEXF_CHICK	DIEXF	CHICK	none
1857	ORTHOMCL11573	Q5ZJC7	NOC4L_CHICK	NOC4L	CHICK	none
1858	ORTHOMCL11575	Q8K245	UVRAG_MOUSE	UVRAG	MOUSE	none
1859	ORTHOMCL11584	none	NA	NA	NA	none
1860	ORTHOMCL11588	none	NA	NA	NA	none
1861	ORTHOMCL11590	Q42396	CDPKC_ARATH	CDPKC	ARATH	none
1862	ORTHOMCL11605	Q17GZ9	ARP5_AEDAE	ARP5	AEDAE	none
1863	ORTHOMCL11620	Q62838	MUSK_RAT	MUSK	RAT	none
1864	ORTHOMCL11639	Q0IHQ9	PXYP1_XENTR	PXYP1	XENTR	none
1865	ORTHOMCL11652	none	NA	NA	NA	none
1866	ORTHOMCL11657	O57429	UBP2_CHICK	UBP2	CHICK	none
1867	ORTHOMCL11697	none	NA	NA	NA	none
1868	ORTHOMCL11716	none	NA	NA	NA	none
1869	ORTHOMCL11727	none	NA	NA	NA	none
1870	ORTHOMCL11745	Q7T0Q5	NOL10_XENLA	NOL10	XENLA	none
1871	ORTHOMCL11786	A2RRV3	PATL1_DANRE	PATL1	DANRE	none
1872	ORTHOMCL11794	P58405	STRN3_RAT	STRN3	RAT	none
1873	ORTHOMCL11916	none	NA	NA	NA	none
1874	ORTHOMCL11917	Q7ZU90	CHD1L_DANRE	CHD1L	DANRE	none
1875	ORTHOMCL11926	none	NA	NA	NA	none
1876	ORTHOMCL11929	A0JM08	C170B_XENTR	C170B	XENTR	none
1877	ORTHOMCL11944	none	NA	NA	NA	none
1878	ORTHOMCL11963	B4JM29	NCBP1_DROGR	NCBP1	DROGR	none
1879	ORTHOMCL11972	Q498H0	PD5BA_XENLA	PD5BA	XENLA	none
1880	ORTHOMCL11982	Q80UG8	TTLL4_MOUSE	TTLL4	MOUSE	none
1881	ORTHOMCL12002	none	NA	NA	NA	none
1882	ORTHOMCL12006	H1AFJ5	SCNNA_NEOFS	SCNNA	NEOFS	none
1883	ORTHOMCL12007	Q5TM64	CF136_MACMU	CF136	MACMU	none
1884	ORTHOMCL12008	Q64731	FOXL1_MOUSE	FOXL1	MOUSE	none
1885	ORTHOMCL12015	Q0P426	SKA2_DANRE	SKA2	DANRE	none
1886	ORTHOMCL12048	none	NA	NA	NA	none
1887	ORTHOMCL12052	none	NA	NA	NA	none
1888	ORTHOMCL12061	none	NA	NA	NA	none
1889	ORTHOMCL12071	Q62717	CAPS1_RAT	CAPS1	RAT	none
1890	ORTHOMCL12072	none	NA	NA	NA	none
1891	ORTHOMCL12079	Q9F234	AGL2_BACTQ	AGL2	BACTQ	none
1892	ORTHOMCL12083	Q6AXP1	CS044_RAT	CS044	RAT	none
1893	ORTHOMCL12098	A4IH88	K2013_XENTR	K2013	XENTR	none
1894	ORTHOMCL12124	B2RYR0	RN168_RAT	RN168	RAT	none
1895	ORTHOMCL12125	B3EWZ5	MLRP1_ACRMI	MLRP1	ACRMI	none
1896	ORTHOMCL12154	O13938	YEP4_SCHPO	YEP4	SCHPO	none
1897	ORTHOMCL12168	none	NA	NA	NA	none
1898	ORTHOMCL12200	none	NA	NA	NA	none
1899	ORTHOMCL12208	Q9MA55	ACBP4_ARATH	ACBP4	ARATH	none
1900	ORTHOMCL12229	Q498F0	WDR44_XENLA	WDR44	XENLA	none
1901	ORTHOMCL12236	O42184	CLIP1_CHICK	CLIP1	CHICK	none
1902	ORTHOMCL12251	Q8BTH6	SCRT2_MOUSE	SCRT2	MOUSE	none
1903	ORTHOMCL12282	none	NA	NA	NA	none
1904	ORTHOMCL12419	P56407	HM09_CAEEL	HM09	CAEEL	none
1905	ORTHOMCL12460	none	NA	NA	NA	none
1906	ORTHOMCL12473	O09118	NET1_MOUSE	NET1	MOUSE	none
1907	ORTHOMCL12474	Q9FHN8	KN14E_ARATH	KN14E	ARATH	none
1908	ORTHOMCL12486	F1M0Z1	TRIO_RAT	TRIO	RAT	none
1909	ORTHOMCL12564	Q66JG5	TADA3_XENTR	TADA3	XENTR	none
1910	ORTHOMCL12573	none	NA	NA	NA	none
1911	ORTHOMCL12582	none	NA	NA	NA	none
1912	ORTHOMCL12587	none	NA	NA	NA	none
1913	ORTHOMCL12605	O08658	NUP88_RAT	NUP88	RAT	none
1914	ORTHOMCL12653	none	NA	NA	NA	none
1915	ORTHOMCL12665	P9WKC1	Y1425_MYCTU	Y1425	MYCTU	none
1916	ORTHOMCL12683	none	NA	NA	NA	none
1917	ORTHOMCL12690	Q5NA18	MTP5_ORYSJ	MTP5	ORYSJ	none
1918	ORTHOMCL12698	none	NA	NA	NA	none
1919	ORTHOMCL12758	Q14DL3	LRIQ3_MOUSE	LRIQ3	MOUSE	none
1920	ORTHOMCL12846	Q6PCS4	RHG29_DANRE	RHG29	DANRE	none
1921	ORTHOMCL12863	Q60432	HYOU1_CRIGR	HYOU1	CRIGR	none
1922	ORTHOMCL12874	Q80T14	FRAS1_MOUSE	FRAS1	MOUSE	none
1923	ORTHOMCL12967	none	NA	NA	NA	none
1924	ORTHOMCL12982	F4JNU8	P4H8_ARATH	P4H8	ARATH	none
1925	ORTHOMCL12987	Q8N0N9	ODH_HALDH	ODH	HALDH	none
1926	ORTHOMCL13004	none	NA	NA	NA	none
1927	ORTHOMCL13006	O42574	ADRB1_XENLA	ADRB1	XENLA	none
1928	ORTHOMCL13039	O81884	GALDH_ARATH	GALDH	ARATH	none
1929	ORTHOMCL13069	O34383	YOCR_BACSU	YOCR	BACSU	none
1930	ORTHOMCL13083	none	NA	NA	NA	none
1931	ORTHOMCL13085	none	NA	NA	NA	none
1932	ORTHOMCL13093	none	NA	NA	NA	none
1933	ORTHOMCL13101	none	NA	NA	NA	none
1934	ORTHOMCL13111	P55937	GOGA3_MOUSE	GOGA3	MOUSE	none
1935	ORTHOMCL13126	none	NA	NA	NA	none
1936	ORTHOMCL13134	A0JMA9	KATL2_XENTR	KATL2	XENTR	none
1937	ORTHOMCL13154	Q5FVN8	WSDU1_RAT	WSDU1	RAT	none
1938	ORTHOMCL13159	none	NA	NA	NA	none
1939	ORTHOMCL13166	Q0DXS3	RDR1_ORYSJ	RDR1	ORYSJ	none
1940	ORTHOMCL13207	Q640B4	MUS81_XENTR	MUS81	XENTR	none
1941	ORTHOMCL13228	Q6PCX9	TRI37_MOUSE	TRI37	MOUSE	none
1942	ORTHOMCL13234	Q14AW5	NSUN7_MOUSE	NSUN7	MOUSE	none
1943	ORTHOMCL13242	Q3MSQ8	DDX4_PELLE	DDX4	PELLE	none
1944	ORTHOMCL13257	none	NA	NA	NA	none
1945	ORTHOMCL13286	Q5DTM8	BRE1A_MOUSE	BRE1A	MOUSE	none
1946	ORTHOMCL13306	P69478	CHSTB_RAT	CHSTB	RAT	none
1947	ORTHOMCL13310	Q4TVV3	DDX46_DANRE	DDX46	DANRE	none
1948	ORTHOMCL13332	P00606	PA2A_BUNMU	PA2A	BUNMU	none
1949	ORTHOMCL13357	F1NB38	ECHD1_CHICK	ECHD1	CHICK	none
1950	ORTHOMCL13367	Q8C9A2	ENDOV_MOUSE	ENDOV	MOUSE	none
1951	ORTHOMCL13402	Q17QM4	EPT1_BOVIN	EPT1	BOVIN	none
1952	ORTHOMCL13406	Q3UVG3	F91A1_MOUSE	F91A1	MOUSE	none
1953	ORTHOMCL13425	E3TDS3	MTG1_ICTPU	MTG1	ICTPU	none
1954	ORTHOMCL13435	P24668	MPRD_MOUSE	MPRD	MOUSE	none
1955	ORTHOMCL13444	none	NA	NA	NA	none
1956	ORTHOMCL13483	none	NA	NA	NA	none
1957	ORTHOMCL13486	A3KCL7	OXDD_PIG	OXDD	PIG	none
1958	ORTHOMCL13499	O13786	PEP7_SCHPO	PEP7	SCHPO	none
1959	ORTHOMCL13527	Q5ZM55	FEM1B_CHICK	FEM1B	CHICK	none
1960	ORTHOMCL13535	E9QMW4	CP096_MOUSE	CP096	MOUSE	none
1961	ORTHOMCL13553	none	NA	NA	NA	none
1962	ORTHOMCL13565	Q8BQH6	CDCP2_MOUSE	CDCP2	MOUSE	none
1963	ORTHOMCL13581	Q8K2Z4	CND1_MOUSE	CND1	MOUSE	none
1964	ORTHOMCL13583	none	NA	NA	NA	none
1965	ORTHOMCL13585	none	NA	NA	NA	none
1966	ORTHOMCL13597	P08478	AMDA_XENLA	AMDA	XENLA	none
1967	ORTHOMCL13601	none	NA	NA	NA	none
1968	ORTHOMCL13615	P49024	PAXI_CHICK	PAXI	CHICK	none
1969	ORTHOMCL13624	Q9D2K4	IQCH_MOUSE	IQCH	MOUSE	none
1970	ORTHOMCL13637	Q4V8V2	NUD17_DANRE	NUD17	DANRE	none
1971	ORTHOMCL13638	none	NA	NA	NA	none
1972	ORTHOMCL13641	none	NA	NA	NA	none
1973	ORTHOMCL13660	Q8C190	VP9D1_MOUSE	VP9D1	MOUSE	none
1974	ORTHOMCL13684	E1BYJ2	MSH6_CHICK	MSH6	CHICK	none
1975	ORTHOMCL13698	B3EWZ5	MLRP1_ACRMI	MLRP1	ACRMI	none
1976	ORTHOMCL13701	none	NA	NA	NA	none
1977	ORTHOMCL13704	P0C865	MK07_RAT	MK07	RAT	none
1978	ORTHOMCL13727	A4IHD2	ARIP4_XENTR	ARIP4	XENTR	none
1979	ORTHOMCL13749	Q3UTQ8	CDKL5_MOUSE	CDKL5	MOUSE	none
1980	ORTHOMCL13759	D3ZB51	TUTLB_RAT	TUTLB	RAT	none
1981	ORTHOMCL13772	Q8Q0U0	Y045_METMA	Y045	METMA	none
1982	ORTHOMCL13784	Q8CG46	SMC5_MOUSE	SMC5	MOUSE	none
1983	ORTHOMCL13826	Q9JHZ4	GRAP1_RAT	GRAP1	RAT	none
1984	ORTHOMCL13836	none	NA	NA	NA	none
1985	ORTHOMCL13918	Q3V1H9	SAMD5_MOUSE	SAMD5	MOUSE	none
1986	ORTHOMCL14094	O42384	5H1AB_TAKRU	5H1AB	TAKRU	none
1987	ORTHOMCL14193	O70422	TF2H4_MOUSE	TF2H4	MOUSE	none
1988	ORTHOMCL14211	none	NA	NA	NA	none
1989	ORTHOMCL14235	none	NA	NA	NA	none
1990	ORTHOMCL14236	Q4R4E1	PIGM_MACFA	PIGM	MACFA	none
1991	ORTHOMCL14289	Q5ZL91	INT7_CHICK	INT7	CHICK	none
1992	ORTHOMCL14296	Q8VIP2	MLXPL_RAT	MLXPL	RAT	none
1993	ORTHOMCL14327	Q9D5J6	SHPK_MOUSE	SHPK	MOUSE	none
1994	ORTHOMCL14332	none	NA	NA	NA	none
1995	ORTHOMCL14404	none	NA	NA	NA	none
1996	ORTHOMCL14442	A7SFB5	CGAS_NEMVE	CGAS	NEMVE	none
1997	ORTHOMCL14445	none	NA	NA	NA	none
1998	ORTHOMCL1447	A4XU32	RRAAH_PSEMY	RRAAH	PSEMY	none
1999	ORTHOMCL14511	Q3V1H9	SAMD5_MOUSE	SAMD5	MOUSE	none
2000	ORTHOMCL14531	E1C1R4	UBP47_CHICK	UBP47	CHICK	none
2001	ORTHOMCL14712	A7MF59	SUFS_CROS8	SUFS	CROS8	none
2002	ORTHOMCL14744	none	NA	NA	NA	none
2003	ORTHOMCL14756	none	NA	NA	NA	none
2004	ORTHOMCL14787	none	NA	NA	NA	none
2005	ORTHOMCL14796	none	NA	NA	NA	none
2006	ORTHOMCL14840	P97259	MGT5A_CRIGR	MGT5A	CRIGR	none
2007	ORTHOMCL14881	Q08DH3	TRM9B_BOVIN	TRM9B	BOVIN	none
2008	ORTHOMCL14911	none	NA	NA	NA	none
2009	ORTHOMCL14919	none	NA	NA	NA	none
2010	ORTHOMCL14935	Q0IHU9	PRUN2_XENTR	PRUN2	XENTR	none
2011	ORTHOMCL14943	D4A7U2	CARTF_RAT	CARTF	RAT	none
2012	ORTHOMCL14956	none	NA	NA	NA	none
2013	ORTHOMCL14961	Q8C033	ARHGA_MOUSE	ARHGA	MOUSE	none
2014	ORTHOMCL14972	none	NA	NA	NA	none
2015	ORTHOMCL14988	P29616	MYSC_CHICK	MYSC	CHICK	none
2016	ORTHOMCL14992	Q7TN22	TXD16_MOUSE	TXD16	MOUSE	none
2017	ORTHOMCL14994	none	NA	NA	NA	none
2018	ORTHOMCL15014	A2A8L5	PTPRF_MOUSE	PTPRF	MOUSE	none
2019	ORTHOMCL15067	O35565	FGF10_MOUSE	FGF10	MOUSE	none
2020	ORTHOMCL15142	O08658	NUP88_RAT	NUP88	RAT	none
2021	ORTHOMCL15165	D3ZS74	OMA1_RAT	OMA1	RAT	none
2022	ORTHOMCL15179	B3EWZ5	MLRP1_ACRMI	MLRP1	ACRMI	none
2023	ORTHOMCL15181	none	NA	NA	NA	none
2024	ORTHOMCL15195	none	NA	NA	NA	none
2025	ORTHOMCL15222	Q6NRC9	LRCC1_XENLA	LRCC1	XENLA	none
2026	ORTHOMCL15232	O19094	OCTC_BOVIN	OCTC	BOVIN	none
2027	ORTHOMCL15251	none	NA	NA	NA	none
2028	ORTHOMCL15269	none	NA	NA	NA	none
2029	ORTHOMCL15280	none	NA	NA	NA	none
2030	ORTHOMCL15309	A1B0E2	TTCA_PARDP	TTCA	PARDP	none
2031	ORTHOMCL15317	O18835	BGLR_CANLF	BGLR	CANLF	none
2032	ORTHOMCL15319	none	NA	NA	NA	none
2033	ORTHOMCL15330	A0JPQ9	CHID1_RAT	CHID1	RAT	none
2034	ORTHOMCL15340	Q05927	5NTD_BOVIN	5NTD	BOVIN	none
2035	ORTHOMCL15349	none	NA	NA	NA	none
2036	ORTHOMCL1540	Q94C12	NDBAB_ARATH	NDBAB	ARATH	none
2037	ORTHOMCL15423	Q5ZMS6	TDRD3_CHICK	TDRD3	CHICK	none
2038	ORTHOMCL15424	O88974	SETB1_MOUSE	SETB1	MOUSE	none
2039	ORTHOMCL15439	none	NA	NA	NA	none
2040	ORTHOMCL15446	O35409	FOLH1_MOUSE	FOLH1	MOUSE	none
2041	ORTHOMCL15457	O13024	INCEA_XENLA	INCEA	XENLA	none
2042	ORTHOMCL15468	Q06990	ASPX_PAPHA	ASPX	PAPHA	none
2043	ORTHOMCL15473	Q499Y0	XPO4_XENLA	XPO4	XENLA	none
2044	ORTHOMCL15494	Q6UKI2	AMNLS_CANLF	AMNLS	CANLF	none
2045	ORTHOMCL15502	Q58EL7	SKA3_DANRE	SKA3	DANRE	none
2046	ORTHOMCL15506	Q60HG2	TOR1A_MACFA	TOR1A	MACFA	none
2047	ORTHOMCL15523	none	NA	NA	NA	none
2048	ORTHOMCL15545	P48766	NAC1_CAVPO	NAC1	CAVPO	none
2049	ORTHOMCL15578	Q8K4R9	DLGP5_MOUSE	DLGP5	MOUSE	none
2050	ORTHOMCL15580	B3EWY9	MLP_ACRMI	MLP	ACRMI	none
2051	ORTHOMCL15615	Q5F4A1	G2E3_CHICK	G2E3	CHICK	none
2052	ORTHOMCL15631	Q5XI03	CEP95_RAT	CEP95	RAT	none
2053	ORTHOMCL15650	Q6NU40	CTF18_XENLA	CTF18	XENLA	none
2054	ORTHOMCL15686	none	NA	NA	NA	none
2055	ORTHOMCL15707	Q6AXU1	BTBDG_RAT	BTBDG	RAT	none
2056	ORTHOMCL15736	none	NA	NA	NA	none
2057	ORTHOMCL15777	Q3U0J8	TBD2B_MOUSE	TBD2B	MOUSE	none
2058	ORTHOMCL15799	none	NA	NA	NA	none
2059	ORTHOMCL16042	none	NA	NA	NA	none
2060	ORTHOMCL16086	none	NA	NA	NA	none
2061	ORTHOMCL16096	none	NA	NA	NA	none
2062	ORTHOMCL16101	none	NA	NA	NA	none
2063	ORTHOMCL16104	Q8HXH0	LONF3_MACFA	LONF3	MACFA	none
2064	ORTHOMCL16139	none	NA	NA	NA	none
2065	ORTHOMCL16143	none	NA	NA	NA	none
2066	ORTHOMCL16159	P90666	TXND3_HELCR	TXND3	HELCR	none
2067	ORTHOMCL16164	Q5UQQ7	Y856_MIMIV	Y856	MIMIV	none
2068	ORTHOMCL16181	Q05546	TENR_RAT	TENR	RAT	none
2069	ORTHOMCL1618	A8E5W8	F166B_XENTR	F166B	XENTR	none
2070	ORTHOMCL16224	A0FKN6	VMPA_LOXIN	VMPA	LOXIN	none
2071	ORTHOMCL16312	Q3TRR0	MAP9_MOUSE	MAP9	MOUSE	none
2072	ORTHOMCL16330	none	NA	NA	NA	none
2073	ORTHOMCL16359	C0HK24	ELEL_ECHLU	ELEL	ECHLU	none
2074	ORTHOMCL16368	P0C5Y8	ALS2_RAT	ALS2	RAT	none
2075	ORTHOMCL16374	P34147	RACA_DICDI	RACA	DICDI	none
2076	ORTHOMCL16486	none	NA	NA	NA	none
2077	ORTHOMCL16531	Q29611	CLN3_CANLF	CLN3	CANLF	none
2078	ORTHOMCL16568	none	NA	NA	NA	none
2079	ORTHOMCL16575	none	NA	NA	NA	none
2080	ORTHOMCL16658	none	NA	NA	NA	none
2081	ORTHOMCL16691	none	NA	NA	NA	none
2082	ORTHOMCL16693	none	NA	NA	NA	none
2083	ORTHOMCL16705	none	NA	NA	NA	none
2084	ORTHOMCL16725	Q2QKL5	PCS3_LOTJA	PCS3	LOTJA	none
2085	ORTHOMCL16767	none	NA	NA	NA	none
2086	ORTHOMCL16852	none	NA	NA	NA	none
2087	ORTHOMCL16908	P21956	MFGM_MOUSE	MFGM	MOUSE	none
2088	ORTHOMCL16933	none	NA	NA	NA	none
2089	ORTHOMCL16936	none	NA	NA	NA	none
2090	ORTHOMCL16946	B3EWZ3	CADN_ACRMI	CADN	ACRMI	none
2091	ORTHOMCL16947	P49695	PKWA_THECU	PKWA	THECU	none
2092	ORTHOMCL16960	P02845	VIT2_CHICK	VIT2	CHICK	none
2093	ORTHOMCL16983	O36018	BUD22_SCHPO	BUD22	SCHPO	none
2094	ORTHOMCL16991	none	NA	NA	NA	none
2095	ORTHOMCL17008	none	NA	NA	NA	none
2096	ORTHOMCL17032	Q95ZE9	NELFE_DROVI	NELFE	DROVI	none
2097	ORTHOMCL17071	Q54JA4	SIBD_DICDI	SIBD	DICDI	none
2098	ORTHOMCL17094	none	NA	NA	NA	none
2099	ORTHOMCL17096	none	NA	NA	NA	none
2100	ORTHOMCL17102	none	NA	NA	NA	none
2101	ORTHOMCL17106	O88554	PARP2_MOUSE	PARP2	MOUSE	none
2102	ORTHOMCL17119	O88327	CTNL1_MOUSE	CTNL1	MOUSE	none
2103	ORTHOMCL17136	none	NA	NA	NA	none
2104	ORTHOMCL17157	Q61371	IFT88_MOUSE	IFT88	MOUSE	none
2105	ORTHOMCL17170	Q4KKX4	NCOR1_XENTR	NCOR1	XENTR	none
2106	ORTHOMCL17227	Q3SYS4	DAAF1_BOVIN	DAAF1	BOVIN	none
2107	ORTHOMCL17234	none	NA	NA	NA	none
2108	ORTHOMCL17239	none	NA	NA	NA	none
2109	ORTHOMCL17254	O23365	C97B3_ARATH	C97B3	ARATH	none
2110	ORTHOMCL17271	none	NA	NA	NA	none
2111	ORTHOMCL17277	Q5ZIE8	MCAF1_CHICK	MCAF1	CHICK	none
2112	ORTHOMCL17307	Q5R5P3	THNS1_PONAB	THNS1	PONAB	none
2113	ORTHOMCL17332	none	NA	NA	NA	none
2114	ORTHOMCL17337	none	NA	NA	NA	none
2115	ORTHOMCL17365	Q2KHP8	TYW1_XENLA	TYW1	XENLA	none
2116	ORTHOMCL17379	P11654	PO210_RAT	PO210	RAT	none
2117	ORTHOMCL17443	none	NA	NA	NA	none
2118	ORTHOMCL17446	C8YR32	LOXH1_MOUSE	LOXH1	MOUSE	none
2119	ORTHOMCL17450	Q196X6	VF232_IIV3	VF232	IIV3	none
2120	ORTHOMCL17464	none	NA	NA	NA	none
2121	ORTHOMCL17472	Q7ZVE6	KDEL1_DANRE	KDEL1	DANRE	none
2122	ORTHOMCL17519	none	NA	NA	NA	none
2123	ORTHOMCL17560	none	NA	NA	NA	none
2124	ORTHOMCL17561	O54905	B3GT2_MOUSE	B3GT2	MOUSE	none
2125	ORTHOMCL17654	Q91WD2	TRPV6_MOUSE	TRPV6	MOUSE	none
2126	ORTHOMCL17690	none	NA	NA	NA	none
2127	ORTHOMCL17693	A8WG43	CCD89_DANRE	CCD89	DANRE	none
2128	ORTHOMCL17724	P42173	UNC79_CAEEL	UNC79	CAEEL	none
