ortho	swissProt	name	egn	db	description
ORTHOMCL1063	P13127	CAZA1_CHICK	CAZA1	CHICK	F-actin-capping protein subunit alpha-1  [Source:UniProtKB/Swiss-Prot;Acc:P13127]
ORTHOMCL10864	Q5ZK62	ACAP2_CHICK	ACAP2	CHICK	Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2  [Source:UniProtKB/Swiss-Prot;Acc:Q5ZK62]
ORTHOMCL1206	Q5ZJQ3	LIN52_CHICK	LIN52	CHICK	Protein lin-52 homolog  [Source:UniProtKB/Swiss-Prot;Acc:Q5ZJQ3]
ORTHOMCL12308	O57579	AMPN_CHICK	AMPN	CHICK	Aminopeptidase Ey  [Source:UniProtKB/Swiss-Prot;Acc:O57579]
ORTHOMCL1280	Q5F464	LPP_CHICK	LPP	CHICK	Lipoma-preferred partner homolog  [Source:UniProtKB/Swiss-Prot;Acc:Q5F464]
ORTHOMCL13627	Q5ZJR9	TAF1B_CHICK	TAF1B	CHICK	TATA box-binding protein-associated factor RNA polymerase I subunit B  [Source:UniProtKB/Swiss-Prot;Acc:Q5ZJR9]
ORTHOMCL15668	Q5ZKE7	KCY_CHICK	KCY	CHICK	UMP-CMP kinase  [Source:UniProtKB/Swiss-Prot;Acc:Q5ZKE7]
ORTHOMCL1899	Q8AXV0	SH3G1_CHICK	SH3G1	CHICK	Endophilin-A2  [Source:UniProtKB/Swiss-Prot;Acc:Q8AXV0]
ORTHOMCL2526	P19352	TPM2_CHICK	TPM2	CHICK	Tropomyosin beta chain  [Source:UniProtKB/Swiss-Prot;Acc:P19352]
ORTHOMCL2700	Q5ZIR1	SHLB1_CHICK	SHLB1	CHICK	Endophilin-B1  [Source:UniProtKB/Swiss-Prot;Acc:Q5ZIR1]
ORTHOMCL4031	Q5ZIP3	DOHH_CHICK	DOHH	CHICK	Deoxyhypusine hydroxylase  [Source:UniProtKB/Swiss-Prot;Acc:Q5ZIP3]
ORTHOMCL4215	P08629	THIO_CHICK	THIO	CHICK	Thioredoxin  [Source:UniProtKB/Swiss-Prot;Acc:P08629]
ORTHOMCL4372	Q5ZKN5	FA53A_CHICK	FA53A	CHICK	Protein FAM53A  [Source:UniProtKB/Swiss-Prot;Acc:Q5ZKN5]
ORTHOMCL5781	Q5ZI20	S39AD_CHICK	S39AD	CHICK	Zinc transporter ZIP13  [Source:UniProtKB/Swiss-Prot;Acc:Q5ZI20]
ORTHOMCL5787	Q5ZKU0	PKRI1_CHICK	PKRI1	CHICK	PRKR-interacting protein 1 homolog  [Source:UniProtKB/Swiss-Prot;Acc:Q5ZKU0]
ORTHOMCL6750	P18519	TNR16_CHICK	TNR16	CHICK	Tumor necrosis factor receptor superfamily member 16  [Source:UniProtKB/Swiss-Prot;Acc:P18519]
ORTHOMCL6809	P04047	KITH_CHICK	KITH	CHICK	Thymidine kinase, cytosolic  [Source:UniProtKB/Swiss-Prot;Acc:P04047]
ORTHOMCL7819	Q5ZIT9	MFSD1_CHICK	MFSD1	CHICK	Major facilitator superfamily domain-containing protein 1  [Source:UniProtKB/Swiss-Prot;Acc:Q5ZIT9]
ORTHOMCL9514	Q98925	IRF2_CHICK	IRF2	CHICK	Interferon regulatory factor 2  [Source:UniProtKB/Swiss-Prot;Acc:Q98925]
ORTHOMCL964	Q00709	BCL2_CHICK	BCL2	CHICK	Apoptosis regulator Bcl-2  [Source:UniProtKB/Swiss-Prot;Acc:Q00709]
ORTHOMCL10141	Q26263	DPN_DROME	DPN	DROME	deadpan [Source:FlyBase;Acc:FBgn0010109]
ORTHOMCL10534	Q9VZS6	NSMA_DROME	NSMA	DROME	
ORTHOMCL10673	P17971	KCNAL_DROME	KCNAL	DROME	Shaker cognate l [Source:FlyBase;Acc:FBgn0005564]
ORTHOMCL12082	Q9NDJ2	DOM_DROME	DOM	DROME	domino [Source:FlyBase;Acc:FBgn0020306]
ORTHOMCL12559	Q9VH19	LMLN_DROME	LMLN	DROME	
ORTHOMCL12723	Q9VEN1	FLNA_DROME	FLNA	DROME	cheerio [Source:FlyBase;Acc:FBgn0014141]
ORTHOMCL12975	Q8IPH9	SLOB_DROME	SLOB	DROME	Slowpoke binding protein [Source:FlyBase;Acc:FBgn0264087]
ORTHOMCL13041	Q9W2S3	BTBD9_DROME	BTBD9	DROME	BTB (POZ) domain containing 9 [Source:FlyBase;Acc:FBgn0030228]
ORTHOMCL13164	Q24255	BARH1_DROME	BARH1	DROME	BarH1 [Source:FlyBase;Acc:FBgn0011758]
ORTHOMCL13265	Q9VPF8	TM104_DROME	TM104	DROME	
ORTHOMCL13471	O46043	PARG_DROME	PARG	DROME	Poly(ADP-ribose) glycohydrolase [Source:FlyBase;Acc:FBgn0023216]
ORTHOMCL14382	P91685	GRM_DROME	GRM	DROME	metabotropic Glutamate Receptor [Source:FlyBase;Acc:FBgn0019985]
ORTHOMCL1583	O18405	SURF4_DROME	SURF4	DROME	Surfeit 4 [Source:FlyBase;Acc:FBgn0019925]
ORTHOMCL16135	Q4LBB9	OCTB2_DROME	OCTB2	DROME	Octopamine beta2 receptor [Source:FlyBase;Acc:FBgn0038063]
ORTHOMCL16219	Q9W0Y8	SCN60_DROME	SCN60	DROME	Na channel protein 60E [Source:FlyBase;Acc:FBgn0085434]
ORTHOMCL16317	P17972	KCNAW_DROME	KCNAW	DROME	Shaker cognate w [Source:FlyBase;Acc:FBgn0003386]
ORTHOMCL17334	P30974	TLR1_DROME	TLR1	DROME	Tachykinin-like receptor at 86C [Source:FlyBase;Acc:FBgn0004841]
ORTHOMCL17577	Q04688	ELG_DROME	ELG	DROME	Ets at 97D [Source:FlyBase;Acc:FBgn0004510]
ORTHOMCL17766	P10351	XDH_DROME	XDH	DROME	rosy [Source:FlyBase;Acc:FBgn0003308]
ORTHOMCL18583	Q9VEI9	HMX_DROME	HMX	DROME	H6-like-homeobox [Source:FlyBase;Acc:FBgn0264005]
ORTHOMCL18865	P83094	STIM_DROME	STIM	DROME	Stromal interaction molecule [Source:FlyBase;Acc:FBgn0045073]
ORTHOMCL18948	P25159	STAU_DROME	STAU	DROME	staufen [Source:FlyBase;Acc:FBgn0003520]
ORTHOMCL18957	Q9V9J3	SRC42_DROME	SRC42	DROME	Src oncogene at 42A [Source:FlyBase;Acc:FBgn0264959]
ORTHOMCL18995	P20007	PCKG_DROME	PCKG	DROME	Phosphoenolpyruvate carboxykinase [Source:FlyBase;Acc:FBgn0003067]
ORTHOMCL20096	P16621	LAR_DROME	LAR	DROME	Leukocyte-antigen-related-like [Source:FlyBase;Acc:FBgn0000464]
ORTHOMCL20124	Q24180	DEAF1_DROME	DEAF1	DROME	Deformed epidermal autoregulatory factor-1 [Source:FlyBase;Acc:FBgn0013799]
ORTHOMCL20659	Q95R48	OCTL_DROME	OCTL	DROME	Organic cation transporter 2 [Source:FlyBase;Acc:FBgn0086365]
ORTHOMCL21592	P26686	SRR55_DROME	SRR55	DROME	
ORTHOMCL21772	P30975	TLR2_DROME	TLR2	DROME	Tachykinin-like receptor at 99D [Source:FlyBase;Acc:FBgn0004622]
ORTHOMCL21947	Q9NJH0	EF1G_DROME	EF1G	DROME	eukaryotic translation elongation factor 1 gamma [Source:FlyBase;Acc:FBgn0029176]
ORTHOMCL22033	P54359	SEPT2_DROME	SEPT2	DROME	Septin 2 [Source:FlyBase;Acc:FBgn0014029]
ORTHOMCL2324	Q9V3J1	VATH_DROME	VATH	DROME	Vacuolar H[+]-ATPase SFD subunit [Source:FlyBase;Acc:FBgn0027779]
ORTHOMCL2827	O61443	MK38B_DROME	MK38B	DROME	p38b MAP kinase [Source:FlyBase;Acc:FBgn0024846]
ORTHOMCL2923	P05205	HP1_DROME	HP1	DROME	Suppressor of variegation 205 [Source:FlyBase;Acc:FBgn0003607]
ORTHOMCL3151	P48451	CANB1_DROME	CANB1	DROME	Calcineurin B [Source:FlyBase;Acc:FBgn0010014]
ORTHOMCL3222	P20353	GNAI_DROME	GNAI	DROME	G protein alpha i subunit [Source:FlyBase;Acc:FBgn0001104]
ORTHOMCL3710	A1Z6E0	GUS_DROME	GUS	DROME	gustavus [Source:FlyBase;Acc:FBgn0026238]
ORTHOMCL3747	P29310	1433Z_DROME	1433Z	DROME	
ORTHOMCL3841	Q8IRC7	AWH_DROME	AWH	DROME	Arrowhead [Source:FlyBase;Acc:FBgn0013751]
ORTHOMCL4472	Q9VCA9	SPCS3_DROME	SPCS3	DROME	Spase 22/23-subunit [Source:FlyBase;Acc:FBgn0039172]
ORTHOMCL4843	P32028	FD4_DROME	FD4	DROME	forkhead domain 96Ca [Source:FlyBase;Acc:FBgn0004897]
ORTHOMCL4888	Q9VE04	RM55_DROME	RM55	DROME	mitochondrial ribosomal protein L55 [Source:FlyBase;Acc:FBgn0038678]
ORTHOMCL4994	O44252	ROST_DROME	ROST	DROME	rolling stone [Source:FlyBase;Acc:FBgn0011705]
ORTHOMCL5327	P02516	HSP23_DROME	HSP23	DROME	Heat shock protein 23 [Source:FlyBase;Acc:FBgn0001224]
ORTHOMCL5771	Q9VAY7	FAM50_DROME	FAM50	DROME	
ORTHOMCL5804	Q9W0Y2	YS11_DROME	YS11	DROME	
ORTHOMCL6348	P08120	CO4A1_DROME	CO4A1	DROME	Collagen type IV alpha 1 [Source:FlyBase;Acc:FBgn0000299]
ORTHOMCL6671	Q9V5E1	PAL1_DROME	PAL1	DROME	Peptidyl-alpha-hydroxyglycine-alpha-amidating lyase 1 [Source:FlyBase;Acc:FBgn0283510]
ORTHOMCL6837	Q7K4Q5	Y0417_DROME	Y0417	DROME	
ORTHOMCL6976	Q9V895	AN32A_DROME	AN32A	DROME	
ORTHOMCL7185	Q9V9A7	MCCB_DROME	MCCB	DROME	
ORTHOMCL7489	Q9VCP0	ELOA1_DROME	ELOA1	DROME	Elongin A [Source:FlyBase;Acc:FBgn0039066]
ORTHOMCL7530	P08645	RAP1_DROME	RAP1	DROME	Rap1 GTPase [Source:FlyBase;Acc:FBgn0004636]
ORTHOMCL7556	Q8MKK4	TRE12_DROME	TRE12	DROME	Trehalose transporter 1-2 [Source:FlyBase;Acc:FBgn0033644]
ORTHOMCL7582	P54357	MLC2_DROME	MLC2	DROME	Myosin light chain cytoplasmic [Source:FlyBase;Acc:FBgn0004687]
ORTHOMCL7684	Q9VDS6	SURF6_DROME	SURF6	DROME	Surfeit 6 [Source:FlyBase;Acc:FBgn0038746]
ORTHOMCL8330	O46037	VINC_DROME	VINC	DROME	Vinculin [Source:FlyBase;Acc:FBgn0004397]
ORTHOMCL8517	A1ZAY1	DLISH_DROME	DLISH	DROME	Dachs ligand with SH3s [Source:FlyBase;Acc:FBgn0034264]
ORTHOMCL8679	Q8SWR2	BICRD_DROME	BICRD	DROME	
ORTHOMCL9272	O44252	ROST_DROME	ROST	DROME	rolling stone [Source:FlyBase;Acc:FBgn0011705]
ORTHOMCL9761	Q9VCR7	CTNS_DROME	CTNS	DROME	
ORTHOMCL9898	P08510	KCNAS_DROME	KCNAS	DROME	Shaker [Source:FlyBase;Acc:FBgn0003380]
ORTHOMCL10453	Q9VR59	VIP1_DROME	VIP1	DROME	lethal (1) G0196 [Source:FlyBase;Acc:FBgn0027279]
ORTHOMCL1186	P08761	MSRA_DROME	MSRA	DROME	Ecdysone-induced protein 28/29kD [Source:FlyBase;Acc:FBgn0000565]
ORTHOMCL12436	P07207	NOTCH_DROME	NOTCH	DROME	Notch [Source:FlyBase;Acc:FBgn0004647]
ORTHOMCL1282	Q23983	SNAP_DROME	SNAP	DROME	alpha Soluble NSF attachment protein [Source:FlyBase;Acc:FBgn0250791]
ORTHOMCL1509	Q9VXT2	DJC25_DROME	DJC25	DROME	
ORTHOMCL15857	P49283	MVL_DROME	MVL	DROME	Malvolio [Source:FlyBase;Acc:FBgn0011672]
ORTHOMCL16459	Q9VU84	DBNL_DROME	DBNL	DROME	Actin binding protein 1 [Source:FlyBase;Acc:FBgn0036372]
ORTHOMCL19247	Q9I7I7	SIRT2_DROME	SIRT2	DROME	Sirtuin 2 [Source:FlyBase;Acc:FBgn0038788]
ORTHOMCL2082	P54357	MLC2_DROME	MLC2	DROME	Myosin light chain cytoplasmic [Source:FlyBase;Acc:FBgn0004687]
ORTHOMCL2971	Q9VCX3	RM45_DROME	RM45	DROME	mitochondrial ribosomal protein L45 [Source:FlyBase;Acc:FBgn0263863]
ORTHOMCL3621	P54357	MLC2_DROME	MLC2	DROME	Myosin light chain cytoplasmic [Source:FlyBase;Acc:FBgn0004687]
ORTHOMCL4114	O44252	ROST_DROME	ROST	DROME	rolling stone [Source:FlyBase;Acc:FBgn0011705]
ORTHOMCL4174	Q9VY86	TM2D2_DROME	TM2D2	DROME	
ORTHOMCL5069	Q27331	VATA2_DROME	VATA2	DROME	Vacuolar H[+] ATPase 68 kDa subunit 2 [Source:FlyBase;Acc:FBgn0263598]
ORTHOMCL6441	Q9VKJ9	C2D1_DROME	C2D1	DROME	lethal (2) giant discs 1 [Source:FlyBase;Acc:FBgn0261983]
ORTHOMCL6698	P08120	CO4A1_DROME	CO4A1	DROME	Collagen type IV alpha 1 [Source:FlyBase;Acc:FBgn0000299]
ORTHOMCL6868	Q95SS8	TMM70_DROME	TMM70	DROME	
ORTHOMCL7133	A1ZAY1	DLISH_DROME	DLISH	DROME	Dachs ligand with SH3s [Source:FlyBase;Acc:FBgn0034264]
ORTHOMCL8299	Q95028	LDH_DROME	LDH	DROME	Ecdysone-inducible gene L3 [Source:FlyBase;Acc:FBgn0001258]
ORTHOMCL9256	Q9VAC5	ADA17_DROME	ADA17	DROME	
ORTHOMCL9769	Q9VXE5	PAKM_DROME	PAKM	DROME	mushroom bodies tiny [Source:FlyBase;Acc:FBgn0025743]
ORTHOMCL14797	Q00174	LAMA_DROME	LAMA	DROME	Laminin A [Source:FlyBase;Acc:FBgn0002526]
ORTHOMCL15739	P18502	PTC_DROME	PTC	DROME	patched [Source:FlyBase;Acc:FBgn0003892]
ORTHOMCL3857	O18334	RAB6_DROME	RAB6	DROME	
ORTHOMCL991	O77475	CPESY_DROME	CPESY	DROME	
ORTHOMCL2798	P59083	PHP14_PIG	PHP14	PIG	14 kDa phosphohistidine phosphatase  [Source:UniProtKB/Swiss-Prot;Acc:P59083]
ORTHOMCL2831	A5GFX0	PLD3B_PIG	PLD3B	PIG	PRELI domain containing protein 3B  [Source:UniProtKB/Swiss-Prot;Acc:A5GFX0]
ORTHOMCL4995	Q767K8	RT18B_PIG	RT18B	PIG	28S ribosomal protein S18b, mitochondrial  [Source:UniProtKB/Swiss-Prot;Acc:Q767K8]
ORTHOMCL5573	Q767L0	ABCF1_PIG	ABCF1	PIG	ATP-binding cassette sub-family F member 1  [Source:UniProtKB/Swiss-Prot;Acc:Q767L0]
ORTHOMCL5662	Q864U6	B3GL1_PIG	B3GL1	PIG	UDP-GalNAc:beta-1,3-N-acetylgalactosaminyltransferase 1  [Source:UniProtKB/Swiss-Prot;Acc:Q864U6]
ORTHOMCL6181	Q8MIR4	COASY_PIG	COASY	PIG	Bifunctional coenzyme A synthase Phosphopantetheine adenylyltransferase Dephospho-CoA kinase [Source:UniProtKB/Swiss-Prot;Acc:Q8MIR4]
ORTHOMCL6954	O18994	GPX5_PIG	GPX5	PIG	Epididymal secretory glutathione peroxidase  [Source:UniProtKB/Swiss-Prot;Acc:O18994]
ORTHOMCL9258	Q2VJ60	RN19A_PIG	RN19A	PIG	E3 ubiquitin-protein ligase RNF19A  [Source:UniProtKB/Swiss-Prot;Acc:Q2VJ60]
ORTHOMCL9257	Q767K9	PP1RA_PIG	PP1RA	PIG	Serine/threonine-protein phosphatase 1 regulatory subunit 10  [Source:UniProtKB/Swiss-Prot;Acc:Q767K9]
ORTHOMCL824	O18994	GPX5_PIG	GPX5	PIG	Epididymal secretory glutathione peroxidase  [Source:UniProtKB/Swiss-Prot;Acc:O18994]
ORTHOMCL10050	P34147	RACA_DICDI	RACA	DICDI	none
ORTHOMCL10068	Q5C9L6	CNMT_THLFG	CNMT	THLFG	none
ORTHOMCL10078	O08700	VPS45_RAT	VPS45	RAT	none
ORTHOMCL10086	none	NA	NA	NA	none
ORTHOMCL10105	Q6ZWJ8	KCP_HUMAN	KCP	HUMAN	none
ORTHOMCL10111	none	NA	NA	NA	none
ORTHOMCL10113	Q0P5A6	PSMD5_BOVIN	PSMD5	BOVIN	none
ORTHOMCL10193	Q4R8M9	GTSF1_MACFA	GTSF1	MACFA	none
ORTHOMCL10198	Q6DGQ4	CP087_DANRE	CP087	DANRE	none
ORTHOMCL10205	none	NA	NA	NA	none
ORTHOMCL10209	none	NA	NA	NA	none
ORTHOMCL10228	P21265	PUR8_CHICK	PUR8	CHICK	none
ORTHOMCL10232	Q0V9S9	DRC7_XENTR	DRC7	XENTR	none
ORTHOMCL10233	none	NA	NA	NA	none
ORTHOMCL10241	none	NA	NA	NA	none
ORTHOMCL10247	Q9WTK3	GPAA1_MOUSE	GPAA1	MOUSE	none
ORTHOMCL10254	Q9D273	MMAB_MOUSE	MMAB	MOUSE	none
ORTHOMCL10268	Q8R3C1	CB042_MOUSE	CB042	MOUSE	none
ORTHOMCL10270	Q5XK92	CIP2A_XENLA	CIP2A	XENLA	none
ORTHOMCL10271	Q497V6	BAHD1_MOUSE	BAHD1	MOUSE	none
ORTHOMCL10280	P50532	SMC4_XENLA	SMC4	XENLA	none
ORTHOMCL10300	none	NA	NA	NA	none
ORTHOMCL10305	O35250	EXOC7_MOUSE	EXOC7	MOUSE	none
ORTHOMCL10309	A4Q9E5	TTLL3_MOUSE	TTLL3	MOUSE	none
ORTHOMCL10310	P49109	FMO5_CAVPO	FMO5	CAVPO	none
ORTHOMCL10318	Q2T9T9	FBXW9_BOVIN	FBXW9	BOVIN	none
ORTHOMCL10327	P07221	CASQ1_RABIT	CASQ1	RABIT	none
ORTHOMCL10336	Q32LC1	RPP38_BOVIN	RPP38	BOVIN	none
ORTHOMCL10372	Q05B18	SHQ1_XENTR	SHQ1	XENTR	none
ORTHOMCL10379	Q8BP00	IQCB1_MOUSE	IQCB1	MOUSE	none
ORTHOMCL10384	Q60803	TRAF3_MOUSE	TRAF3	MOUSE	none
ORTHOMCL10424	Q3T042	NOB1_BOVIN	NOB1	BOVIN	none
ORTHOMCL10429	Q32NG5	GTR12_XENLA	GTR12	XENLA	none
ORTHOMCL10437	Q6GNV7	DIRC2_XENLA	DIRC2	XENLA	none
ORTHOMCL10443	none	NA	NA	NA	none
ORTHOMCL10456	B0CM26	CFA69_PAPAN	CFA69	PAPAN	none
ORTHOMCL10458	Q921L8	GLT11_MOUSE	GLT11	MOUSE	none
ORTHOMCL10463	none	NA	NA	NA	none
ORTHOMCL10475	Q6NX12	NUP93_XENTR	NUP93	XENTR	none
ORTHOMCL10486	O13146	EPHA3_DANRE	EPHA3	DANRE	none
ORTHOMCL10499	none	NA	NA	NA	none
ORTHOMCL10506	none	NA	NA	NA	none
ORTHOMCL10525	Q9FIV6	DGP10_ARATH	DGP10	ARATH	none
ORTHOMCL10540	O46392	CO1A2_CANLF	CO1A2	CANLF	none
ORTHOMCL10549	none	NA	NA	NA	none
ORTHOMCL10555	Q62839	GOGA2_RAT	GOGA2	RAT	none
ORTHOMCL10560	Q8VC31	CCDC9_MOUSE	CCDC9	MOUSE	none
ORTHOMCL10572	Q3KRF3	CA131_RAT	CA131	RAT	none
ORTHOMCL10582	Q0VBV7	CE126_MOUSE	CE126	MOUSE	none
ORTHOMCL10586	D3ZVM4	LIN41_RAT	LIN41	RAT	none
ORTHOMCL10635	none	NA	NA	NA	none
ORTHOMCL10666	none	NA	NA	NA	none
ORTHOMCL10678	F1Q8J0	RBM40_DANRE	RBM40	DANRE	none
ORTHOMCL10686	Q5ZKD5	RRP12_CHICK	RRP12	CHICK	none
ORTHOMCL10704	B2GUP8	ABCB8_XENTR	ABCB8	XENTR	none
ORTHOMCL10706	Q0P4Y8	LMF2_XENTR	LMF2	XENTR	none
ORTHOMCL10708	A8WJ42	APOP1_CAEBR	APOP1	CAEBR	none
ORTHOMCL10718	C8VK14	HXNY_EMENI	HXNY	EMENI	none
ORTHOMCL10728	Q3TAA7	S11IP_MOUSE	S11IP	MOUSE	none
ORTHOMCL10733	Q0P5B7	AAAD_BOVIN	AAAD	BOVIN	none
ORTHOMCL10746	Q6AXU1	BTBDG_RAT	BTBDG	RAT	none
ORTHOMCL10748	none	NA	NA	NA	none
ORTHOMCL10751	Q5STE3	FSTL4_MOUSE	FSTL4	MOUSE	none
ORTHOMCL10753	none	NA	NA	NA	none
ORTHOMCL10773	Q8C811	S35E2_MOUSE	S35E2	MOUSE	none
ORTHOMCL10785	P81069	GABP2_MOUSE	GABP2	MOUSE	none
ORTHOMCL10787	none	NA	NA	NA	none
ORTHOMCL10803	P55115	NAS15_CAEEL	NAS15	CAEEL	none
ORTHOMCL10808	Q61467	ZIC4_MOUSE	ZIC4	MOUSE	none
ORTHOMCL10813	none	NA	NA	NA	none
ORTHOMCL10822	O57382	TLL2_XENLA	TLL2	XENLA	none
ORTHOMCL10850	Q0VC74	TMLH_BOVIN	TMLH	BOVIN	none
ORTHOMCL10851	P15655	FGF2_MOUSE	FGF2	MOUSE	none
ORTHOMCL10854	Q8R4S2	AHR_MUSSP	AHR	MUSSP	none
ORTHOMCL10856	Q4KLN4	GLE1_RAT	GLE1	RAT	none
ORTHOMCL10860	none	NA	NA	NA	none
ORTHOMCL10868	Q62371	DDR2_MOUSE	DDR2	MOUSE	none
ORTHOMCL10879	Q9WTY1	PDCD7_MOUSE	PDCD7	MOUSE	none
ORTHOMCL10898	Q02395	MTF2_MOUSE	MTF2	MOUSE	none
ORTHOMCL10915	G8HTB6	ZPP_ACRMI	ZPP	ACRMI	none
ORTHOMCL10919	none	NA	NA	NA	none
ORTHOMCL10924	none	NA	NA	NA	none
ORTHOMCL10930	G5EBQ8	CHS2_CAEEL	CHS2	CAEEL	none
ORTHOMCL10944	Q499U8	TMCO4_RAT	TMCO4	RAT	none
ORTHOMCL10946	Q4R0J7	ARD1_UROFA	ARD1	UROFA	none
ORTHOMCL10958	Q8BH74	NU107_MOUSE	NU107	MOUSE	none
ORTHOMCL10960	F4IYM4	DEX1_ARATH	DEX1	ARATH	none
ORTHOMCL10961	Q5SWD9	TSR1_MOUSE	TSR1	MOUSE	none
ORTHOMCL10977	none	NA	NA	NA	none
ORTHOMCL11039	P53235	EIF2A_YEAST	EIF2A	YEAST	none
ORTHOMCL11055	Q5R6W5	YIPF5_PONAB	YIPF5	PONAB	none
ORTHOMCL11070	P52825	CPT2_MOUSE	CPT2	MOUSE	none
ORTHOMCL11085	E9PZZ1	PRD13_MOUSE	PRD13	MOUSE	none
ORTHOMCL11098	none	NA	NA	NA	none
ORTHOMCL11149	Q4V7A8	ABD18_RAT	ABD18	RAT	none
ORTHOMCL11174	Q3T042	NOB1_BOVIN	NOB1	BOVIN	none
ORTHOMCL11203	none	NA	NA	NA	none
ORTHOMCL11276	O59771	KCY_SCHPO	KCY	SCHPO	none
ORTHOMCL11277	none	NA	NA	NA	none
ORTHOMCL11297	Q61090	FZD7_MOUSE	FZD7	MOUSE	none
ORTHOMCL11305	B1H2N3	MICU1_XENTR	MICU1	XENTR	none
ORTHOMCL11317	Q0V9W6	BTBD6_XENTR	BTBD6	XENTR	none
ORTHOMCL11464	none	NA	NA	NA	none
ORTHOMCL11471	Q80T85	DCAF5_MOUSE	DCAF5	MOUSE	none
ORTHOMCL11500	B1AQJ2	UBP36_MOUSE	UBP36	MOUSE	none
ORTHOMCL11512	Q5ZLG3	DIEXF_CHICK	DIEXF	CHICK	none
ORTHOMCL11514	none	NA	NA	NA	none
ORTHOMCL11515	Q3U1V8	M3K9_MOUSE	M3K9	MOUSE	none
ORTHOMCL11516	Q4KLG3	SVBP_RAT	SVBP	RAT	none
ORTHOMCL11571	P16649	TUP1_YEAST	TUP1	YEAST	none
ORTHOMCL11573	Q5ZJC7	NOC4L_CHICK	NOC4L	CHICK	none
ORTHOMCL11575	Q8K245	UVRAG_MOUSE	UVRAG	MOUSE	none
ORTHOMCL11578	none	NA	NA	NA	none
ORTHOMCL11584	none	NA	NA	NA	none
ORTHOMCL11605	Q17GZ9	ARP5_AEDAE	ARP5	AEDAE	none
ORTHOMCL11635	none	NA	NA	NA	none
ORTHOMCL11639	Q0IHQ9	PXYP1_XENTR	PXYP1	XENTR	none
ORTHOMCL11657	O57429	UBP2_CHICK	UBP2	CHICK	none
ORTHOMCL1165	Q174D3	MED19_AEDAE	MED19	AEDAE	none
ORTHOMCL11662	Q3UHF3	MIER3_MOUSE	MIER3	MOUSE	none
ORTHOMCL11672	Q6GQB9	EDEM3_XENLA	EDEM3	XENLA	none
ORTHOMCL11677	none	NA	NA	NA	none
ORTHOMCL11679	none	NA	NA	NA	none
ORTHOMCL11681	Q7ZXV8	ZN207_XENLA	ZN207	XENLA	none
ORTHOMCL11709	E9PVB3	CC175_MOUSE	CC175	MOUSE	none
ORTHOMCL11726	A5DMB8	RTC5_PICGU	RTC5	PICGU	none
ORTHOMCL11729	Q8C2L6	T161B_MOUSE	T161B	MOUSE	none
ORTHOMCL11732	P48763	SL9A2_RAT	SL9A2	RAT	none
ORTHOMCL11741	Q5R5L7	ARRD3_PONAB	ARRD3	PONAB	none
ORTHOMCL11750	none	NA	NA	NA	none
ORTHOMCL11751	Q7XJJ7	FAAH_ARATH	FAAH	ARATH	none
ORTHOMCL11754	Q95LZ5	TTC16_MACFA	TTC16	MACFA	none
ORTHOMCL11769	A7S641	ST7_NEMVE	ST7	NEMVE	none
ORTHOMCL11775	Q4UMH6	Y381_RICFE	Y381	RICFE	none
ORTHOMCL11794	P58405	STRN3_RAT	STRN3	RAT	none
ORTHOMCL11804	Q9Z160	COG1_MOUSE	COG1	MOUSE	none
ORTHOMCL11805	O70133	DHX9_MOUSE	DHX9	MOUSE	none
ORTHOMCL11813	O15973	OPSD1_MIZYE	OPSD1	MIZYE	none
ORTHOMCL11836	Q68FR5	TM209_RAT	TM209	RAT	none
ORTHOMCL11839	Q99MX7	T121B_MOUSE	T121B	MOUSE	none
ORTHOMCL11842	Q8CAQ8	MIC60_MOUSE	MIC60	MOUSE	none
ORTHOMCL11875	Q8QFR2	HIRA_XENLA	HIRA	XENLA	none
ORTHOMCL11876	Q49LS7	XKR8_TETNG	XKR8	TETNG	none
ORTHOMCL11877	Q3TIR3	RIC8A_MOUSE	RIC8A	MOUSE	none
ORTHOMCL11898	none	NA	NA	NA	none
ORTHOMCL11903	P27545	CERS1_MOUSE	CERS1	MOUSE	none
ORTHOMCL11915	P31266	SUH_MOUSE	SUH	MOUSE	none
ORTHOMCL11916	none	NA	NA	NA	none
ORTHOMCL11919	P49791	NU153_RAT	NU153	RAT	none
ORTHOMCL11920	none	NA	NA	NA	none
ORTHOMCL11929	A0JM08	C170B_XENTR	C170B	XENTR	none
ORTHOMCL11941	A3E4D8	CALM_PROMN	CALM	PROMN	none
ORTHOMCL11960	Q17FR9	SRRT_AEDAE	SRRT	AEDAE	none
ORTHOMCL11972	Q498H0	PD5BA_XENLA	PD5BA	XENLA	none
ORTHOMCL11986	none	NA	NA	NA	none
ORTHOMCL11997	Q9CXF4	TBC15_MOUSE	TBC15	MOUSE	none
ORTHOMCL12002	none	NA	NA	NA	none
ORTHOMCL12006	H1AFJ5	SCNNA_NEOFS	SCNNA	NEOFS	none
ORTHOMCL12007	Q5TM64	CF136_MACMU	CF136	MACMU	none
ORTHOMCL12015	Q0P426	SKA2_DANRE	SKA2	DANRE	none
ORTHOMCL12030	A0JPI9	LR74A_RAT	LR74A	RAT	none
ORTHOMCL12048	none	NA	NA	NA	none
ORTHOMCL12061	none	NA	NA	NA	none
ORTHOMCL12079	Q9F234	AGL2_BACTQ	AGL2	BACTQ	none
