ortho	swissProt	name	egn	db	description
512	ORTHOMCL7802	Q8N806	UBR7_HUMAN	UBR7	HUMAN	ubiquitin protein ligase E3 component n-recognin 7 (putative) [Source:HGNC Symbol;Acc:HGNC:20344]
513	ORTHOMCL7944	Q02318	CP27A_HUMAN	CP27A	HUMAN	cytochrome P450 family 27 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2605]
514	ORTHOMCL8079	P29371	NK3R_HUMAN	NK3R	HUMAN	tachykinin receptor 3 [Source:HGNC Symbol;Acc:HGNC:11528]
515	ORTHOMCL8804	O15394	NCAM2_HUMAN	NCAM2	HUMAN	neural cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:7657]
516	ORTHOMCL8821	Q9UBC2	EP15R_HUMAN	EP15R	HUMAN	epidermal growth factor receptor pathway substrate 15 like 1 [Source:HGNC Symbol;Acc:HGNC:24634]
517	ORTHOMCL9244	O60841	IF2P_HUMAN	IF2P	HUMAN	eukaryotic translation initiation factor 5B [Source:HGNC Symbol;Acc:HGNC:30793]
518	ORTHOMCL9551	Q8TC07	TBC15_HUMAN	TBC15	HUMAN	TBC1 domain family member 15 [Source:HGNC Symbol;Acc:HGNC:25694]
519	ORTHOMCL9634	Q13507	TRPC3_HUMAN	TRPC3	HUMAN	transient receptor potential cation channel subfamily C member 3 [Source:HGNC Symbol;Acc:HGNC:12335]
520	ORTHOMCL9663	O75027	ABCB7_HUMAN	ABCB7	HUMAN	ATP binding cassette subfamily B member 7 [Source:HGNC Symbol;Acc:HGNC:48]
521	ORTHOMCL9692	Q92896	GSLG1_HUMAN	GSLG1	HUMAN	golgi glycoprotein 1 [Source:HGNC Symbol;Acc:HGNC:4316]
522	ORTHOMCL9810	Q96P65	QRFPR_HUMAN	QRFPR	HUMAN	pyroglutamylated RFamide peptide receptor [Source:HGNC Symbol;Acc:HGNC:15565]
523	ORTHOMCL996	P49427	UB2R1_HUMAN	UB2R1	HUMAN	cell division cycle 34 [Source:HGNC Symbol;Acc:HGNC:1734]
524	ORTHOMCL11441	Q75N90	FBN3_HUMAN	FBN3	HUMAN	fibrillin 3 [Source:HGNC Symbol;Acc:HGNC:18794]
525	ORTHOMCL1553	Q8NHG8	ZNRF2_HUMAN	ZNRF2	HUMAN	zinc and ring finger 2 [Source:HGNC Symbol;Acc:HGNC:22316]
526	ORTHOMCL15660	P22897	MRC1_HUMAN	MRC1	HUMAN	mannose receptor C-type 1 [Source:HGNC Symbol;Acc:HGNC:7228]
527	ORTHOMCL18475	P11362	FGFR1_HUMAN	FGFR1	HUMAN	fibroblast growth factor receptor 1 [Source:HGNC Symbol;Acc:HGNC:3688]
528	ORTHOMCL10479	A6QQM4	ZN474_BOVIN	ZN474	BOVIN	Zinc finger protein 474  [Source:UniProtKB/Swiss-Prot;Acc:A6QQM4]
529	ORTHOMCL10536	Q95J56	DJC14_BOVIN	DJC14	BOVIN	DnaJ homolog subfamily C member 14  [Source:UniProtKB/Swiss-Prot;Acc:Q95J56]
530	ORTHOMCL12429	F1MDL2	INTU_BOVIN	INTU	BOVIN	inturned planar cell polarity protein [Source:VGNC Symbol;Acc:VGNC:30235]
531	ORTHOMCL13540	Q32PH7	SUV92_BOVIN	SUV92	BOVIN	suppressor of variegation 3-9 homolog 2 [Source:VGNC Symbol;Acc:VGNC:35492]
532	ORTHOMCL14219	Q3MHG0	COG4_BOVIN	COG4	BOVIN	component of oligomeric golgi complex 4 [Source:VGNC Symbol;Acc:VGNC:27549]
533	ORTHOMCL14755	Q28204	KCMA1_BOVIN	KCMA1	BOVIN	potassium calcium-activated channel subfamily M alpha 1 [Source:VGNC Symbol;Acc:VGNC:30479]
534	ORTHOMCL15292	Q2KID6	PLRG1_BOVIN	PLRG1	BOVIN	pleiotropic regulator 1 [Source:VGNC Symbol;Acc:VGNC:33050]
535	ORTHOMCL15443	F1MJW3	SCNNG_BOVIN	SCNNG	BOVIN	sodium channel epithelial 1 gamma subunit [Source:VGNC Symbol;Acc:VGNC:34358]
536	ORTHOMCL16682	P62958	HINT1_BOVIN	HINT1	BOVIN	histidine triad nucleotide binding protein 1 [Source:VGNC Symbol;Acc:VGNC:29854]
537	ORTHOMCL17335	Q2HJF7	KCC2D_BOVIN	KCC2D	BOVIN	Calcium/calmodulin-dependent protein kinase type II subunit delta  [Source:UniProtKB/Swiss-Prot;Acc:Q2HJF7]
538	ORTHOMCL17648	Q08E53	NR4A2_BOVIN	NR4A2	BOVIN	nuclear receptor subfamily 4 group A member 2 [Source:VGNC Symbol;Acc:VGNC:32246]
539	ORTHOMCL17864	Q1LZA7	LIMD2_BOVIN	LIMD2	BOVIN	LIM domain containing 2 [Source:VGNC Symbol;Acc:VGNC:30889]
540	ORTHOMCL18060	Q2NL00	GSTT1_BOVIN	GSTT1	BOVIN	Glutathione S-transferase theta-1  [Source:UniProtKB/Swiss-Prot;Acc:Q2NL00]
541	ORTHOMCL18605	E1B7X9	SMRCD_BOVIN	SMRCD	BOVIN	SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1 [Source:VGNC Symbol;Acc:VGNC:34989]
542	ORTHOMCL21891	Q1JQA2	SMAD1_BOVIN	SMAD1	BOVIN	SMAD family member 1 [Source:VGNC Symbol;Acc:VGNC:34974]
543	ORTHOMCL2665	P34943	NDUA9_BOVIN	NDUA9	BOVIN	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial  [Source:UniProtKB/Swiss-Prot;Acc:P34943]
544	ORTHOMCL3732	Q3T174	TAF12_BOVIN	TAF12	BOVIN	Transcription initiation factor TFIID subunit 12  [Source:UniProtKB/Swiss-Prot;Acc:Q3T174]
545	ORTHOMCL3935	Q3T0K8	EMC4_BOVIN	EMC4	BOVIN	ER membrane protein complex subunit 4 [Source:VGNC Symbol;Acc:VGNC:28465]
546	ORTHOMCL4329	Q58D84	FSTL1_BOVIN	FSTL1	BOVIN	follistatin like 1 [Source:VGNC Symbol;Acc:VGNC:29135]
547	ORTHOMCL5509	A7YW98	SYRC_BOVIN	SYRC	BOVIN	arginyl-tRNA synthetase [Source:VGNC Symbol;Acc:VGNC:33733]
548	ORTHOMCL5536	Q3T0B6	C1QBP_BOVIN	C1QBP	BOVIN	complement C1q binding protein [Source:VGNC Symbol;Acc:VGNC:26618]
549	ORTHOMCL6625	Q0II50	USB1_BOVIN	USB1	BOVIN	U6 snRNA biogenesis phosphodiesterase 1 [Source:VGNC Symbol;Acc:VGNC:36703]
550	ORTHOMCL8364	Q3ZBP0	CK074_BOVIN	CK074	BOVIN	Uncharacterized protein C11orf74 homolog  [Source:UniProtKB/Swiss-Prot;Acc:Q3ZBP0]
551	ORTHOMCL8575	Q2KJE0	TAXB1_BOVIN	TAXB1	BOVIN	Tax1 binding protein 1 [Source:VGNC Symbol;Acc:VGNC:35619]
552	ORTHOMCL9317	Q8WMX8	ASZ1_BOVIN	ASZ1	BOVIN	ankyrin repeat, SAM and basic leucine zipper domain containing 1 [Source:VGNC Symbol;Acc:VGNC:26231]
553	ORTHOMCL11088	Q58CV5	G6PT3_BOVIN	G6PT3	BOVIN	solute carrier family 37 member 2 [Source:VGNC Symbol;Acc:VGNC:34843]
554	ORTHOMCL11481	Q4TVR5	DUSTY_BOVIN	DUSTY	BOVIN	dual serine/threonine and tyrosine protein kinase [Source:VGNC Symbol;Acc:VGNC:28227]
555	ORTHOMCL12588	Q17QQ2	TPMT_BOVIN	TPMT	BOVIN	thiopurine S-methyltransferase [Source:VGNC Symbol;Acc:VGNC:36255]
556	ORTHOMCL1452	Q9MYP6	DHB14_BOVIN	DHB14	BOVIN	hydroxysteroid 17-beta dehydrogenase 14 [Source:VGNC Symbol;Acc:VGNC:29972]
557	ORTHOMCL17368	P83095	LACTB_BOVIN	LACTB	BOVIN	lactamase beta [Source:VGNC Symbol;Acc:VGNC:30764]
558	ORTHOMCL1876	A2VDZ9	VAPB_BOVIN	VAPB	BOVIN	VAMP associated protein B and C [Source:VGNC Symbol;Acc:VGNC:36764]
559	ORTHOMCL19316	Q0VC81	AA3R_BOVIN	AA3R	BOVIN	Adenosine receptor A3  [Source:UniProtKB/Swiss-Prot;Acc:Q0VC81]
560	ORTHOMCL3097	Q2YDF6	RT35_BOVIN	RT35	BOVIN	mitochondrial ribosomal protein S35 [Source:VGNC Symbol;Acc:VGNC:31673]
561	ORTHOMCL3458	Q5E951	TBCB_BOVIN	TBCB	BOVIN	tubulin folding cofactor B [Source:VGNC Symbol;Acc:VGNC:35649]
562	ORTHOMCL3761	Q32LJ2	ARFRP_BOVIN	ARFRP	BOVIN	ADP ribosylation factor related protein 1 [Source:VGNC Symbol;Acc:VGNC:26069]
563	ORTHOMCL4368	A6QPB3	COHA1_BOVIN	COHA1	BOVIN	collagen type XVII alpha 1 chain [Source:VGNC Symbol;Acc:VGNC:27558]
564	ORTHOMCL5725	Q3ZBU9	UBXN4_BOVIN	UBXN4	BOVIN	UBX domain protein 4 [Source:VGNC Symbol;Acc:VGNC:36627]
565	ORTHOMCL7313	Q0P595	SIR7_BOVIN	SIR7	BOVIN	sirtuin 7 [Source:VGNC Symbol;Acc:VGNC:34636]
566	ORTHOMCL10415	E7F1H9	YTHD2_DANRE	YTHD2	DANRE	YTH N(6)-methyladenosine RNA binding protein 2 [Source:ZFIN;Acc:ZDB-GENE-040426-948]
567	ORTHOMCL11421	Q4KMJ1	CHAC2_DANRE	CHAC2	DANRE	ChaC, cation transport regulator homolog 2 (E. coli) [Source:ZFIN;Acc:ZDB-GENE-050706-146]
568	ORTHOMCL11738	F1R5H6	BRD4_DANRE	BRD4	DANRE	bromodomain containing 4 [Source:ZFIN;Acc:ZDB-GENE-030131-267]
569	ORTHOMCL13700	Q92051	CAHZ_DANRE	CAHZ	DANRE	carbonic anhydrase [Source:ZFIN;Acc:ZDB-GENE-980526-39]
570	ORTHOMCL15614	B0UXH6	RGPS1_DANRE	RGPS1	DANRE	Ral GEF with PH domain and SH3 binding motif 1 [Source:ZFIN;Acc:ZDB-GENE-070720-16]
571	ORTHOMCL1599	Q1LUC1	BZW2_DANRE	BZW2	DANRE	basic leucine zipper and W2 domains 2 [Source:ZFIN;Acc:ZDB-GENE-040426-746]
572	ORTHOMCL16237	E7F9T0	MICA1_DANRE	MICA1	DANRE	microtubule associated monooxygenase, calponin and LIM domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-081022-3]
573	ORTHOMCL19514	A2BGM5	FOXN4_DANRE	FOXN4	DANRE	forkhead box N4 [Source:ZFIN;Acc:ZDB-GENE-990415-277]
574	ORTHOMCL2996	Q6DGQ0	SPT4H_DANRE	SPT4H	DANRE	SPT4 homolog, DSIF elongation factor subunit [Source:ZFIN;Acc:ZDB-GENE-040718-214]
575	ORTHOMCL4357	Q7ZWF0	RAE1L_DANRE	RAE1L	DANRE	ribonucleic acid export 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1029]
576	ORTHOMCL5475	Q5U3A7	OPA1_DANRE	OPA1	DANRE	optic atrophy 1 (autosomal dominant) [Source:ZFIN;Acc:ZDB-GENE-041114-7]
577	ORTHOMCL6268	Q6DHU1	CLP1L_DANRE	CLP1L	DANRE	CLPTM1-like [Source:ZFIN;Acc:ZDB-GENE-040718-75]
578	ORTHOMCL6394	Q08BY0	NDUF7_DANRE	NDUF7	DANRE	NADH dehydrogenase (ubiquinone) complex I, assembly factor 7 [Source:ZFIN;Acc:ZDB-GENE-060929-628]
579	ORTHOMCL6412	E7F0Z8	NOTU2_DANRE	NOTU2	DANRE	notum pectinacetylesterase 2 [Source:ZFIN;Acc:ZDB-GENE-120215-77]
580	ORTHOMCL7424	A3KPW9	BAG6_DANRE	BAG6	DANRE	BCL2 associated athanogene 6, like [Source:ZFIN;Acc:ZDB-GENE-060307-2]
581	ORTHOMCL7596	F1Q8W0	CATIN_DANRE	CATIN	DANRE	cactin [Source:ZFIN;Acc:ZDB-GENE-060503-322]
582	ORTHOMCL7692	Q5SPB1	S38A2_DANRE	S38A2	DANRE	solute carrier family 38, member 2 [Source:ZFIN;Acc:ZDB-GENE-030131-9659]
583	ORTHOMCL7827	Q66IC8	TC1D1_DANRE	TC1D1	DANRE	Tctex1 domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-040912-49]
584	ORTHOMCL8463	Q4VBT5	MKRN1_DANRE	MKRN1	DANRE	makorin, ring finger protein, 1 [Source:ZFIN;Acc:ZDB-GENE-020213-1]
585	ORTHOMCL17762	A4IFW2	PTPRF_DANRE	PTPRF	DANRE	protein tyrosine phosphatase, receptor type, f, b [Source:ZFIN;Acc:ZDB-GENE-060503-530]
586	ORTHOMCL13728	Q9PTS8	ACHA9_CHICK	ACHA9	CHICK	Neuronal acetylcholine receptor subunit alpha-9  [Source:UniProtKB/Swiss-Prot;Acc:Q9PTS8]
587	ORTHOMCL16125	Q1T765	CENPN_CHICK	CENPN	CHICK	Centromere protein N  [Source:UniProtKB/Swiss-Prot;Acc:Q1T765]
588	ORTHOMCL22744	O42409	GFI1B_CHICK	GFI1B	CHICK	Zinc finger protein Gfi-1b  [Source:UniProtKB/Swiss-Prot;Acc:O42409]
589	ORTHOMCL3167	Q5ZJ41	MARH5_CHICK	MARH5	CHICK	E3 ubiquitin-protein ligase MARCH5  [Source:UniProtKB/Swiss-Prot;Acc:Q5ZJ41]
590	ORTHOMCL10864	Q5ZK62	ACAP2_CHICK	ACAP2	CHICK	Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2  [Source:UniProtKB/Swiss-Prot;Acc:Q5ZK62]
591	ORTHOMCL2364	Q5F3W3	MK06_CHICK	MK06	CHICK	Mitogen-activated protein kinase 6  [Source:UniProtKB/Swiss-Prot;Acc:Q5F3W3]
592	ORTHOMCL2526	P19352	TPM2_CHICK	TPM2	CHICK	Tropomyosin beta chain  [Source:UniProtKB/Swiss-Prot;Acc:P19352]
593	ORTHOMCL5781	Q5ZI20	S39AD_CHICK	S39AD	CHICK	Zinc transporter ZIP13  [Source:UniProtKB/Swiss-Prot;Acc:Q5ZI20]
594	ORTHOMCL6750	P18519	TNR16_CHICK	TNR16	CHICK	Tumor necrosis factor receptor superfamily member 16  [Source:UniProtKB/Swiss-Prot;Acc:P18519]
595	ORTHOMCL13471	O46043	PARG_DROME	PARG	DROME	Poly(ADP-ribose) glycohydrolase [Source:FlyBase;Acc:FBgn0023216]
596	ORTHOMCL15024	P25931	RYAR_DROME	RYAR	DROME	RYamide receptor [Source:FlyBase;Acc:FBgn0004842]
597	ORTHOMCL19171	Q9I7F7	PR2_DROME	PR2	DROME	Activated Cdc42 kinase-like [Source:FlyBase;Acc:FBgn0263998]
598	ORTHOMCL19655	Q9W0K0	JIP1_DROME	JIP1	DROME	APP-like protein interacting protein 1 [Source:FlyBase;Acc:FBgn0040281]
599	ORTHOMCL2827	O61443	MK38B_DROME	MK38B	DROME	p38b MAP kinase [Source:FlyBase;Acc:FBgn0024846]
600	ORTHOMCL3747	P29310	1433Z_DROME	1433Z	DROME	
601	ORTHOMCL5720	Q06003	GOLI_DROME	GOLI	DROME	goliath [Source:FlyBase;Acc:FBgn0004919]
602	ORTHOMCL5771	Q9VAY7	FAM50_DROME	FAM50	DROME	
603	ORTHOMCL6348	P08120	CO4A1_DROME	CO4A1	DROME	Collagen type IV alpha 1 [Source:FlyBase;Acc:FBgn0000299]
604	ORTHOMCL7478	P41044	CAB32_DROME	CAB32	DROME	Calbindin 53E [Source:FlyBase;Acc:FBgn0004580]
605	ORTHOMCL8394	Q8IMP6	SPT2_DROME	SPT2	DROME	
606	ORTHOMCL8679	Q8SWR2	BICRD_DROME	BICRD	DROME	
607	ORTHOMCL10576	Q06453	AL_DROME	AL	DROME	aristaless [Source:FlyBase;Acc:FBgn0000061]
608	ORTHOMCL12436	P07207	NOTCH_DROME	NOTCH	DROME	Notch [Source:FlyBase;Acc:FBgn0004647]
609	ORTHOMCL16230	Q24118	PIGE_DROME	PIGE	DROME	
610	ORTHOMCL19247	Q9I7I7	SIRT2_DROME	SIRT2	DROME	Sirtuin 2 [Source:FlyBase;Acc:FBgn0038788]
611	ORTHOMCL2971	Q9VCX3	RM45_DROME	RM45	DROME	mitochondrial ribosomal protein L45 [Source:FlyBase;Acc:FBgn0263863]
612	ORTHOMCL6698	P08120	CO4A1_DROME	CO4A1	DROME	Collagen type IV alpha 1 [Source:FlyBase;Acc:FBgn0000299]
613	ORTHOMCL7133	A1ZAY1	DLISH_DROME	DLISH	DROME	Dachs ligand with SH3s [Source:FlyBase;Acc:FBgn0034264]
614	ORTHOMCL10026	Q9DBT3	CCD97_MOUSE	CCD97	MOUSE	none
615	ORTHOMCL10193	Q4R8M9	GTSF1_MACFA	GTSF1	MACFA	none
616	ORTHOMCL10249	P15651	ACADS_RAT	ACADS	RAT	none
617	ORTHOMCL10384	Q60803	TRAF3_MOUSE	TRAF3	MOUSE	none
618	ORTHOMCL10486	O13146	EPHA3_DANRE	EPHA3	DANRE	none
619	ORTHOMCL10549	none	NA	NA	NA	none
620	ORTHOMCL10666	none	NA	NA	NA	none
621	ORTHOMCL10696	none	NA	NA	NA	none
622	ORTHOMCL10728	Q3TAA7	S11IP_MOUSE	S11IP	MOUSE	none
623	ORTHOMCL10729	none	NA	NA	NA	none
624	ORTHOMCL10868	Q62371	DDR2_MOUSE	DDR2	MOUSE	none
625	ORTHOMCL10898	Q02395	MTF2_MOUSE	MTF2	MOUSE	none
626	ORTHOMCL10910	none	NA	NA	NA	none
627	ORTHOMCL10961	Q5SWD9	TSR1_MOUSE	TSR1	MOUSE	none
628	ORTHOMCL11070	P52825	CPT2_MOUSE	CPT2	MOUSE	none
629	ORTHOMCL11271	none	NA	NA	NA	none
630	ORTHOMCL11297	Q61090	FZD7_MOUSE	FZD7	MOUSE	none
631	ORTHOMCL11313	Q0VA20	SLAIL_XENTR	SLAIL	XENTR	none
632	ORTHOMCL11316	none	NA	NA	NA	none
633	ORTHOMCL11573	Q5ZJC7	NOC4L_CHICK	NOC4L	CHICK	none
634	ORTHOMCL11729	Q8C2L6	T161B_MOUSE	T161B	MOUSE	none
635	ORTHOMCL11813	O15973	OPSD1_MIZYE	OPSD1	MIZYE	none
636	ORTHOMCL12052	none	NA	NA	NA	none
637	ORTHOMCL12086	Q28C74	LPPRC_XENTR	LPPRC	XENTR	none
638	ORTHOMCL12133	A6QP15	HOT_BOVIN	HOT	BOVIN	none
639	ORTHOMCL12136	A6NAF9	TRD7A_DANRE	TRD7A	DANRE	none
640	ORTHOMCL12168	none	NA	NA	NA	none
641	ORTHOMCL12188	Q9QY53	NPHP1_MOUSE	NPHP1	MOUSE	none
642	ORTHOMCL12200	none	NA	NA	NA	none
643	ORTHOMCL12263	Q8CAI1	CC142_MOUSE	CC142	MOUSE	none
644	ORTHOMCL12791	A3E4D8	CALM_PROMN	CALM	PROMN	none
645	ORTHOMCL12846	Q6PCS4	RHG29_DANRE	RHG29	DANRE	none
646	ORTHOMCL13033	none	NA	NA	NA	none
647	ORTHOMCL13037	A7MBL8	PKN2_DANRE	PKN2	DANRE	none
648	ORTHOMCL13078	none	NA	NA	NA	none
649	ORTHOMCL13295	none	NA	NA	NA	none
650	ORTHOMCL13332	P00606	PA2A_BUNMU	PA2A	BUNMU	none
651	ORTHOMCL13367	Q8C9A2	ENDOV_MOUSE	ENDOV	MOUSE	none
652	ORTHOMCL13435	P24668	MPRD_MOUSE	MPRD	MOUSE	none
653	ORTHOMCL13632	none	NA	NA	NA	none
654	ORTHOMCL13727	A4IHD2	ARIP4_XENTR	ARIP4	XENTR	none
655	ORTHOMCL13759	D3ZB51	TUTLB_RAT	TUTLB	RAT	none
656	ORTHOMCL13772	Q8Q0U0	Y045_METMA	Y045	METMA	none
657	ORTHOMCL13878	Q54QR3	RB32A_DICDI	RB32A	DICDI	none
658	ORTHOMCL13929	none	NA	NA	NA	none
659	ORTHOMCL13997	Q80U62	RUBIC_MOUSE	RUBIC	MOUSE	none
660	ORTHOMCL14007	P32442	MEOX1_MOUSE	MEOX1	MOUSE	none
661	ORTHOMCL14272	F4J1H7	RNZ4_ARATH	RNZ4	ARATH	none
662	ORTHOMCL14353	H9D1R1	TXD12_EPICO	TXD12	EPICO	none
663	ORTHOMCL14442	A7SFB5	CGAS_NEMVE	CGAS	NEMVE	none
664	ORTHOMCL14511	Q3V1H9	SAMD5_MOUSE	SAMD5	MOUSE	none
665	ORTHOMCL14919	none	NA	NA	NA	none
666	ORTHOMCL15014	A2A8L5	PTPRF_MOUSE	PTPRF	MOUSE	none
667	ORTHOMCL15086	none	NA	NA	NA	none
668	ORTHOMCL15179	B3EWZ5	MLRP1_ACRMI	MLRP1	ACRMI	none
669	ORTHOMCL15181	none	NA	NA	NA	none
670	ORTHOMCL15303	Q4R747	LRC46_MACFA	LRC46	MACFA	none
671	ORTHOMCL15352	Q8HY06	CLC4M_GORGO	CLC4M	GORGO	none
672	ORTHOMCL15355	Q8R3N1	NOP14_MOUSE	NOP14	MOUSE	none
673	ORTHOMCL15424	O88974	SETB1_MOUSE	SETB1	MOUSE	none
674	ORTHOMCL15457	O13024	INCEA_XENLA	INCEA	XENLA	none
675	ORTHOMCL15580	B3EWY9	MLP_ACRMI	MLP	ACRMI	none
676	ORTHOMCL15777	Q3U0J8	TBD2B_MOUSE	TBD2B	MOUSE	none
677	ORTHOMCL16181	Q05546	TENR_RAT	TENR	RAT	none
678	ORTHOMCL16246	A1A4L4	MINY4_BOVIN	MINY4	BOVIN	none
679	ORTHOMCL16301	none	NA	NA	NA	none
680	ORTHOMCL16312	Q3TRR0	MAP9_MOUSE	MAP9	MOUSE	none
681	ORTHOMCL16368	P0C5Y8	ALS2_RAT	ALS2	RAT	none
682	ORTHOMCL16537	none	NA	NA	NA	none
683	ORTHOMCL16575	none	NA	NA	NA	none
684	ORTHOMCL16668	B8VIU6	USOM5_ACRMI	USOM5	ACRMI	none
685	ORTHOMCL16676	none	NA	NA	NA	none
686	ORTHOMCL16725	Q2QKL5	PCS3_LOTJA	PCS3	LOTJA	none
687	ORTHOMCL16933	none	NA	NA	NA	none
688	ORTHOMCL16936	none	NA	NA	NA	none
689	ORTHOMCL16946	B3EWZ3	CADN_ACRMI	CADN	ACRMI	none
690	ORTHOMCL16983	O36018	BUD22_SCHPO	BUD22	SCHPO	none
691	ORTHOMCL17071	Q54JA4	SIBD_DICDI	SIBD	DICDI	none
692	ORTHOMCL17094	none	NA	NA	NA	none
693	ORTHOMCL17095	none	NA	NA	NA	none
694	ORTHOMCL17162	B4GD14	LPHN_DROPE	LPHN	DROPE	none
695	ORTHOMCL17239	none	NA	NA	NA	none
696	ORTHOMCL17277	Q5ZIE8	MCAF1_CHICK	MCAF1	CHICK	none
697	ORTHOMCL17414	Q54BU4	ABCB1_DICDI	ABCB1	DICDI	none
698	ORTHOMCL17450	Q196X6	VF232_IIV3	VF232	IIV3	none
699	ORTHOMCL17560	none	NA	NA	NA	none
700	ORTHOMCL17616	G5ECQ2	FRIZ2_CAEEL	FRIZ2	CAEEL	none
701	ORTHOMCL17662	Q3U3T8	WDR62_MOUSE	WDR62	MOUSE	none
702	ORTHOMCL17684	F1M3L7	EPS8_RAT	EPS8	RAT	none
703	ORTHOMCL17692	none	NA	NA	NA	none
704	ORTHOMCL17703	none	NA	NA	NA	none
705	ORTHOMCL17839	P41592	OPSR_ANOCA	OPSR	ANOCA	none
706	ORTHOMCL17861	Q5TJ56	FORF_DICDI	FORF	DICDI	none
707	ORTHOMCL17937	Q5YU15	Y3478_NOCFA	Y3478	NOCFA	none
708	ORTHOMCL18071	none	NA	NA	NA	none
709	ORTHOMCL18382	none	NA	NA	NA	none
710	ORTHOMCL18429	C3VPR6	NLRC5_MOUSE	NLRC5	MOUSE	none
711	ORTHOMCL18437	none	NA	NA	NA	none
712	ORTHOMCL18439	Q69ZU8	ANKR6_MOUSE	ANKR6	MOUSE	none
713	ORTHOMCL18447	P41113	ACT3_PODCA	ACT3	PODCA	none
714	ORTHOMCL18453	B8VIW9	FP_ACRMI	FP	ACRMI	none
715	ORTHOMCL18523	P22770	ACHA7_CHICK	ACHA7	CHICK	none
716	ORTHOMCL18659	Q0V9S9	DRC7_XENTR	DRC7	XENTR	none
717	ORTHOMCL18752	Q28D84	EZH2_XENTR	EZH2	XENTR	none
718	ORTHOMCL18824	P10401	POLY_DROME	POLY	DROME	none
719	ORTHOMCL1893	none	NA	NA	NA	none
720	ORTHOMCL19076	none	NA	NA	NA	none
721	ORTHOMCL19135	Q8BP74	PSTK_MOUSE	PSTK	MOUSE	none
722	ORTHOMCL19306	none	NA	NA	NA	none
723	ORTHOMCL19381	none	NA	NA	NA	none
724	ORTHOMCL19773	Q4V847	INT8_XENLA	INT8	XENLA	none
725	ORTHOMCL19796	none	NA	NA	NA	none
726	ORTHOMCL19827	none	NA	NA	NA	none
727	ORTHOMCL19844	Q0DXS3	RDR1_ORYSJ	RDR1	ORYSJ	none
728	ORTHOMCL19882	Q54PH5	CWC2_DICDI	CWC2	DICDI	none
729	ORTHOMCL19912	none	NA	NA	NA	none
730	ORTHOMCL19982	Q4R7V1	CEP70_MACFA	CEP70	MACFA	none
731	ORTHOMCL20038	none	NA	NA	NA	none
732	ORTHOMCL20276	none	NA	NA	NA	none
733	ORTHOMCL20326	Q99MV7	RNF17_MOUSE	RNF17	MOUSE	none
734	ORTHOMCL20475	E7F568	COBL_DANRE	COBL	DANRE	none
735	ORTHOMCL20509	Q9U943	APLP_LOCMI	APLP	LOCMI	none
736	ORTHOMCL20640	B3EWY8	SAAR2_ACRMI	SAAR2	ACRMI	none
737	ORTHOMCL20671	A6H619	PHRF1_MOUSE	PHRF1	MOUSE	none
738	ORTHOMCL21036	none	NA	NA	NA	none
739	ORTHOMCL21056	Q4R6F3	NGLY1_MACFA	NGLY1	MACFA	none
740	ORTHOMCL21452	none	NA	NA	NA	none
741	ORTHOMCL21462	none	NA	NA	NA	none
742	ORTHOMCL21487	Q6PAL0	BEND3_MOUSE	BEND3	MOUSE	none
743	ORTHOMCL21552	Q4R3G4	RNF17_MACFA	RNF17	MACFA	none
744	ORTHOMCL21572	none	NA	NA	NA	none
745	ORTHOMCL21635	Q3UIR3	DTX3L_MOUSE	DTX3L	MOUSE	none
746	ORTHOMCL21663	Q5R6L3	DNLI4_PONAB	DNLI4	PONAB	none
747	ORTHOMCL21676	P42260	GRIK2_RAT	GRIK2	RAT	none
748	ORTHOMCL21716	B8VIU6	USOM5_ACRMI	USOM5	ACRMI	none
749	ORTHOMCL21720	Q1LZA0	PIGB_BOVIN	PIGB	BOVIN	none
750	ORTHOMCL21827	none	NA	NA	NA	none
751	ORTHOMCL22098	none	NA	NA	NA	none
752	ORTHOMCL22106	none	NA	NA	NA	none
753	ORTHOMCL22252	P34147	RACA_DICDI	RACA	DICDI	none
754	ORTHOMCL22341	O64943	POLC2_JUNOX	POLC2	JUNOX	none
755	ORTHOMCL22421	Q5U249	ELYS_XENLA	ELYS	XENLA	none
756	ORTHOMCL22493	none	NA	NA	NA	none
757	ORTHOMCL22502	Q0VA42	MINY4_XENTR	MINY4	XENTR	none
758	ORTHOMCL2259	O18896	SOX9_PIG	SOX9	PIG	none
759	ORTHOMCL22608	Q8BG30	NELFA_MOUSE	NELFA	MOUSE	none
760	ORTHOMCL22634	Q7ZVM9	RMI1_DANRE	RMI1	DANRE	none
761	ORTHOMCL22636	none	NA	NA	NA	none
762	ORTHOMCL22638	G3M4F8	OCTB2_CHISP	OCTB2	CHISP	none
763	ORTHOMCL22762	Q9WVF7	DPOE1_MOUSE	DPOE1	MOUSE	none
764	ORTHOMCL2495	none	NA	NA	NA	none
765	ORTHOMCL2747	none	NA	NA	NA	none
