ortho	swissProt	name	egn	db	description
ORTHOMCL15391	O60242	AGRB3_HUMAN	AGRB3	HUMAN	adhesion G protein-coupled receptor B3 [Source:HGNC Symbol;Acc:HGNC:945]
ORTHOMCL1606	Q9UBR2	CATZ_HUMAN	CATZ	HUMAN	cathepsin Z [Source:HGNC Symbol;Acc:HGNC:2547]
ORTHOMCL16201	A1KZ92	PXDNL_HUMAN	PXDNL	HUMAN	peroxidasin like [Source:HGNC Symbol;Acc:HGNC:26359]
ORTHOMCL16212	Q86TZ1	TTC6_HUMAN	TTC6	HUMAN	tetratricopeptide repeat domain 6 [Source:HGNC Symbol;Acc:HGNC:19739]
ORTHOMCL16323	A6BM72	MEG11_HUMAN	MEG11	HUMAN	multiple EGF like domains 11 [Source:HGNC Symbol;Acc:HGNC:29635]
ORTHOMCL16350	Q01831	XPC_HUMAN	XPC	HUMAN	XPC complex subunit, DNA damage recognition and repair factor [Source:HGNC Symbol;Acc:HGNC:12816]
ORTHOMCL16679	P08842	STS_HUMAN	STS	HUMAN	steroid sulfatase [Source:HGNC Symbol;Acc:HGNC:11425]
ORTHOMCL16906	P11362	FGFR1_HUMAN	FGFR1	HUMAN	fibroblast growth factor receptor 1 [Source:HGNC Symbol;Acc:HGNC:3688]
ORTHOMCL1796	Q9Y376	CAB39_HUMAN	CAB39	HUMAN	calcium binding protein 39 [Source:HGNC Symbol;Acc:HGNC:20292]
ORTHOMCL1886	Q99715	COCA1_HUMAN	COCA1	HUMAN	collagen type XII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2188]
ORTHOMCL1909	Q9H7P6	MB12B_HUMAN	MB12B	HUMAN	multivesicular body subunit 12B [Source:HGNC Symbol;Acc:HGNC:23368]
ORTHOMCL19162	Q9BXL7	CAR11_HUMAN	CAR11	HUMAN	caspase recruitment domain family member 11 [Source:HGNC Symbol;Acc:HGNC:16393]
ORTHOMCL19328	Q9UGM3	DMBT1_HUMAN	DMBT1	HUMAN	deleted in malignant brain tumors 1 [Source:HGNC Symbol;Acc:HGNC:2926]
ORTHOMCL19350	P35348	ADA1A_HUMAN	ADA1A	HUMAN	adrenoceptor alpha 1A [Source:HGNC Symbol;Acc:HGNC:277]
ORTHOMCL19404	Q96QE2	MYCT_HUMAN	MYCT	HUMAN	solute carrier family 2 member 13 [Source:HGNC Symbol;Acc:HGNC:15956]
ORTHOMCL2145	P55010	IF5_HUMAN	IF5	HUMAN	eukaryotic translation initiation factor 5 [Source:HGNC Symbol;Acc:HGNC:3299]
ORTHOMCL2205	O14974	MYPT1_HUMAN	MYPT1	HUMAN	protein phosphatase 1 regulatory subunit 12A [Source:HGNC Symbol;Acc:HGNC:7618]
ORTHOMCL2264	P00374	DYR_HUMAN	DYR	HUMAN	dihydrofolate reductase [Source:HGNC Symbol;Acc:HGNC:2861]
ORTHOMCL2278	P08962	CD63_HUMAN	CD63	HUMAN	CD63 molecule [Source:HGNC Symbol;Acc:HGNC:1692]
ORTHOMCL2589	Q8TC41	RN217_HUMAN	RN217	HUMAN	ring finger protein 217 [Source:HGNC Symbol;Acc:HGNC:21487]
ORTHOMCL2658	Q96KP6	TNIP3_HUMAN	TNIP3	HUMAN	TNFAIP3 interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:19315]
ORTHOMCL2684	Q96RW7	HMCN1_HUMAN	HMCN1	HUMAN	hemicentin 1 [Source:HGNC Symbol;Acc:HGNC:19194]
ORTHOMCL3090	O43290	SNUT1_HUMAN	SNUT1	HUMAN	SART1, U4/U6.U5 tri-snRNP-associated protein 1 [Source:HGNC Symbol;Acc:HGNC:10538]
ORTHOMCL3153	O75340	PDCD6_HUMAN	PDCD6	HUMAN	programmed cell death 6 [Source:HGNC Symbol;Acc:HGNC:8765]
ORTHOMCL3291	Q14494	NF2L1_HUMAN	NF2L1	HUMAN	nuclear factor, erythroid 2 like 1 [Source:HGNC Symbol;Acc:HGNC:7781]
ORTHOMCL3473	O15527	OGG1_HUMAN	OGG1	HUMAN	8-oxoguanine DNA glycosylase [Source:HGNC Symbol;Acc:HGNC:8125]
ORTHOMCL3573	O15460	P4HA2_HUMAN	P4HA2	HUMAN	prolyl 4-hydroxylase subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:8547]
ORTHOMCL3753	O14901	KLF11_HUMAN	KLF11	HUMAN	Kruppel like factor 11 [Source:HGNC Symbol;Acc:HGNC:11811]
ORTHOMCL3820	P13667	PDIA4_HUMAN	PDIA4	HUMAN	protein disulfide isomerase family A member 4 [Source:HGNC Symbol;Acc:HGNC:30167]
ORTHOMCL3828	Q9P2K5	MYEF2_HUMAN	MYEF2	HUMAN	myelin expression factor 2 [Source:HGNC Symbol;Acc:HGNC:17940]
ORTHOMCL4014	Q9H0K1	SIK2_HUMAN	SIK2	HUMAN	salt inducible kinase 2 [Source:HGNC Symbol;Acc:HGNC:21680]
ORTHOMCL4033	A6NFN3	RFOX3_HUMAN	RFOX3	HUMAN	RNA binding fox-1 homolog 3 [Source:HGNC Symbol;Acc:HGNC:27097]
ORTHOMCL4044	O00268	TAF4_HUMAN	TAF4	HUMAN	TATA-box binding protein associated factor 4 [Source:HGNC Symbol;Acc:HGNC:11537]
ORTHOMCL4067	Q99807	COQ7_HUMAN	COQ7	HUMAN	coenzyme Q7, hydroxylase [Source:HGNC Symbol;Acc:HGNC:2244]
ORTHOMCL4075	Q9Y426	C2CD2_HUMAN	C2CD2	HUMAN	C2 calcium dependent domain containing 2 [Source:HGNC Symbol;Acc:HGNC:1266]
ORTHOMCL4092	O94966	UBP19_HUMAN	UBP19	HUMAN	ubiquitin specific peptidase 19 [Source:HGNC Symbol;Acc:HGNC:12617]
ORTHOMCL4193	Q5JVL4	EFHC1_HUMAN	EFHC1	HUMAN	EF-hand domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16406]
ORTHOMCL4408	Q02078	MEF2A_HUMAN	MEF2A	HUMAN	myocyte enhancer factor 2A [Source:HGNC Symbol;Acc:HGNC:6993]
ORTHOMCL4430	Q15025	TNIP1_HUMAN	TNIP1	HUMAN	TNFAIP3 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:16903]
ORTHOMCL4870	Q9NXE8	CWC25_HUMAN	CWC25	HUMAN	CWC25 spliceosome associated protein homolog [Source:HGNC Symbol;Acc:HGNC:25989]
ORTHOMCL4957	Q96DX8	RTP4_HUMAN	RTP4	HUMAN	receptor transporter protein 4 [Source:HGNC Symbol;Acc:HGNC:23992]
ORTHOMCL5018	Q96PQ7	KLHL5_HUMAN	KLHL5	HUMAN	kelch like family member 5 [Source:HGNC Symbol;Acc:HGNC:6356]
ORTHOMCL5116	Q9NQX5	NPDC1_HUMAN	NPDC1	HUMAN	neural proliferation, differentiation and control 1 [Source:HGNC Symbol;Acc:HGNC:7899]
ORTHOMCL5218	P19883	FST_HUMAN	FST	HUMAN	follistatin [Source:HGNC Symbol;Acc:HGNC:3971]
ORTHOMCL5371	Q9BXP5	SRRT_HUMAN	SRRT	HUMAN	serrate, RNA effector molecule [Source:HGNC Symbol;Acc:HGNC:24101]
ORTHOMCL5499	P52756	RBM5_HUMAN	RBM5	HUMAN	RNA binding motif protein 5 [Source:HGNC Symbol;Acc:HGNC:9902]
ORTHOMCL5579	P23229	ITA6_HUMAN	ITA6	HUMAN	integrin subunit alpha 6 [Source:HGNC Symbol;Acc:HGNC:6142]
ORTHOMCL5593	P52799	EFNB2_HUMAN	EFNB2	HUMAN	ephrin B2 [Source:HGNC Symbol;Acc:HGNC:3227]
ORTHOMCL5604	O95433	AHSA1_HUMAN	AHSA1	HUMAN	activator of HSP90 ATPase activity 1 [Source:HGNC Symbol;Acc:HGNC:1189]
ORTHOMCL5623	Q9H0R1	AP5M1_HUMAN	AP5M1	HUMAN	adaptor related protein complex 5 mu 1 subunit [Source:HGNC Symbol;Acc:HGNC:20192]
ORTHOMCL5710	P08133	ANXA6_HUMAN	ANXA6	HUMAN	annexin A6 [Source:HGNC Symbol;Acc:HGNC:544]
ORTHOMCL5732	O43490	PROM1_HUMAN	PROM1	HUMAN	prominin 1 [Source:HGNC Symbol;Acc:HGNC:9454]
ORTHOMCL5837	Q9UI40	NCKX2_HUMAN	NCKX2	HUMAN	solute carrier family 24 member 2 [Source:HGNC Symbol;Acc:HGNC:10976]
ORTHOMCL5850	P78314	3BP2_HUMAN	3BP2	HUMAN	SH3 domain binding protein 2 [Source:HGNC Symbol;Acc:HGNC:10825]
ORTHOMCL5875	Q9HD45	TM9S3_HUMAN	TM9S3	HUMAN	transmembrane 9 superfamily member 3 [Source:HGNC Symbol;Acc:HGNC:21529]
ORTHOMCL5890	Q96HA9	PX11C_HUMAN	PX11C	HUMAN	peroxisomal biogenesis factor 11 gamma [Source:HGNC Symbol;Acc:HGNC:20208]
ORTHOMCL5895	Q6ZVX9	PAQR9_HUMAN	PAQR9	HUMAN	progestin and adipoQ receptor family member 9 [Source:HGNC Symbol;Acc:HGNC:30131]
ORTHOMCL5899	Q9NXX6	NSE4A_HUMAN	NSE4A	HUMAN	NSE4 homolog A, SMC5-SMC6 complex component [Source:HGNC Symbol;Acc:HGNC:25935]
ORTHOMCL5901	O43852	CALU_HUMAN	CALU	HUMAN	calumenin [Source:HGNC Symbol;Acc:HGNC:1458]
ORTHOMCL5940	O95684	FR1OP_HUMAN	FR1OP	HUMAN	FGFR1 oncogene partner [Source:HGNC Symbol;Acc:HGNC:17012]
ORTHOMCL5957	Q9NQZ2	SAS10_HUMAN	SAS10	HUMAN	UTP3, small subunit processome component [Source:HGNC Symbol;Acc:HGNC:24477]
ORTHOMCL6143	Q5M9Q1	NKAPL_HUMAN	NKAPL	HUMAN	NFKB activating protein like [Source:HGNC Symbol;Acc:HGNC:21584]
ORTHOMCL6447	Q499Z3	SLNL1_HUMAN	SLNL1	HUMAN	schlafen like 1 [Source:HGNC Symbol;Acc:HGNC:26313]
ORTHOMCL6448	Q9UDT6	CLIP2_HUMAN	CLIP2	HUMAN	CAP-Gly domain containing linker protein 2 [Source:HGNC Symbol;Acc:HGNC:2586]
ORTHOMCL6620	Q8N129	CNPY4_HUMAN	CNPY4	HUMAN	canopy FGF signaling regulator 4 [Source:HGNC Symbol;Acc:HGNC:28631]
ORTHOMCL6653	Q8IXZ2	ZC3H3_HUMAN	ZC3H3	HUMAN	zinc finger CCCH-type containing 3 [Source:HGNC Symbol;Acc:HGNC:28972]
ORTHOMCL6814	Q14247	SRC8_HUMAN	SRC8	HUMAN	cortactin [Source:HGNC Symbol;Acc:HGNC:3338]
ORTHOMCL6990	Q92805	GOGA1_HUMAN	GOGA1	HUMAN	golgin A1 [Source:HGNC Symbol;Acc:HGNC:4424]
ORTHOMCL7322	O95251	KAT7_HUMAN	KAT7	HUMAN	lysine acetyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:17016]
ORTHOMCL7418	O43432	IF4G3_HUMAN	IF4G3	HUMAN	eukaryotic translation initiation factor 4 gamma 3 [Source:HGNC Symbol;Acc:HGNC:3298]
ORTHOMCL7476	Q3L8U1	CHD9_HUMAN	CHD9	HUMAN	chromodomain helicase DNA binding protein 9 [Source:HGNC Symbol;Acc:HGNC:25701]
ORTHOMCL7507	Q9NR16	C163B_HUMAN	C163B	HUMAN	CD163 molecule like 1 [Source:HGNC Symbol;Acc:HGNC:30375]
ORTHOMCL7524	O00461	GOLI4_HUMAN	GOLI4	HUMAN	golgi integral membrane protein 4 [Source:HGNC Symbol;Acc:HGNC:15448]
ORTHOMCL7699	Q86UT8	CCD84_HUMAN	CCD84	HUMAN	coiled-coil domain containing 84 [Source:HGNC Symbol;Acc:HGNC:30460]
ORTHOMCL7720	O14964	HGS_HUMAN	HGS	HUMAN	hepatocyte growth factor-regulated tyrosine kinase substrate [Source:HGNC Symbol;Acc:HGNC:4897]
ORTHOMCL7728	P58335	ANTR2_HUMAN	ANTR2	HUMAN	anthrax toxin receptor 2 [Source:HGNC Symbol;Acc:HGNC:21732]
ORTHOMCL7730	P05556	ITB1_HUMAN	ITB1	HUMAN	integrin subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:6153]
ORTHOMCL7760	Q5JYT7	K1755_HUMAN	K1755	HUMAN	KIAA1755 [Source:HGNC Symbol;Acc:HGNC:29372]
ORTHOMCL7900	Q96SQ7	ATOH8_HUMAN	ATOH8	HUMAN	atonal bHLH transcription factor 8 [Source:HGNC Symbol;Acc:HGNC:24126]
ORTHOMCL7938	Q9UIY3	RWD2A_HUMAN	RWD2A	HUMAN	RWD domain containing 2A [Source:HGNC Symbol;Acc:HGNC:21385]
ORTHOMCL7944	Q02318	CP27A_HUMAN	CP27A	HUMAN	cytochrome P450 family 27 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2605]
ORTHOMCL8085	Q96CN9	GCC1_HUMAN	GCC1	HUMAN	GRIP and coiled-coil domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19095]
ORTHOMCL8283	Q676U5	A16L1_HUMAN	A16L1	HUMAN	autophagy related 16 like 1 [Source:HGNC Symbol;Acc:HGNC:21498]
ORTHOMCL8422	O15431	COPT1_HUMAN	COPT1	HUMAN	solute carrier family 31 member 1 [Source:HGNC Symbol;Acc:HGNC:11016]
ORTHOMCL8545	Q15366	PCBP2_HUMAN	PCBP2	HUMAN	poly(rC) binding protein 2 [Source:HGNC Symbol;Acc:HGNC:8648]
ORTHOMCL8780	O75817	POP7_HUMAN	POP7	HUMAN	POP7 homolog, ribonuclease P/MRP subunit [Source:HGNC Symbol;Acc:HGNC:19949]
ORTHOMCL9244	O60841	IF2P_HUMAN	IF2P	HUMAN	eukaryotic translation initiation factor 5B [Source:HGNC Symbol;Acc:HGNC:30793]
ORTHOMCL9403	P49005	DPOD2_HUMAN	DPOD2	HUMAN	DNA polymerase delta 2, accessory subunit [Source:HGNC Symbol;Acc:HGNC:9176]
ORTHOMCL9634	Q13507	TRPC3_HUMAN	TRPC3	HUMAN	transient receptor potential cation channel subfamily C member 3 [Source:HGNC Symbol;Acc:HGNC:12335]
ORTHOMCL9646	O60669	MOT2_HUMAN	MOT2	HUMAN	solute carrier family 16 member 7 [Source:HGNC Symbol;Acc:HGNC:10928]
ORTHOMCL9738	O43581	SYT7_HUMAN	SYT7	HUMAN	synaptotagmin 7 [Source:HGNC Symbol;Acc:HGNC:11514]
ORTHOMCL12439	O15394	NCAM2_HUMAN	NCAM2	HUMAN	neural cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:7657]
ORTHOMCL18475	P11362	FGFR1_HUMAN	FGFR1	HUMAN	fibroblast growth factor receptor 1 [Source:HGNC Symbol;Acc:HGNC:3688]
ORTHOMCL3303	O00299	CLIC1_HUMAN	CLIC1	HUMAN	chloride intracellular channel 1 [Source:HGNC Symbol;Acc:HGNC:2062]
ORTHOMCL4143	Q8TDX7	NEK7_HUMAN	NEK7	HUMAN	NIMA related kinase 7 [Source:HGNC Symbol;Acc:HGNC:13386]
ORTHOMCL5927	P09958	FURIN_HUMAN	FURIN	HUMAN	furin, paired basic amino acid cleaving enzyme [Source:HGNC Symbol;Acc:HGNC:8568]
ORTHOMCL8143	Q9NQ66	PLCB1_HUMAN	PLCB1	HUMAN	phospholipase C beta 1 [Source:HGNC Symbol;Acc:HGNC:15917]
ORTHOMCL10230	Q08DY8	ATG13_BOVIN	ATG13	BOVIN	autophagy related 13 [Source:VGNC Symbol;Acc:VGNC:26251]
ORTHOMCL10479	A6QQM4	ZN474_BOVIN	ZN474	BOVIN	Zinc finger protein 474  [Source:UniProtKB/Swiss-Prot;Acc:A6QQM4]
ORTHOMCL10536	Q95J56	DJC14_BOVIN	DJC14	BOVIN	DnaJ homolog subfamily C member 14  [Source:UniProtKB/Swiss-Prot;Acc:Q95J56]
ORTHOMCL11502	A6QNS3	ABR_BOVIN	ABR	BOVIN	active BCR-related [Source:VGNC Symbol;Acc:VGNC:25511]
ORTHOMCL12429	F1MDL2	INTU_BOVIN	INTU	BOVIN	inturned planar cell polarity protein [Source:VGNC Symbol;Acc:VGNC:30235]
ORTHOMCL12641	P16068	GCYB1_BOVIN	GCYB1	BOVIN	guanylate cyclase 1 soluble subunit beta 1 [Source:VGNC Symbol;Acc:VGNC:29721]
ORTHOMCL13705	A6QLU6	AGRD1_BOVIN	AGRD1	BOVIN	Adhesion G-protein coupled receptor D1  [Source:UniProtKB/Swiss-Prot;Acc:A6QLU6]
ORTHOMCL13790	Q0VCP9	CC149_BOVIN	CC149	BOVIN	coiled-coil domain containing 149 [Source:VGNC Symbol;Acc:VGNC:26855]
ORTHOMCL13806	A5D979	SPRTN_BOVIN	SPRTN	BOVIN	SprT-like N-terminal domain [Source:VGNC Symbol;Acc:VGNC:35240]
ORTHOMCL14833	E1BD52	TM245_BOVIN	TM245	BOVIN	transmembrane protein 245 [Source:VGNC Symbol;Acc:VGNC:36055]
ORTHOMCL15519	A7YY35	K2012_BOVIN	K2012	BOVIN	KIAA2012 [Source:VGNC Symbol;Acc:VGNC:30578]
ORTHOMCL17335	Q2HJF7	KCC2D_BOVIN	KCC2D	BOVIN	Calcium/calmodulin-dependent protein kinase type II subunit delta  [Source:UniProtKB/Swiss-Prot;Acc:Q2HJF7]
ORTHOMCL20550	Q2KIJ2	MET18_BOVIN	MET18	BOVIN	methyltransferase like 18 [Source:VGNC Symbol;Acc:VGNC:31405]
ORTHOMCL3113	P23004	QCR2_BOVIN	QCR2	BOVIN	ubiquinol-cytochrome c reductase core protein 2 [Source:VGNC Symbol;Acc:VGNC:36696]
ORTHOMCL3683	Q1JQA5	NENF_BOVIN	NENF	BOVIN	neudesin neurotrophic factor [Source:VGNC Symbol;Acc:VGNC:32006]
ORTHOMCL5027	Q3ZBX6	RM03_BOVIN	RM03	BOVIN	mitochondrial ribosomal protein L3 [Source:VGNC Symbol;Acc:VGNC:31630]
ORTHOMCL5783	Q3B7N2	ACTN1_BOVIN	ACTN1	BOVIN	actinin alpha 1 [Source:VGNC Symbol;Acc:VGNC:25581]
ORTHOMCL6289	Q29RL1	CF206_BOVIN	CF206	BOVIN	Cilia- and flagella-associated protein 206  [Source:UniProtKB/Swiss-Prot;Acc:Q29RL1]
ORTHOMCL6364	Q32LE2	GKAP1_BOVIN	GKAP1	BOVIN	G kinase anchoring protein 1 [Source:VGNC Symbol;Acc:VGNC:29387]
ORTHOMCL6540	Q4GZT3	PKD2_BOVIN	PKD2	BOVIN	polycystin 2, transient receptor potential cation channel [Source:VGNC Symbol;Acc:VGNC:32935]
ORTHOMCL7108	Q3SZU0	GTSF1_BOVIN	GTSF1	BOVIN	gametocyte specific factor 1 [Source:VGNC Symbol;Acc:VGNC:29712]
ORTHOMCL7321	P40682	VAS1_BOVIN	VAS1	BOVIN	ATPase H+ transporting accessory protein 1 [Source:VGNC Symbol;Acc:VGNC:26306]
ORTHOMCL7399	A4IFB6	CNO10_BOVIN	CNO10	BOVIN	CCR4-NOT transcription complex subunit 10 [Source:VGNC Symbol;Acc:VGNC:27515]
ORTHOMCL7830	E1BLT8	ZDHC5_BOVIN	ZDHC5	BOVIN	zinc finger DHHC-type containing 5 [Source:VGNC Symbol;Acc:VGNC:37143]
ORTHOMCL8259	A5D7H5	CASC3_BOVIN	CASC3	BOVIN	Protein CASC3  [Source:UniProtKB/Swiss-Prot;Acc:A5D7H5]
ORTHOMCL8260	Q2TA16	CCD65_BOVIN	CCD65	BOVIN	coiled-coil domain containing 65 [Source:VGNC Symbol;Acc:VGNC:26908]
ORTHOMCL8575	Q2KJE0	TAXB1_BOVIN	TAXB1	BOVIN	Tax1 binding protein 1 [Source:VGNC Symbol;Acc:VGNC:35619]
ORTHOMCL9413	A0JNH6	C102A_BOVIN	C102A	BOVIN	coiled-coil domain containing 102A [Source:VGNC Symbol;Acc:VGNC:26829]
ORTHOMCL9437	G3MWR8	MICA3_BOVIN	MICA3	BOVIN	microtubule associated monooxygenase, calponin and LIM domain containing 3 [Source:VGNC Symbol;Acc:VGNC:31459]
ORTHOMCL10146	P82908	RT36_BOVIN	RT36	BOVIN	mitochondrial ribosomal protein S36 [Source:VGNC Symbol;Acc:VGNC:31674]
ORTHOMCL11481	Q4TVR5	DUSTY_BOVIN	DUSTY	BOVIN	dual serine/threonine and tyrosine protein kinase [Source:VGNC Symbol;Acc:VGNC:28227]
ORTHOMCL1452	Q9MYP6	DHB14_BOVIN	DHB14	BOVIN	hydroxysteroid 17-beta dehydrogenase 14 [Source:VGNC Symbol;Acc:VGNC:29972]
ORTHOMCL4368	A6QPB3	COHA1_BOVIN	COHA1	BOVIN	collagen type XVII alpha 1 chain [Source:VGNC Symbol;Acc:VGNC:27558]
ORTHOMCL4814	A4FV08	GNPI1_BOVIN	GNPI1	BOVIN	glucosamine-6-phosphate deaminase 1 [Source:VGNC Symbol;Acc:VGNC:29476]
ORTHOMCL5950	Q5E9C8	MMAC_BOVIN	MMAC	BOVIN	Methylmalonic aciduria and homocystinuria type C protein homolog  [Source:UniProtKB/Swiss-Prot;Acc:Q5E9C8]
ORTHOMCL6225	P00727	AMPL_BOVIN	AMPL	BOVIN	leucine aminopeptidase 3 [Source:VGNC Symbol;Acc:VGNC:30786]
ORTHOMCL6719	Q2KIY1	PXMP2_BOVIN	PXMP2	BOVIN	peroxisomal membrane protein 2 [Source:VGNC Symbol;Acc:VGNC:33584]
ORTHOMCL2464	P49410	EFTU_BOVIN	EFTU	BOVIN	Tu translation elongation factor, mitochondrial [Source:VGNC Symbol;Acc:VGNC:36517]
ORTHOMCL10323	Q6NYE2	RCC2_DANRE	RCC2	DANRE	regulator of chromosome condensation 2 [Source:ZFIN;Acc:ZDB-GENE-040426-2213]
ORTHOMCL13700	Q92051	CAHZ_DANRE	CAHZ	DANRE	carbonic anhydrase [Source:ZFIN;Acc:ZDB-GENE-980526-39]
ORTHOMCL13829	O42115	ARX_DANRE	ARX	DANRE	aristaless related homeobox a [Source:ZFIN;Acc:ZDB-GENE-990415-15]
ORTHOMCL14242	Q8JHF2	LFNG_DANRE	LFNG	DANRE	LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase [Source:ZFIN;Acc:ZDB-GENE-980605-16]
ORTHOMCL1599	Q1LUC1	BZW2_DANRE	BZW2	DANRE	basic leucine zipper and W2 domains 2 [Source:ZFIN;Acc:ZDB-GENE-040426-746]
ORTHOMCL1883	Q7ZVS9	MYCB_DANRE	MYCB	DANRE	MYC proto-oncogene, bHLH transcription factor b [Source:ZFIN;Acc:ZDB-GENE-040426-780]
ORTHOMCL19897	A9JTG5	HOIL1_DANRE	HOIL1	DANRE	sharpin and rbck1 related [Source:ZFIN;Acc:ZDB-GENE-080220-52]
ORTHOMCL22420	Q7T3A4	RAB13_DANRE	RAB13	DANRE	RAB13, member RAS oncogene family [Source:ZFIN;Acc:ZDB-GENE-030826-30]
ORTHOMCL3905	Q6NZ06	ILF2_DANRE	ILF2	DANRE	interleukin enhancer binding factor 2 [Source:ZFIN;Acc:ZDB-GENE-040426-2345]
ORTHOMCL5065	A1L271	GNB5A_DANRE	GNB5A	DANRE	guanine nucleotide binding protein (G protein), beta 5a [Source:ZFIN;Acc:ZDB-GENE-070112-342]
ORTHOMCL5704	A5D6V4	TM17B_DANRE	TM17B	DANRE	transmembrane protein 17 [Source:ZFIN;Acc:ZDB-GENE-070615-15]
ORTHOMCL6424	A3KPP4	S2535_DANRE	S2535	DANRE	solute carrier family 25, member 35 [Source:ZFIN;Acc:ZDB-GENE-060526-142]
ORTHOMCL7262	Q7T3A4	RAB13_DANRE	RAB13	DANRE	RAB13, member RAS oncogene family [Source:ZFIN;Acc:ZDB-GENE-030826-30]
ORTHOMCL7581	Q7ZW63	NUF2_DANRE	NUF2	DANRE	NUF2, NDC80 kinetochore complex component, homolog [Source:ZFIN;Acc:ZDB-GENE-040426-1121]
ORTHOMCL11156	A1A5X2	FBXL7_DANRE	FBXL7	DANRE	F-box and leucine-rich repeat protein 7 [Source:ZFIN;Acc:ZDB-GENE-061215-122]
ORTHOMCL1168	Q7T070	RHBG_DANRE	RHBG	DANRE	Rh family, B glycoprotein (gene/pseudogene) [Source:ZFIN;Acc:ZDB-GENE-030131-9542]
ORTHOMCL1454	Q7T2D4	ERGI2_DANRE	ERGI2	DANRE	ERGIC and golgi 2 [Source:ZFIN;Acc:ZDB-GENE-040426-1331]
ORTHOMCL14614	O57460	TLL1_DANRE	TLL1	DANRE	tolloid-like 1 [Source:ZFIN;Acc:ZDB-GENE-041020-1]
ORTHOMCL1767	Q98875	DLX1A_DANRE	DLX1A	DANRE	distal-less homeobox 1a [Source:ZFIN;Acc:ZDB-GENE-990415-48]
ORTHOMCL1783	Q4V8V1	BM1LA_DANRE	BM1LA	DANRE	breast cancer metastasis-suppressor 1-like a [Source:ZFIN;Acc:ZDB-GENE-050913-49]
ORTHOMCL2156	Q6P3G4	CCSAP_DANRE	CCSAP	DANRE	centriole, cilia and spindle-associated protein b [Source:ZFIN;Acc:ZDB-GENE-081107-51]
ORTHOMCL4465	Q5RGJ5	C19L1_DANRE	C19L1	DANRE	CWF19-like 1, cell cycle control [Source:ZFIN;Acc:ZDB-GENE-031204-5]
ORTHOMCL4763	Q98TZ8	FLOT2_DANRE	FLOT2	DANRE	flotillin 2a [Source:ZFIN;Acc:ZDB-GENE-020430-3]
ORTHOMCL5984	F1RCP1	BECN1_DANRE	BECN1	DANRE	beclin 1, autophagy related [Source:ZFIN;Acc:ZDB-GENE-040426-1666]
ORTHOMCL6409	Q5SPC5	OTOF_DANRE	OTOF	DANRE	otoferlin a [Source:ZFIN;Acc:ZDB-GENE-030131-7778]
ORTHOMCL6747	A1L224	CR3L2_DANRE	CR3L2	DANRE	cAMP responsive element binding protein 3-like 2 [Source:ZFIN;Acc:ZDB-GENE-070112-1542]
ORTHOMCL7118	Q4V9P0	SAMC_DANRE	SAMC	DANRE	solute carrier family 25 (S-adenosylmethionine carrier), member 26 [Source:ZFIN;Acc:ZDB-GENE-050913-126]
ORTHOMCL10169	P26652	TIMP3_CHICK	TIMP3	CHICK	Metalloproteinase inhibitor 3  [Source:UniProtKB/Swiss-Prot;Acc:P26652]
ORTHOMCL10252	Q5ZLD7	VPS53_CHICK	VPS53	CHICK	Vacuolar protein sorting-associated protein 53 homolog  [Source:UniProtKB/Swiss-Prot;Acc:Q5ZLD7]
ORTHOMCL16215	Q5ZIZ2	SMYD5_CHICK	SMYD5	CHICK	SET and MYND domain-containing protein 5  [Source:UniProtKB/Swiss-Prot;Acc:Q5ZIZ2]
ORTHOMCL2455	Q5ZK10	NSF1C_CHICK	NSF1C	CHICK	NSFL1 cofactor p47  [Source:UniProtKB/Swiss-Prot;Acc:Q5ZK10]
ORTHOMCL4206	Q98925	IRF2_CHICK	IRF2	CHICK	Interferon regulatory factor 2  [Source:UniProtKB/Swiss-Prot;Acc:Q98925]
ORTHOMCL4861	Q5ZMH1	SEPT2_CHICK	SEPT2	CHICK	Septin-2  [Source:UniProtKB/Swiss-Prot;Acc:Q5ZMH1]
ORTHOMCL6586	Q76I89	NDC80_CHICK	NDC80	CHICK	Kinetochore protein NDC80 homolog  [Source:UniProtKB/Swiss-Prot;Acc:Q76I89]
ORTHOMCL9062	Q5ZK82	MPPE1_CHICK	MPPE1	CHICK	Metallophosphoesterase 1  [Source:UniProtKB/Swiss-Prot;Acc:Q5ZK82]
ORTHOMCL9226	Q5ZL54	KHDC4_CHICK	KHDC4	CHICK	Protein BLOM7  [Source:UniProtKB/Swiss-Prot;Acc:Q5ZL54]
ORTHOMCL12308	O57579	AMPN_CHICK	AMPN	CHICK	Aminopeptidase Ey  [Source:UniProtKB/Swiss-Prot;Acc:O57579]
