ortho	swissProt	name	egn	db	description
1763	ORTHOMCL21421	Q04861	NFKB1_CHICK	NFKB1	CHICK	Nuclear factor NF-kappa-B p105 subunit Nuclear factor NF-kappa-B p50 subunit [Source:UniProtKB/Swiss-Prot;Acc:Q04861]
1764	ORTHOMCL22428	U3NEE3	HNMTL_CHICK	HNMTL	CHICK	Gallus gallus histamine N-methyltransferase-like (LOC771456), mRNA. [Source:RefSeq mRNA;Acc:NM_001318432]
1765	ORTHOMCL22744	O42409	GFI1B_CHICK	GFI1B	CHICK	Zinc finger protein Gfi-1b  [Source:UniProtKB/Swiss-Prot;Acc:O42409]
1766	ORTHOMCL3167	Q5ZJ41	MARH5_CHICK	MARH5	CHICK	E3 ubiquitin-protein ligase MARCH5  [Source:UniProtKB/Swiss-Prot;Acc:Q5ZJ41]
1767	ORTHOMCL5470	Q90669	AVR2A_CHICK	AVR2A	CHICK	Activin receptor type-2A  [Source:UniProtKB/Swiss-Prot;Acc:Q90669]
1768	ORTHOMCL7553	Q5ZLW3	DYM_CHICK	DYM	CHICK	Dymeclin  [Source:UniProtKB/Swiss-Prot;Acc:Q5ZLW3]
1769	ORTHOMCL8714	Q8JGM4	QSOX1_CHICK	QSOX1	CHICK	Sulfhydryl oxidase 1  [Source:UniProtKB/Swiss-Prot;Acc:Q8JGM4]
1770	ORTHOMCL10864	Q5ZK62	ACAP2_CHICK	ACAP2	CHICK	Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2  [Source:UniProtKB/Swiss-Prot;Acc:Q5ZK62]
1771	ORTHOMCL1185	Q9YH18	QKI_CHICK	QKI	CHICK	Protein quaking  [Source:UniProtKB/Swiss-Prot;Acc:Q9YH18]
1772	ORTHOMCL1280	Q5F464	LPP_CHICK	LPP	CHICK	Lipoma-preferred partner homolog  [Source:UniProtKB/Swiss-Prot;Acc:Q5F464]
1773	ORTHOMCL13627	Q5ZJR9	TAF1B_CHICK	TAF1B	CHICK	TATA box-binding protein-associated factor RNA polymerase I subunit B  [Source:UniProtKB/Swiss-Prot;Acc:Q5ZJR9]
1774	ORTHOMCL19195	P18519	TNR16_CHICK	TNR16	CHICK	Tumor necrosis factor receptor superfamily member 16  [Source:UniProtKB/Swiss-Prot;Acc:P18519]
1775	ORTHOMCL2364	Q5F3W3	MK06_CHICK	MK06	CHICK	Mitogen-activated protein kinase 6  [Source:UniProtKB/Swiss-Prot;Acc:Q5F3W3]
1776	ORTHOMCL2526	P19352	TPM2_CHICK	TPM2	CHICK	Tropomyosin beta chain  [Source:UniProtKB/Swiss-Prot;Acc:P19352]
1777	ORTHOMCL2700	Q5ZIR1	SHLB1_CHICK	SHLB1	CHICK	Endophilin-B1  [Source:UniProtKB/Swiss-Prot;Acc:Q5ZIR1]
1778	ORTHOMCL3348	O73888	HPGDS_CHICK	HPGDS	CHICK	Hematopoietic prostaglandin D synthase  [Source:UniProtKB/Swiss-Prot;Acc:O73888]
1779	ORTHOMCL4021	Q91955	MTPN_CHICK	MTPN	CHICK	Myotrophin  [Source:UniProtKB/Swiss-Prot;Acc:Q91955]
1780	ORTHOMCL5781	Q5ZI20	S39AD_CHICK	S39AD	CHICK	Zinc transporter ZIP13  [Source:UniProtKB/Swiss-Prot;Acc:Q5ZI20]
1781	ORTHOMCL6750	P18519	TNR16_CHICK	TNR16	CHICK	Tumor necrosis factor receptor superfamily member 16  [Source:UniProtKB/Swiss-Prot;Acc:P18519]
1782	ORTHOMCL10534	Q9VZS6	NSMA_DROME	NSMA	DROME	
1783	ORTHOMCL10654	P11584	ITBX_DROME	ITBX	DROME	myospheroid [Source:FlyBase;Acc:FBgn0004657]
1784	ORTHOMCL12082	Q9NDJ2	DOM_DROME	DOM	DROME	domino [Source:FlyBase;Acc:FBgn0020306]
1785	ORTHOMCL13359	Q9VKA4	Y1760_DROME	Y1760	DROME	
1786	ORTHOMCL13471	O46043	PARG_DROME	PARG	DROME	Poly(ADP-ribose) glycohydrolase [Source:FlyBase;Acc:FBgn0023216]
1787	ORTHOMCL13770	Q9V4P1	ANLN_DROME	ANLN	DROME	scraps [Source:FlyBase;Acc:FBgn0261385]
1788	ORTHOMCL15024	P25931	RYAR_DROME	RYAR	DROME	RYamide receptor [Source:FlyBase;Acc:FBgn0004842]
1789	ORTHOMCL16135	Q4LBB9	OCTB2_DROME	OCTB2	DROME	Octopamine beta2 receptor [Source:FlyBase;Acc:FBgn0038063]
1790	ORTHOMCL17334	P30974	TLR1_DROME	TLR1	DROME	Tachykinin-like receptor at 86C [Source:FlyBase;Acc:FBgn0004841]
1791	ORTHOMCL17484	P25931	RYAR_DROME	RYAR	DROME	RYamide receptor [Source:FlyBase;Acc:FBgn0004842]
1792	ORTHOMCL17602	P25931	RYAR_DROME	RYAR	DROME	RYamide receptor [Source:FlyBase;Acc:FBgn0004842]
1793	ORTHOMCL17850	Q00174	LAMA_DROME	LAMA	DROME	Laminin A [Source:FlyBase;Acc:FBgn0002526]
1794	ORTHOMCL1815	P54357	MLC2_DROME	MLC2	DROME	Myosin light chain cytoplasmic [Source:FlyBase;Acc:FBgn0004687]
1795	ORTHOMCL18957	Q9V9J3	SRC42_DROME	SRC42	DROME	Src oncogene at 42A [Source:FlyBase;Acc:FBgn0264959]
1796	ORTHOMCL18995	P20007	PCKG_DROME	PCKG	DROME	Phosphoenolpyruvate carboxykinase [Source:FlyBase;Acc:FBgn0003067]
1797	ORTHOMCL19171	Q9I7F7	PR2_DROME	PR2	DROME	Activated Cdc42 kinase-like [Source:FlyBase;Acc:FBgn0263998]
1798	ORTHOMCL19655	Q9W0K0	JIP1_DROME	JIP1	DROME	APP-like protein interacting protein 1 [Source:FlyBase;Acc:FBgn0040281]
1799	ORTHOMCL20091	Q9VVE5	MSIR6_DROME	MSIR6	DROME	RNA-binding protein 6 [Source:FlyBase;Acc:FBgn0260943]
1800	ORTHOMCL20124	Q24180	DEAF1_DROME	DEAF1	DROME	Deformed epidermal autoregulatory factor-1 [Source:FlyBase;Acc:FBgn0013799]
1801	ORTHOMCL21592	P26686	SRR55_DROME	SRR55	DROME	
1802	ORTHOMCL21695	Q95029	CATL_DROME	CATL	DROME	Cysteine proteinase-1 [Source:FlyBase;Acc:FBgn0013770]
1803	ORTHOMCL2827	O61443	MK38B_DROME	MK38B	DROME	p38b MAP kinase [Source:FlyBase;Acc:FBgn0024846]
1804	ORTHOMCL3690	Q8MR62	VIAF1_DROME	VIAF1	DROME	viral IAP-associated factor [Source:FlyBase;Acc:FBgn0036237]
1805	ORTHOMCL3747	P29310	1433Z_DROME	1433Z	DROME	
1806	ORTHOMCL4461	P92204	NELFE_DROME	NELFE	DROME	Negative elongation factor E [Source:FlyBase;Acc:FBgn0017430]
1807	ORTHOMCL4994	O44252	ROST_DROME	ROST	DROME	rolling stone [Source:FlyBase;Acc:FBgn0011705]
1808	ORTHOMCL5327	P02516	HSP23_DROME	HSP23	DROME	Heat shock protein 23 [Source:FlyBase;Acc:FBgn0001224]
1809	ORTHOMCL5558	Q9VKM6	VPS72_DROME	VPS72	DROME	
1810	ORTHOMCL5720	Q06003	GOLI_DROME	GOLI	DROME	goliath [Source:FlyBase;Acc:FBgn0004919]
1811	ORTHOMCL5771	Q9VAY7	FAM50_DROME	FAM50	DROME	
1812	ORTHOMCL6348	P08120	CO4A1_DROME	CO4A1	DROME	Collagen type IV alpha 1 [Source:FlyBase;Acc:FBgn0000299]
1813	ORTHOMCL7385	Q9VYV3	TXND5_DROME	TXND5	DROME	pretaporter [Source:FlyBase;Acc:FBgn0030329]
1814	ORTHOMCL7478	P41044	CAB32_DROME	CAB32	DROME	Calbindin 53E [Source:FlyBase;Acc:FBgn0004580]
1815	ORTHOMCL7489	Q9VCP0	ELOA1_DROME	ELOA1	DROME	Elongin A [Source:FlyBase;Acc:FBgn0039066]
1816	ORTHOMCL7556	Q8MKK4	TRE12_DROME	TRE12	DROME	Trehalose transporter 1-2 [Source:FlyBase;Acc:FBgn0033644]
1817	ORTHOMCL8394	Q8IMP6	SPT2_DROME	SPT2	DROME	
1818	ORTHOMCL8525	Q8SX83	SPEN_DROME	SPEN	DROME	split ends [Source:FlyBase;Acc:FBgn0016977]
1819	ORTHOMCL8679	Q8SWR2	BICRD_DROME	BICRD	DROME	
1820	ORTHOMCL9734	P25931	RYAR_DROME	RYAR	DROME	RYamide receptor [Source:FlyBase;Acc:FBgn0004842]
1821	ORTHOMCL10576	Q06453	AL_DROME	AL	DROME	aristaless [Source:FlyBase;Acc:FBgn0000061]
1822	ORTHOMCL12436	P07207	NOTCH_DROME	NOTCH	DROME	Notch [Source:FlyBase;Acc:FBgn0004647]
1823	ORTHOMCL1282	Q23983	SNAP_DROME	SNAP	DROME	alpha Soluble NSF attachment protein [Source:FlyBase;Acc:FBgn0250791]
1824	ORTHOMCL14387	P41596	DOPR1_DROME	DOPR1	DROME	Dopamine 1-like receptor 1 [Source:FlyBase;Acc:FBgn0011582]
1825	ORTHOMCL15592	Q24537	HMG2_DROME	HMG2	DROME	Dorsal switch protein 1 [Source:FlyBase;Acc:FBgn0278608]
1826	ORTHOMCL16230	Q24118	PIGE_DROME	PIGE	DROME	
1827	ORTHOMCL16459	Q9VU84	DBNL_DROME	DBNL	DROME	Actin binding protein 1 [Source:FlyBase;Acc:FBgn0036372]
1828	ORTHOMCL1859	P54611	VATE_DROME	VATE	DROME	Vacuolar H[+]-ATPase 26kD subunit [Source:FlyBase;Acc:FBgn0283535]
1829	ORTHOMCL19247	Q9I7I7	SIRT2_DROME	SIRT2	DROME	Sirtuin 2 [Source:FlyBase;Acc:FBgn0038788]
1830	ORTHOMCL2971	Q9VCX3	RM45_DROME	RM45	DROME	mitochondrial ribosomal protein L45 [Source:FlyBase;Acc:FBgn0263863]
1831	ORTHOMCL6010	P54357	MLC2_DROME	MLC2	DROME	Myosin light chain cytoplasmic [Source:FlyBase;Acc:FBgn0004687]
1832	ORTHOMCL6698	P08120	CO4A1_DROME	CO4A1	DROME	Collagen type IV alpha 1 [Source:FlyBase;Acc:FBgn0000299]
1833	ORTHOMCL6868	Q95SS8	TMM70_DROME	TMM70	DROME	
1834	ORTHOMCL7133	A1ZAY1	DLISH_DROME	DLISH	DROME	Dachs ligand with SH3s [Source:FlyBase;Acc:FBgn0034264]
1835	ORTHOMCL8159	Q9VCR7	CTNS_DROME	CTNS	DROME	
1836	ORTHOMCL8299	Q95028	LDH_DROME	LDH	DROME	Ecdysone-inducible gene L3 [Source:FlyBase;Acc:FBgn0001258]
1837	ORTHOMCL11828	Q28948	AAPK2_PIG	AAPK2	PIG	5'-AMP-activated protein kinase catalytic subunit alpha-2  [Source:UniProtKB/Swiss-Prot;Acc:Q28948]
1838	ORTHOMCL6954	O18994	GPX5_PIG	GPX5	PIG	Epididymal secretory glutathione peroxidase  [Source:UniProtKB/Swiss-Prot;Acc:O18994]
1839	ORTHOMCL10026	Q9DBT3	CCD97_MOUSE	CCD97	MOUSE	none
1840	ORTHOMCL10058	none	NA	NA	NA	none
1841	ORTHOMCL10078	O08700	VPS45_RAT	VPS45	RAT	none
1842	ORTHOMCL10193	Q4R8M9	GTSF1_MACFA	GTSF1	MACFA	none
1843	ORTHOMCL10198	Q6DGQ4	CP087_DANRE	CP087	DANRE	none
1844	ORTHOMCL10205	none	NA	NA	NA	none
1845	ORTHOMCL10228	P21265	PUR8_CHICK	PUR8	CHICK	none
1846	ORTHOMCL10249	P15651	ACADS_RAT	ACADS	RAT	none
1847	ORTHOMCL10300	none	NA	NA	NA	none
1848	ORTHOMCL10326	Q949P2	COPDA_ARATH	COPDA	ARATH	none
1849	ORTHOMCL10327	P07221	CASQ1_RABIT	CASQ1	RABIT	none
1850	ORTHOMCL10336	Q32LC1	RPP38_BOVIN	RPP38	BOVIN	none
1851	ORTHOMCL10384	Q60803	TRAF3_MOUSE	TRAF3	MOUSE	none
1852	ORTHOMCL10456	B0CM26	CFA69_PAPAN	CFA69	PAPAN	none
1853	ORTHOMCL10458	Q921L8	GLT11_MOUSE	GLT11	MOUSE	none
1854	ORTHOMCL10462	none	NA	NA	NA	none
1855	ORTHOMCL10463	none	NA	NA	NA	none
1856	ORTHOMCL10486	O13146	EPHA3_DANRE	EPHA3	DANRE	none
1857	ORTHOMCL10499	none	NA	NA	NA	none
1858	ORTHOMCL10518	Q32N90	MBTD1_XENLA	MBTD1	XENLA	none
1859	ORTHOMCL10549	none	NA	NA	NA	none
1860	ORTHOMCL10560	Q8VC31	CCDC9_MOUSE	CCDC9	MOUSE	none
1861	ORTHOMCL10572	Q3KRF3	CA131_RAT	CA131	RAT	none
1862	ORTHOMCL10635	none	NA	NA	NA	none
1863	ORTHOMCL10666	none	NA	NA	NA	none
1864	ORTHOMCL10678	F1Q8J0	RBM40_DANRE	RBM40	DANRE	none
1865	ORTHOMCL10696	none	NA	NA	NA	none
1866	ORTHOMCL10721	Q8R512	UBX11_RAT	UBX11	RAT	none
1867	ORTHOMCL10728	Q3TAA7	S11IP_MOUSE	S11IP	MOUSE	none
1868	ORTHOMCL10729	none	NA	NA	NA	none
1869	ORTHOMCL10745	Q8VE97	SRSF4_MOUSE	SRSF4	MOUSE	none
1870	ORTHOMCL10751	Q5STE3	FSTL4_MOUSE	FSTL4	MOUSE	none
1871	ORTHOMCL10803	P55115	NAS15_CAEEL	NAS15	CAEEL	none
1872	ORTHOMCL10813	none	NA	NA	NA	none
1873	ORTHOMCL10868	Q62371	DDR2_MOUSE	DDR2	MOUSE	none
1874	ORTHOMCL10895	Q9R0M0	CELR2_MOUSE	CELR2	MOUSE	none
1875	ORTHOMCL10898	Q02395	MTF2_MOUSE	MTF2	MOUSE	none
1876	ORTHOMCL10910	none	NA	NA	NA	none
1877	ORTHOMCL10919	none	NA	NA	NA	none
1878	ORTHOMCL10924	none	NA	NA	NA	none
1879	ORTHOMCL10946	Q4R0J7	ARD1_UROFA	ARD1	UROFA	none
1880	ORTHOMCL10958	Q8BH74	NU107_MOUSE	NU107	MOUSE	none
1881	ORTHOMCL10961	Q5SWD9	TSR1_MOUSE	TSR1	MOUSE	none
1882	ORTHOMCL10977	none	NA	NA	NA	none
1883	ORTHOMCL11070	P52825	CPT2_MOUSE	CPT2	MOUSE	none
1884	ORTHOMCL11271	none	NA	NA	NA	none
1885	ORTHOMCL11297	Q61090	FZD7_MOUSE	FZD7	MOUSE	none
1886	ORTHOMCL11311	Q6PHG8	RPA43_DANRE	RPA43	DANRE	none
1887	ORTHOMCL11313	Q0VA20	SLAIL_XENTR	SLAIL	XENTR	none
1888	ORTHOMCL11316	none	NA	NA	NA	none
1889	ORTHOMCL11462	O54874	MRCKA_RAT	MRCKA	RAT	none
1890	ORTHOMCL11471	Q80T85	DCAF5_MOUSE	DCAF5	MOUSE	none
1891	ORTHOMCL11515	Q3U1V8	M3K9_MOUSE	M3K9	MOUSE	none
1892	ORTHOMCL11516	Q4KLG3	SVBP_RAT	SVBP	RAT	none
1893	ORTHOMCL11573	Q5ZJC7	NOC4L_CHICK	NOC4L	CHICK	none
1894	ORTHOMCL11580	Q6NRS1	IBTK_XENLA	IBTK	XENLA	none
1895	ORTHOMCL11620	Q62838	MUSK_RAT	MUSK	RAT	none
1896	ORTHOMCL11652	none	NA	NA	NA	none
1897	ORTHOMCL11677	none	NA	NA	NA	none
1898	ORTHOMCL11681	Q7ZXV8	ZN207_XENLA	ZN207	XENLA	none
1899	ORTHOMCL11697	none	NA	NA	NA	none
1900	ORTHOMCL11729	Q8C2L6	T161B_MOUSE	T161B	MOUSE	none
1901	ORTHOMCL11732	P48763	SL9A2_RAT	SL9A2	RAT	none
1902	ORTHOMCL11741	Q5R5L7	ARRD3_PONAB	ARRD3	PONAB	none
1903	ORTHOMCL11750	none	NA	NA	NA	none
1904	ORTHOMCL11775	Q4UMH6	Y381_RICFE	Y381	RICFE	none
1905	ORTHOMCL11813	O15973	OPSD1_MIZYE	OPSD1	MIZYE	none
1906	ORTHOMCL11842	Q8CAQ8	MIC60_MOUSE	MIC60	MOUSE	none
1907	ORTHOMCL11875	Q8QFR2	HIRA_XENLA	HIRA	XENLA	none
1908	ORTHOMCL11884	Q9U943	APLP_LOCMI	APLP	LOCMI	none
1909	ORTHOMCL11903	P27545	CERS1_MOUSE	CERS1	MOUSE	none
1910	ORTHOMCL11915	P31266	SUH_MOUSE	SUH	MOUSE	none
1911	ORTHOMCL11917	Q7ZU90	CHD1L_DANRE	CHD1L	DANRE	none
1912	ORTHOMCL11919	P49791	NU153_RAT	NU153	RAT	none
1913	ORTHOMCL11920	none	NA	NA	NA	none
1914	ORTHOMCL11929	A0JM08	C170B_XENTR	C170B	XENTR	none
1915	ORTHOMCL11980	none	NA	NA	NA	none
1916	ORTHOMCL11986	none	NA	NA	NA	none
1917	ORTHOMCL11995	none	NA	NA	NA	none
1918	ORTHOMCL12002	none	NA	NA	NA	none
1919	ORTHOMCL12006	H1AFJ5	SCNNA_NEOFS	SCNNA	NEOFS	none
1920	ORTHOMCL12007	Q5TM64	CF136_MACMU	CF136	MACMU	none
1921	ORTHOMCL12030	A0JPI9	LR74A_RAT	LR74A	RAT	none
1922	ORTHOMCL12052	none	NA	NA	NA	none
1923	ORTHOMCL12054	P70425	RIT2_MOUSE	RIT2	MOUSE	none
1924	ORTHOMCL12072	none	NA	NA	NA	none
1925	ORTHOMCL12086	Q28C74	LPPRC_XENTR	LPPRC	XENTR	none
1926	ORTHOMCL12112	Q9QX82	MUC24_RAT	MUC24	RAT	none
1927	ORTHOMCL12124	B2RYR0	RN168_RAT	RN168	RAT	none
1928	ORTHOMCL12133	A6QP15	HOT_BOVIN	HOT	BOVIN	none
1929	ORTHOMCL12136	A6NAF9	TRD7A_DANRE	TRD7A	DANRE	none
1930	ORTHOMCL12142	none	NA	NA	NA	none
1931	ORTHOMCL12168	none	NA	NA	NA	none
1932	ORTHOMCL12171	P02711	ACHA_TORMA	ACHA	TORMA	none
1933	ORTHOMCL12185	none	NA	NA	NA	none
1934	ORTHOMCL12188	Q9QY53	NPHP1_MOUSE	NPHP1	MOUSE	none
1935	ORTHOMCL12200	none	NA	NA	NA	none
1936	ORTHOMCL12236	O42184	CLIP1_CHICK	CLIP1	CHICK	none
1937	ORTHOMCL12252	Q8BHR2	ENOX1_MOUSE	ENOX1	MOUSE	none
1938	ORTHOMCL12263	Q8CAI1	CC142_MOUSE	CC142	MOUSE	none
1939	ORTHOMCL12330	Q23915	KINX_DICDI	KINX	DICDI	none
1940	ORTHOMCL12343	Q9ESB5	NECA1_RAT	NECA1	RAT	none
1941	ORTHOMCL12362	none	NA	NA	NA	none
1942	ORTHOMCL12414	Q62717	CAPS1_RAT	CAPS1	RAT	none
1943	ORTHOMCL12474	Q9FHN8	KN14E_ARATH	KN14E	ARATH	none
1944	ORTHOMCL12593	Q32LB9	NOA1_BOVIN	NOA1	BOVIN	none
1945	ORTHOMCL12653	none	NA	NA	NA	none
1946	ORTHOMCL12665	P9WKC1	Y1425_MYCTU	Y1425	MYCTU	none
1947	ORTHOMCL12675	A7SKJ3	DPH2_NEMVE	DPH2	NEMVE	none
1948	ORTHOMCL12683	none	NA	NA	NA	none
1949	ORTHOMCL12694	Q5NDE3	PMGT2_TETNG	PMGT2	TETNG	none
1950	ORTHOMCL12714	Q8BIY1	GPTC3_MOUSE	GPTC3	MOUSE	none
1951	ORTHOMCL12791	A3E4D8	CALM_PROMN	CALM	PROMN	none
1952	ORTHOMCL12844	none	NA	NA	NA	none
1953	ORTHOMCL12846	Q6PCS4	RHG29_DANRE	RHG29	DANRE	none
1954	ORTHOMCL13000	Q5U315	GLD2_RAT	GLD2	RAT	none
1955	ORTHOMCL13017	none	NA	NA	NA	none
1956	ORTHOMCL13023	Q8BP78	F10C1_MOUSE	F10C1	MOUSE	none
1957	ORTHOMCL13033	none	NA	NA	NA	none
1958	ORTHOMCL13037	A7MBL8	PKN2_DANRE	PKN2	DANRE	none
1959	ORTHOMCL13078	none	NA	NA	NA	none
1960	ORTHOMCL13119	none	NA	NA	NA	none
1961	ORTHOMCL13147	none	NA	NA	NA	none
1962	ORTHOMCL13159	none	NA	NA	NA	none
1963	ORTHOMCL13176	none	NA	NA	NA	none
1964	ORTHOMCL13182	none	NA	NA	NA	none
1965	ORTHOMCL13188	none	NA	NA	NA	none
1966	ORTHOMCL13218	none	NA	NA	NA	none
1967	ORTHOMCL13228	Q6PCX9	TRI37_MOUSE	TRI37	MOUSE	none
1968	ORTHOMCL13242	Q3MSQ8	DDX4_PELLE	DDX4	PELLE	none
1969	ORTHOMCL13245	none	NA	NA	NA	none
1970	ORTHOMCL13257	none	NA	NA	NA	none
1971	ORTHOMCL13271	none	NA	NA	NA	none
1972	ORTHOMCL13295	none	NA	NA	NA	none
1973	ORTHOMCL13303	A4Q9F6	TTL13_MOUSE	TTL13	MOUSE	none
1974	ORTHOMCL13332	P00606	PA2A_BUNMU	PA2A	BUNMU	none
1975	ORTHOMCL13349	Q14AT5	ANO7_MOUSE	ANO7	MOUSE	none
1976	ORTHOMCL13367	Q8C9A2	ENDOV_MOUSE	ENDOV	MOUSE	none
1977	ORTHOMCL13377	A6NAF9	TRD7A_DANRE	TRD7A	DANRE	none
1978	ORTHOMCL13435	P24668	MPRD_MOUSE	MPRD	MOUSE	none
1979	ORTHOMCL13486	A3KCL7	OXDD_PIG	OXDD	PIG	none
1980	ORTHOMCL13530	none	NA	NA	NA	none
1981	ORTHOMCL13553	none	NA	NA	NA	none
1982	ORTHOMCL13581	Q8K2Z4	CND1_MOUSE	CND1	MOUSE	none
1983	ORTHOMCL13632	none	NA	NA	NA	none
1984	ORTHOMCL13648	O46606	DDHD1_BOVIN	DDHD1	BOVIN	none
1985	ORTHOMCL13684	E1BYJ2	MSH6_CHICK	MSH6	CHICK	none
1986	ORTHOMCL13687	F1MBP6	KLHL3_BOVIN	KLHL3	BOVIN	none
1987	ORTHOMCL13697	O54774	AP3D1_MOUSE	AP3D1	MOUSE	none
1988	ORTHOMCL13698	B3EWZ5	MLRP1_ACRMI	MLRP1	ACRMI	none
1989	ORTHOMCL13701	none	NA	NA	NA	none
1990	ORTHOMCL13706	P79955	CTK2_XENLA	CTK2	XENLA	none
1991	ORTHOMCL13727	A4IHD2	ARIP4_XENTR	ARIP4	XENTR	none
1992	ORTHOMCL13759	D3ZB51	TUTLB_RAT	TUTLB	RAT	none
1993	ORTHOMCL13772	Q8Q0U0	Y045_METMA	Y045	METMA	none
1994	ORTHOMCL13797	none	NA	NA	NA	none
1995	ORTHOMCL13815	Q8AWW5	CRIM1_CHICK	CRIM1	CHICK	none
1996	ORTHOMCL13826	Q9JHZ4	GRAP1_RAT	GRAP1	RAT	none
1997	ORTHOMCL13836	none	NA	NA	NA	none
1998	ORTHOMCL13878	Q54QR3	RB32A_DICDI	RB32A	DICDI	none
1999	ORTHOMCL13918	Q3V1H9	SAMD5_MOUSE	SAMD5	MOUSE	none
2000	ORTHOMCL13929	none	NA	NA	NA	none
2001	ORTHOMCL13950	none	NA	NA	NA	none
2002	ORTHOMCL13997	Q80U62	RUBIC_MOUSE	RUBIC	MOUSE	none
2003	ORTHOMCL14007	P32442	MEOX1_MOUSE	MEOX1	MOUSE	none
2004	ORTHOMCL14021	none	NA	NA	NA	none
2005	ORTHOMCL14190	P27792	LYL1_MOUSE	LYL1	MOUSE	none
2006	ORTHOMCL14206	Q4R4T6	DDX28_MACFA	DDX28	MACFA	none
2007	ORTHOMCL14235	none	NA	NA	NA	none
2008	ORTHOMCL14272	F4J1H7	RNZ4_ARATH	RNZ4	ARATH	none
2009	ORTHOMCL14289	Q5ZL91	INT7_CHICK	INT7	CHICK	none
2010	ORTHOMCL14296	Q8VIP2	MLXPL_RAT	MLXPL	RAT	none
2011	ORTHOMCL14340	none	NA	NA	NA	none
2012	ORTHOMCL14348	Q5XHG1	NSMA3_XENLA	NSMA3	XENLA	none
2013	ORTHOMCL14353	H9D1R1	TXD12_EPICO	TXD12	EPICO	none
2014	ORTHOMCL14379	none	NA	NA	NA	none
2015	ORTHOMCL14396	Q54TD7	DDX24_DICDI	DDX24	DICDI	none
2016	ORTHOMCL14422	Q8BP00	IQCB1_MOUSE	IQCB1	MOUSE	none
2017	ORTHOMCL14442	A7SFB5	CGAS_NEMVE	CGAS	NEMVE	none
2018	ORTHOMCL14455	Q5RD50	CCNL1_PONAB	CCNL1	PONAB	none
2019	ORTHOMCL14459	E1C760	UVSSA_CHICK	UVSSA	CHICK	none
2020	ORTHOMCL14465	none	NA	NA	NA	none
2021	ORTHOMCL14511	Q3V1H9	SAMD5_MOUSE	SAMD5	MOUSE	none
2022	ORTHOMCL14531	E1C1R4	UBP47_CHICK	UBP47	CHICK	none
2023	ORTHOMCL14744	none	NA	NA	NA	none
2024	ORTHOMCL14787	none	NA	NA	NA	none
2025	ORTHOMCL14832	B3RFR8	HYDMA_HYDVU	HYDMA	HYDVU	none
2026	ORTHOMCL14840	P97259	MGT5A_CRIGR	MGT5A	CRIGR	none
2027	ORTHOMCL14911	none	NA	NA	NA	none
2028	ORTHOMCL14919	none	NA	NA	NA	none
2029	ORTHOMCL14943	D4A7U2	CARTF_RAT	CARTF	RAT	none
2030	ORTHOMCL14954	none	NA	NA	NA	none
2031	ORTHOMCL14972	none	NA	NA	NA	none
2032	ORTHOMCL14980	P83510	TNIK_MOUSE	TNIK	MOUSE	none
2033	ORTHOMCL15000	P27808	MGAT1_MOUSE	MGAT1	MOUSE	none
2034	ORTHOMCL15014	A2A8L5	PTPRF_MOUSE	PTPRF	MOUSE	none
2035	ORTHOMCL15043	Q08AW4	PKHM3_XENLA	PKHM3	XENLA	none
2036	ORTHOMCL15086	none	NA	NA	NA	none
2037	ORTHOMCL15151	O80874	NDA2_ARATH	NDA2	ARATH	none
2038	ORTHOMCL15167	none	NA	NA	NA	none
2039	ORTHOMCL15176	none	NA	NA	NA	none
2040	ORTHOMCL15179	B3EWZ5	MLRP1_ACRMI	MLRP1	ACRMI	none
2041	ORTHOMCL15181	none	NA	NA	NA	none
2042	ORTHOMCL15187	none	NA	NA	NA	none
2043	ORTHOMCL15195	none	NA	NA	NA	none
2044	ORTHOMCL15303	Q4R747	LRC46_MACFA	LRC46	MACFA	none
2045	ORTHOMCL15322	none	NA	NA	NA	none
2046	ORTHOMCL15330	A0JPQ9	CHID1_RAT	CHID1	RAT	none
2047	ORTHOMCL15332	Q552M5	GEFY_DICDI	GEFY	DICDI	none
2048	ORTHOMCL15343	Q93YS4	AB22G_ARATH	AB22G	ARATH	none
2049	ORTHOMCL15352	Q8HY06	CLC4M_GORGO	CLC4M	GORGO	none
2050	ORTHOMCL15355	Q8R3N1	NOP14_MOUSE	NOP14	MOUSE	none
2051	ORTHOMCL15367	A1A5R8	K1841_RAT	K1841	RAT	none
2052	ORTHOMCL15375	none	NA	NA	NA	none
2053	ORTHOMCL15378	Q0VA77	ENPP4_XENTR	ENPP4	XENTR	none
2054	ORTHOMCL1540	Q94C12	NDBAB_ARATH	NDBAB	ARATH	none
2055	ORTHOMCL15424	O88974	SETB1_MOUSE	SETB1	MOUSE	none
2056	ORTHOMCL15453	none	NA	NA	NA	none
2057	ORTHOMCL15457	O13024	INCEA_XENLA	INCEA	XENLA	none
2058	ORTHOMCL15513	none	NA	NA	NA	none
2059	ORTHOMCL15566	none	NA	NA	NA	none
2060	ORTHOMCL15580	B3EWY9	MLP_ACRMI	MLP	ACRMI	none
2061	ORTHOMCL15615	Q5F4A1	G2E3_CHICK	G2E3	CHICK	none
2062	ORTHOMCL15644	none	NA	NA	NA	none
2063	ORTHOMCL15650	Q6NU40	CTF18_XENLA	CTF18	XENLA	none
2064	ORTHOMCL15736	none	NA	NA	NA	none
2065	ORTHOMCL15748	none	NA	NA	NA	none
