ortho	swissProt	name	egn	db	description
515	ORTHOMCL8780	O75817	POP7_HUMAN	POP7	HUMAN	POP7 homolog, ribonuclease P/MRP subunit [Source:HGNC Symbol;Acc:HGNC:19949]
516	ORTHOMCL9173	Q4LDE5	SVEP1_HUMAN	SVEP1	HUMAN	sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:15985]
517	ORTHOMCL9244	O60841	IF2P_HUMAN	IF2P	HUMAN	eukaryotic translation initiation factor 5B [Source:HGNC Symbol;Acc:HGNC:30793]
518	ORTHOMCL9339	Q9H0L4	CSTFT_HUMAN	CSTFT	HUMAN	cleavage stimulation factor subunit 2 tau variant [Source:HGNC Symbol;Acc:HGNC:17086]
519	ORTHOMCL9403	P49005	DPOD2_HUMAN	DPOD2	HUMAN	DNA polymerase delta 2, accessory subunit [Source:HGNC Symbol;Acc:HGNC:9176]
520	ORTHOMCL9634	Q13507	TRPC3_HUMAN	TRPC3	HUMAN	transient receptor potential cation channel subfamily C member 3 [Source:HGNC Symbol;Acc:HGNC:12335]
521	ORTHOMCL9810	Q96P65	QRFPR_HUMAN	QRFPR	HUMAN	pyroglutamylated RFamide peptide receptor [Source:HGNC Symbol;Acc:HGNC:15565]
522	ORTHOMCL9860	Q15276	RABE1_HUMAN	RABE1	HUMAN	rabaptin, RAB GTPase binding effector protein 1 [Source:HGNC Symbol;Acc:HGNC:17677]
523	ORTHOMCL9901	P37802	TAGL2_HUMAN	TAGL2	HUMAN	transgelin 2 [Source:HGNC Symbol;Acc:HGNC:11554]
524	ORTHOMCL9950	A8TX70	CO6A5_HUMAN	CO6A5	HUMAN	collagen type VI alpha 5 chain [Source:HGNC Symbol;Acc:HGNC:26674]
525	ORTHOMCL17910	P16157	ANK1_HUMAN	ANK1	HUMAN	ankyrin 1 [Source:HGNC Symbol;Acc:HGNC:492]
526	ORTHOMCL3303	O00299	CLIC1_HUMAN	CLIC1	HUMAN	chloride intracellular channel 1 [Source:HGNC Symbol;Acc:HGNC:2062]
527	ORTHOMCL7547	O60462	NRP2_HUMAN	NRP2	HUMAN	neuropilin 2 [Source:HGNC Symbol;Acc:HGNC:8005]
528	ORTHOMCL10230	Q08DY8	ATG13_BOVIN	ATG13	BOVIN	autophagy related 13 [Source:VGNC Symbol;Acc:VGNC:26251]
529	ORTHOMCL10536	Q95J56	DJC14_BOVIN	DJC14	BOVIN	DnaJ homolog subfamily C member 14  [Source:UniProtKB/Swiss-Prot;Acc:Q95J56]
530	ORTHOMCL12299	P02465	CO1A2_BOVIN	CO1A2	BOVIN	collagen type I alpha 2 chain [Source:VGNC Symbol;Acc:VGNC:27561]
531	ORTHOMCL12429	F1MDL2	INTU_BOVIN	INTU	BOVIN	inturned planar cell polarity protein [Source:VGNC Symbol;Acc:VGNC:30235]
532	ORTHOMCL12641	P16068	GCYB1_BOVIN	GCYB1	BOVIN	guanylate cyclase 1 soluble subunit beta 1 [Source:VGNC Symbol;Acc:VGNC:29721]
533	ORTHOMCL13970	Q28044	ADRB2_BOVIN	ADRB2	BOVIN	adrenoceptor beta 2 [Source:VGNC Symbol;Acc:VGNC:25697]
534	ORTHOMCL14833	E1BD52	TM245_BOVIN	TM245	BOVIN	transmembrane protein 245 [Source:VGNC Symbol;Acc:VGNC:36055]
535	ORTHOMCL15292	Q2KID6	PLRG1_BOVIN	PLRG1	BOVIN	pleiotropic regulator 1 [Source:VGNC Symbol;Acc:VGNC:33050]
536	ORTHOMCL15394	Q10569	CPSF1_BOVIN	CPSF1	BOVIN	cleavage and polyadenylation specific factor 1 [Source:VGNC Symbol;Acc:VGNC:27670]
537	ORTHOMCL17196	Q9GLX9	SPON1_BOVIN	SPON1	BOVIN	spondin 1 [Source:VGNC Symbol;Acc:VGNC:35227]
538	ORTHOMCL17335	Q2HJF7	KCC2D_BOVIN	KCC2D	BOVIN	Calcium/calmodulin-dependent protein kinase type II subunit delta  [Source:UniProtKB/Swiss-Prot;Acc:Q2HJF7]
539	ORTHOMCL17864	Q1LZA7	LIMD2_BOVIN	LIMD2	BOVIN	LIM domain containing 2 [Source:VGNC Symbol;Acc:VGNC:30889]
540	ORTHOMCL4249	A4FUZ5	SERC3_BOVIN	SERC3	BOVIN	serine incorporator 3 [Source:VGNC Symbol;Acc:VGNC:34462]
541	ORTHOMCL5027	Q3ZBX6	RM03_BOVIN	RM03	BOVIN	mitochondrial ribosomal protein L3 [Source:VGNC Symbol;Acc:VGNC:31630]
542	ORTHOMCL5783	Q3B7N2	ACTN1_BOVIN	ACTN1	BOVIN	actinin alpha 1 [Source:VGNC Symbol;Acc:VGNC:25581]
543	ORTHOMCL6364	Q32LE2	GKAP1_BOVIN	GKAP1	BOVIN	G kinase anchoring protein 1 [Source:VGNC Symbol;Acc:VGNC:29387]
544	ORTHOMCL7108	Q3SZU0	GTSF1_BOVIN	GTSF1	BOVIN	gametocyte specific factor 1 [Source:VGNC Symbol;Acc:VGNC:29712]
545	ORTHOMCL7139	Q2T9W3	CCD63_BOVIN	CCD63	BOVIN	coiled-coil domain containing 63 [Source:VGNC Symbol;Acc:VGNC:26907]
546	ORTHOMCL7485	Q3T0X9	DPOD4_BOVIN	DPOD4	BOVIN	DNA polymerase delta subunit 4  [Source:UniProtKB/Swiss-Prot;Acc:Q3T0X9]
547	ORTHOMCL7691	Q3SZG9	CTU2_BOVIN	CTU2	BOVIN	cytosolic thiouridylase subunit 2 [Source:VGNC Symbol;Acc:VGNC:27824]
548	ORTHOMCL7726	Q95117	SFRP3_BOVIN	SFRP3	BOVIN	frizzled-related protein [Source:VGNC Symbol;Acc:VGNC:29124]
549	ORTHOMCL7830	E1BLT8	ZDHC5_BOVIN	ZDHC5	BOVIN	zinc finger DHHC-type containing 5 [Source:VGNC Symbol;Acc:VGNC:37143]
550	ORTHOMCL8260	Q2TA16	CCD65_BOVIN	CCD65	BOVIN	coiled-coil domain containing 65 [Source:VGNC Symbol;Acc:VGNC:26908]
551	ORTHOMCL8768	Q32LC9	ZN330_BOVIN	ZN330	BOVIN	Zinc finger protein 330  [Source:UniProtKB/Swiss-Prot;Acc:Q32LC9]
552	ORTHOMCL8813	A7MB34	F181B_BOVIN	F181B	BOVIN	family with sequence similarity 181 member B [Source:VGNC Symbol;Acc:VGNC:28764]
553	ORTHOMCL9542	Q0VD24	SETMR_BOVIN	SETMR	BOVIN	Histone-lysine N-methyltransferase SETMAR  [Source:UniProtKB/Swiss-Prot;Acc:Q0VD24]
554	ORTHOMCL2709	Q17QJ5	TSN5_BOVIN	TSN5	BOVIN	tetraspanin 5 [Source:VGNC Symbol;Acc:VGNC:36440]
555	ORTHOMCL2973	Q2KID4	DNAL1_BOVIN	DNAL1	BOVIN	Dynein light chain 1, axonemal  [Source:UniProtKB/Swiss-Prot;Acc:Q2KID4]
556	ORTHOMCL4814	A4FV08	GNPI1_BOVIN	GNPI1	BOVIN	glucosamine-6-phosphate deaminase 1 [Source:VGNC Symbol;Acc:VGNC:29476]
557	ORTHOMCL4939	A6H7H7	FBX3_BOVIN	FBX3	BOVIN	F-box protein 3 [Source:VGNC Symbol;Acc:VGNC:28902]
558	ORTHOMCL3826	Q0IIF2	EI2BA_BOVIN	EI2BA	BOVIN	eukaryotic translation initiation factor 2B subunit alpha [Source:VGNC Symbol;Acc:VGNC:28384]
559	ORTHOMCL10323	Q6NYE2	RCC2_DANRE	RCC2	DANRE	regulator of chromosome condensation 2 [Source:ZFIN;Acc:ZDB-GENE-040426-2213]
560	ORTHOMCL10736	Q5TYV4	SPE39_DANRE	SPE39	DANRE	VPS33B interacting protein, apical-basolateral polarity regulator, spe-39 homolog [Source:ZFIN;Acc:ZDB-GENE-040520-1]
561	ORTHOMCL12163	Q6DRN3	NOC3L_DANRE	NOC3L	DANRE	NOC3-like DNA replication regulator [Source:ZFIN;Acc:ZDB-GENE-030131-9878]
562	ORTHOMCL13700	Q92051	CAHZ_DANRE	CAHZ	DANRE	carbonic anhydrase [Source:ZFIN;Acc:ZDB-GENE-980526-39]
563	ORTHOMCL13858	Q5RGE5	DCR1C_DANRE	DCR1C	DANRE	DNA cross-link repair 1C, PSO2 homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-041210-72]
564	ORTHOMCL14562	Q4KME6	GGYF2_DANRE	GGYF2	DANRE	GRB10 interacting GYF protein 2 [Source:ZFIN;Acc:ZDB-GENE-050706-185]
565	ORTHOMCL15573	U3JAG9	CP131_DANRE	CP131	DANRE	centrosomal protein 131 [Source:ZFIN;Acc:ZDB-GENE-090508-16]
566	ORTHOMCL1599	Q1LUC1	BZW2_DANRE	BZW2	DANRE	basic leucine zipper and W2 domains 2 [Source:ZFIN;Acc:ZDB-GENE-040426-746]
567	ORTHOMCL19793	A1L1P9	S47A1_DANRE	S47A1	DANRE	solute carrier family 47 (multidrug and toxin extrusion), member 2.1 [Source:ZFIN;Acc:ZDB-GENE-070112-1472]
568	ORTHOMCL19949	Q1L8P7	TSP3B_DANRE	TSP3B	DANRE	thrombospondin 3b [Source:ZFIN;Acc:ZDB-GENE-060503-84]
569	ORTHOMCL21821	Q803X1	CTU1_DANRE	CTU1	DANRE	cytosolic thiouridylase subunit 1 homolog (S. pombe) [Source:ZFIN;Acc:ZDB-GENE-040426-704]
570	ORTHOMCL2912	E7FDB3	NANO1_DANRE	NANO1	DANRE	nanos homolog 1 [Source:ZFIN;Acc:ZDB-GENE-030131-1623]
571	ORTHOMCL2995	Q5RH71	TSN33_DANRE	TSN33	DANRE	tetraspanin 33a [Source:ZFIN;Acc:ZDB-GENE-040718-361]
572	ORTHOMCL5065	A1L271	GNB5A_DANRE	GNB5A	DANRE	guanine nucleotide binding protein (G protein), beta 5a [Source:ZFIN;Acc:ZDB-GENE-070112-342]
573	ORTHOMCL5250	Q5RH71	TSN33_DANRE	TSN33	DANRE	tetraspanin 33a [Source:ZFIN;Acc:ZDB-GENE-040718-361]
574	ORTHOMCL5952	Q6DHR8	NGBR_DANRE	NGBR	DANRE	NUS1 dehydrodolichyl diphosphate synthase subunit [Source:ZFIN;Acc:ZDB-GENE-040718-48]
575	ORTHOMCL7262	Q7T3A4	RAB13_DANRE	RAB13	DANRE	RAB13, member RAS oncogene family [Source:ZFIN;Acc:ZDB-GENE-030826-30]
576	ORTHOMCL7588	Q68EH8	FAD1_DANRE	FAD1	DANRE	flavin adenine dinucleotide synthetase 1 [Source:ZFIN;Acc:ZDB-GENE-040822-44]
577	ORTHOMCL11156	A1A5X2	FBXL7_DANRE	FBXL7	DANRE	F-box and leucine-rich repeat protein 7 [Source:ZFIN;Acc:ZDB-GENE-061215-122]
578	ORTHOMCL1168	Q7T070	RHBG_DANRE	RHBG	DANRE	Rh family, B glycoprotein (gene/pseudogene) [Source:ZFIN;Acc:ZDB-GENE-030131-9542]
579	ORTHOMCL11988	Q08BB2	P2012_DANRE	P2012	DANRE	peptidase M20 domain containing 1, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-061013-637]
580	ORTHOMCL14614	O57460	TLL1_DANRE	TLL1	DANRE	tolloid-like 1 [Source:ZFIN;Acc:ZDB-GENE-041020-1]
581	ORTHOMCL17829	Q6NWH1	DCA10_DANRE	DCA10	DANRE	WD repeat domain 32 [Source:ZFIN;Acc:ZDB-GENE-040426-2314]
582	ORTHOMCL1783	Q4V8V1	BM1LA_DANRE	BM1LA	DANRE	breast cancer metastasis-suppressor 1-like a [Source:ZFIN;Acc:ZDB-GENE-050913-49]
583	ORTHOMCL1842	A1L1M4	P4R2B_DANRE	P4R2B	DANRE	protein phosphatase 4, regulatory subunit 2b [Source:ZFIN;Acc:ZDB-GENE-030131-3008]
584	ORTHOMCL18805	Q566M8	RN150_DANRE	RN150	DANRE	ring finger protein 150b [Source:ZFIN;Acc:ZDB-GENE-050417-470]
585	ORTHOMCL5984	F1RCP1	BECN1_DANRE	BECN1	DANRE	beclin 1, autophagy related [Source:ZFIN;Acc:ZDB-GENE-040426-1666]
586	ORTHOMCL6202	Q4V8X0	TPRA1_DANRE	TPRA1	DANRE	transmembrane protein, adipocyte asscociated 1 [Source:ZFIN;Acc:ZDB-GENE-030131-4146]
587	ORTHOMCL9474	Q155U0	VPS51_DANRE	VPS51	DANRE	vacuolar protein sorting 51 homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-030131-6008]
588	ORTHOMCL10169	P26652	TIMP3_CHICK	TIMP3	CHICK	Metalloproteinase inhibitor 3  [Source:UniProtKB/Swiss-Prot;Acc:P26652]
589	ORTHOMCL13678	F1NPG5	CENPT_CHICK	CENPT	CHICK	Centromere protein T  [Source:UniProtKB/Swiss-Prot;Acc:F1NPG5]
590	ORTHOMCL15216	Q5ZI58	F214A_CHICK	F214A	CHICK	Protein FAM214A  [Source:UniProtKB/Swiss-Prot;Acc:Q5ZI58]
591	ORTHOMCL16215	Q5ZIZ2	SMYD5_CHICK	SMYD5	CHICK	SET and MYND domain-containing protein 5  [Source:UniProtKB/Swiss-Prot;Acc:Q5ZIZ2]
592	ORTHOMCL3401	Q5ZI03	CIR1_CHICK	CIR1	CHICK	Corepressor interacting with RBPJ 1  [Source:UniProtKB/Swiss-Prot;Acc:Q5ZI03]
593	ORTHOMCL6867	Q5F3K4	WDR48_CHICK	WDR48	CHICK	WD repeat-containing protein 48  [Source:UniProtKB/Swiss-Prot;Acc:Q5F3K4]
594	ORTHOMCL1206	Q5ZJQ3	LIN52_CHICK	LIN52	CHICK	Protein lin-52 homolog  [Source:UniProtKB/Swiss-Prot;Acc:Q5ZJQ3]
595	ORTHOMCL15668	Q5ZKE7	KCY_CHICK	KCY	CHICK	UMP-CMP kinase  [Source:UniProtKB/Swiss-Prot;Acc:Q5ZKE7]
596	ORTHOMCL2251	Q5ZLR5	UCRI_CHICK	UCRI	CHICK	Cytochrome b-c1 complex subunit Rieske, mitochondrial Cytochrome b-c1 complex subunit 9 [Source:UniProtKB/Swiss-Prot;Acc:Q5ZLR5]
597	ORTHOMCL2526	P19352	TPM2_CHICK	TPM2	CHICK	Tropomyosin beta chain  [Source:UniProtKB/Swiss-Prot;Acc:P19352]
598	ORTHOMCL6750	P18519	TNR16_CHICK	TNR16	CHICK	Tumor necrosis factor receptor superfamily member 16  [Source:UniProtKB/Swiss-Prot;Acc:P18519]
599	ORTHOMCL7819	Q5ZIT9	MFSD1_CHICK	MFSD1	CHICK	Major facilitator superfamily domain-containing protein 1  [Source:UniProtKB/Swiss-Prot;Acc:Q5ZIT9]
600	ORTHOMCL18957	Q9V9J3	SRC42_DROME	SRC42	DROME	Src oncogene at 42A [Source:FlyBase;Acc:FBgn0264959]
601	ORTHOMCL18995	P20007	PCKG_DROME	PCKG	DROME	Phosphoenolpyruvate carboxykinase [Source:FlyBase;Acc:FBgn0003067]
602	ORTHOMCL19171	Q9I7F7	PR2_DROME	PR2	DROME	Activated Cdc42 kinase-like [Source:FlyBase;Acc:FBgn0263998]
603	ORTHOMCL19891	Q9VBW3	CAD96_DROME	CAD96	DROME	Cadherin 96Ca [Source:FlyBase;Acc:FBgn0022800]
604	ORTHOMCL20096	P16621	LAR_DROME	LAR	DROME	Leukocyte-antigen-related-like [Source:FlyBase;Acc:FBgn0000464]
605	ORTHOMCL5671	Q9VNL4	GRCR1_DROME	GRCR1	DROME	
606	ORTHOMCL6348	P08120	CO4A1_DROME	CO4A1	DROME	Collagen type IV alpha 1 [Source:FlyBase;Acc:FBgn0000299]
607	ORTHOMCL6837	Q7K4Q5	Y0417_DROME	Y0417	DROME	
608	ORTHOMCL9527	P42325	NCAH_DROME	NCAH	DROME	Neurocalcin [Source:FlyBase;Acc:FBgn0013303]
609	ORTHOMCL1186	P08761	MSRA_DROME	MSRA	DROME	Ecdysone-induced protein 28/29kD [Source:FlyBase;Acc:FBgn0000565]
610	ORTHOMCL1282	Q23983	SNAP_DROME	SNAP	DROME	alpha Soluble NSF attachment protein [Source:FlyBase;Acc:FBgn0250791]
611	ORTHOMCL13235	P41596	DOPR1_DROME	DOPR1	DROME	Dopamine 1-like receptor 1 [Source:FlyBase;Acc:FBgn0011582]
612	ORTHOMCL1859	P54611	VATE_DROME	VATE	DROME	Vacuolar H[+]-ATPase 26kD subunit [Source:FlyBase;Acc:FBgn0283535]
613	ORTHOMCL6698	P08120	CO4A1_DROME	CO4A1	DROME	Collagen type IV alpha 1 [Source:FlyBase;Acc:FBgn0000299]
614	ORTHOMCL8159	Q9VCR7	CTNS_DROME	CTNS	DROME	
615	ORTHOMCL942	P54357	MLC2_DROME	MLC2	DROME	Myosin light chain cytoplasmic [Source:FlyBase;Acc:FBgn0004687]
616	ORTHOMCL991	O77475	CPESY_DROME	CPESY	DROME	
617	ORTHOMCL6181	Q8MIR4	COASY_PIG	COASY	PIG	Bifunctional coenzyme A synthase Phosphopantetheine adenylyltransferase Dephospho-CoA kinase [Source:UniProtKB/Swiss-Prot;Acc:Q8MIR4]
618	ORTHOMCL10026	Q9DBT3	CCD97_MOUSE	CCD97	MOUSE	none
619	ORTHOMCL10034	none	NA	NA	NA	none
620	ORTHOMCL10050	P34147	RACA_DICDI	RACA	DICDI	none
621	ORTHOMCL10105	Q6ZWJ8	KCP_HUMAN	KCP	HUMAN	none
622	ORTHOMCL10209	none	NA	NA	NA	none
623	ORTHOMCL10334	none	NA	NA	NA	none
624	ORTHOMCL10486	O13146	EPHA3_DANRE	EPHA3	DANRE	none
625	ORTHOMCL10572	Q3KRF3	CA131_RAT	CA131	RAT	none
626	ORTHOMCL10582	Q0VBV7	CE126_MOUSE	CE126	MOUSE	none
627	ORTHOMCL10642	none	NA	NA	NA	none
628	ORTHOMCL10696	none	NA	NA	NA	none
629	ORTHOMCL10706	Q0P4Y8	LMF2_XENTR	LMF2	XENTR	none
630	ORTHOMCL10728	Q3TAA7	S11IP_MOUSE	S11IP	MOUSE	none
631	ORTHOMCL10729	none	NA	NA	NA	none
632	ORTHOMCL10803	P55115	NAS15_CAEEL	NAS15	CAEEL	none
633	ORTHOMCL10813	none	NA	NA	NA	none
634	ORTHOMCL10868	Q62371	DDR2_MOUSE	DDR2	MOUSE	none
635	ORTHOMCL10895	Q9R0M0	CELR2_MOUSE	CELR2	MOUSE	none
636	ORTHOMCL11271	none	NA	NA	NA	none
637	ORTHOMCL11297	Q61090	FZD7_MOUSE	FZD7	MOUSE	none
638	ORTHOMCL11311	Q6PHG8	RPA43_DANRE	RPA43	DANRE	none
639	ORTHOMCL11377	none	NA	NA	NA	none
640	ORTHOMCL11471	Q80T85	DCAF5_MOUSE	DCAF5	MOUSE	none
641	ORTHOMCL11512	Q5ZLG3	DIEXF_CHICK	DIEXF	CHICK	none
642	ORTHOMCL11573	Q5ZJC7	NOC4L_CHICK	NOC4L	CHICK	none
643	ORTHOMCL11590	Q42396	CDPKC_ARATH	CDPKC	ARATH	none
644	ORTHOMCL11916	none	NA	NA	NA	none
645	ORTHOMCL11944	none	NA	NA	NA	none
646	ORTHOMCL11963	B4JM29	NCBP1_DROGR	NCBP1	DROGR	none
647	ORTHOMCL12002	none	NA	NA	NA	none
648	ORTHOMCL12015	Q0P426	SKA2_DANRE	SKA2	DANRE	none
649	ORTHOMCL12048	none	NA	NA	NA	none
650	ORTHOMCL12052	none	NA	NA	NA	none
651	ORTHOMCL12072	none	NA	NA	NA	none
652	ORTHOMCL12251	Q8BTH6	SCRT2_MOUSE	SCRT2	MOUSE	none
653	ORTHOMCL12474	Q9FHN8	KN14E_ARATH	KN14E	ARATH	none
654	ORTHOMCL12486	F1M0Z1	TRIO_RAT	TRIO	RAT	none
655	ORTHOMCL12605	O08658	NUP88_RAT	NUP88	RAT	none
656	ORTHOMCL12665	P9WKC1	Y1425_MYCTU	Y1425	MYCTU	none
657	ORTHOMCL13039	O81884	GALDH_ARATH	GALDH	ARATH	none
658	ORTHOMCL13069	O34383	YOCR_BACSU	YOCR	BACSU	none
659	ORTHOMCL13228	Q6PCX9	TRI37_MOUSE	TRI37	MOUSE	none
660	ORTHOMCL13357	F1NB38	ECHD1_CHICK	ECHD1	CHICK	none
661	ORTHOMCL13406	Q3UVG3	F91A1_MOUSE	F91A1	MOUSE	none
662	ORTHOMCL13486	A3KCL7	OXDD_PIG	OXDD	PIG	none
663	ORTHOMCL13553	none	NA	NA	NA	none
664	ORTHOMCL13597	P08478	AMDA_XENLA	AMDA	XENLA	none
665	ORTHOMCL13624	Q9D2K4	IQCH_MOUSE	IQCH	MOUSE	none
666	ORTHOMCL13637	Q4V8V2	NUD17_DANRE	NUD17	DANRE	none
667	ORTHOMCL13638	none	NA	NA	NA	none
668	ORTHOMCL13698	B3EWZ5	MLRP1_ACRMI	MLRP1	ACRMI	none
669	ORTHOMCL13701	none	NA	NA	NA	none
670	ORTHOMCL13704	P0C865	MK07_RAT	MK07	RAT	none
671	ORTHOMCL13749	Q3UTQ8	CDKL5_MOUSE	CDKL5	MOUSE	none
672	ORTHOMCL13759	D3ZB51	TUTLB_RAT	TUTLB	RAT	none
673	ORTHOMCL13772	Q8Q0U0	Y045_METMA	Y045	METMA	none
674	ORTHOMCL13784	Q8CG46	SMC5_MOUSE	SMC5	MOUSE	none
675	ORTHOMCL13918	Q3V1H9	SAMD5_MOUSE	SAMD5	MOUSE	none
676	ORTHOMCL14193	O70422	TF2H4_MOUSE	TF2H4	MOUSE	none
677	ORTHOMCL14289	Q5ZL91	INT7_CHICK	INT7	CHICK	none
678	ORTHOMCL14442	A7SFB5	CGAS_NEMVE	CGAS	NEMVE	none
679	ORTHOMCL14744	none	NA	NA	NA	none
680	ORTHOMCL14756	none	NA	NA	NA	none
681	ORTHOMCL14787	none	NA	NA	NA	none
682	ORTHOMCL14935	Q0IHU9	PRUN2_XENTR	PRUN2	XENTR	none
683	ORTHOMCL14972	none	NA	NA	NA	none
684	ORTHOMCL14994	none	NA	NA	NA	none
685	ORTHOMCL15014	A2A8L5	PTPRF_MOUSE	PTPRF	MOUSE	none
686	ORTHOMCL15165	D3ZS74	OMA1_RAT	OMA1	RAT	none
687	ORTHOMCL15195	none	NA	NA	NA	none
688	ORTHOMCL15317	O18835	BGLR_CANLF	BGLR	CANLF	none
689	ORTHOMCL15319	none	NA	NA	NA	none
690	ORTHOMCL15424	O88974	SETB1_MOUSE	SETB1	MOUSE	none
691	ORTHOMCL15457	O13024	INCEA_XENLA	INCEA	XENLA	none
692	ORTHOMCL15502	Q58EL7	SKA3_DANRE	SKA3	DANRE	none
693	ORTHOMCL15545	P48766	NAC1_CAVPO	NAC1	CAVPO	none
694	ORTHOMCL15578	Q8K4R9	DLGP5_MOUSE	DLGP5	MOUSE	none
695	ORTHOMCL15615	Q5F4A1	G2E3_CHICK	G2E3	CHICK	none
696	ORTHOMCL15707	Q6AXU1	BTBDG_RAT	BTBDG	RAT	none
697	ORTHOMCL15799	none	NA	NA	NA	none
698	ORTHOMCL16042	none	NA	NA	NA	none
699	ORTHOMCL16139	none	NA	NA	NA	none
700	ORTHOMCL16159	P90666	TXND3_HELCR	TXND3	HELCR	none
701	ORTHOMCL1618	A8E5W8	F166B_XENTR	F166B	XENTR	none
702	ORTHOMCL16224	A0FKN6	VMPA_LOXIN	VMPA	LOXIN	none
703	ORTHOMCL16312	Q3TRR0	MAP9_MOUSE	MAP9	MOUSE	none
704	ORTHOMCL16330	none	NA	NA	NA	none
705	ORTHOMCL16368	P0C5Y8	ALS2_RAT	ALS2	RAT	none
706	ORTHOMCL16531	Q29611	CLN3_CANLF	CLN3	CANLF	none
707	ORTHOMCL16658	none	NA	NA	NA	none
708	ORTHOMCL16767	none	NA	NA	NA	none
709	ORTHOMCL16908	P21956	MFGM_MOUSE	MFGM	MOUSE	none
710	ORTHOMCL16933	none	NA	NA	NA	none
711	ORTHOMCL16983	O36018	BUD22_SCHPO	BUD22	SCHPO	none
712	ORTHOMCL17106	O88554	PARP2_MOUSE	PARP2	MOUSE	none
713	ORTHOMCL17227	Q3SYS4	DAAF1_BOVIN	DAAF1	BOVIN	none
714	ORTHOMCL17332	none	NA	NA	NA	none
715	ORTHOMCL17365	Q2KHP8	TYW1_XENLA	TYW1	XENLA	none
716	ORTHOMCL17450	Q196X6	VF232_IIV3	VF232	IIV3	none
717	ORTHOMCL17561	O54905	B3GT2_MOUSE	B3GT2	MOUSE	none
718	ORTHOMCL17693	A8WG43	CCD89_DANRE	CCD89	DANRE	none
719	ORTHOMCL17724	P42173	UNC79_CAEEL	UNC79	CAEEL	none
720	ORTHOMCL17769	Q2MV57	TECT2_MOUSE	TECT2	MOUSE	none
721	ORTHOMCL17784	none	NA	NA	NA	none
722	ORTHOMCL1780	O55187	CBX4_MOUSE	CBX4	MOUSE	none
723	ORTHOMCL17846	Q3U5C8	ARHGG_MOUSE	ARHGG	MOUSE	none
724	ORTHOMCL17861	Q5TJ56	FORF_DICDI	FORF	DICDI	none
725	ORTHOMCL18071	none	NA	NA	NA	none
726	ORTHOMCL18102	none	NA	NA	NA	none
727	ORTHOMCL18155	Q1JPD2	ABHGA_BOVIN	ABHGA	BOVIN	none
728	ORTHOMCL18310	O60140	YNS9_SCHPO	YNS9	SCHPO	none
729	ORTHOMCL1835	none	NA	NA	NA	none
730	ORTHOMCL18459	B9FAF3	KN14E_ORYSJ	KN14E	ORYSJ	none
731	ORTHOMCL18479	Q7TT28	REXO1_MOUSE	REXO1	MOUSE	none
732	ORTHOMCL18504	B8ARK7	SIR1_ORYSI	SIR1	ORYSI	none
733	ORTHOMCL18594	Q32PP1	MRNIP_DANRE	MRNIP	DANRE	none
734	ORTHOMCL18824	P10401	POLY_DROME	POLY	DROME	none
735	ORTHOMCL18828	none	NA	NA	NA	none
736	ORTHOMCL19106	Q91YE6	IPO9_MOUSE	IPO9	MOUSE	none
737	ORTHOMCL19113	B8ARK7	SIR1_ORYSI	SIR1	ORYSI	none
738	ORTHOMCL19123	B1H1P9	PPAL_XENLA	PPAL	XENLA	none
739	ORTHOMCL19159	Q62052	P_MOUSE	P	MOUSE	none
740	ORTHOMCL19267	none	NA	NA	NA	none
741	ORTHOMCL19510	C0HAC0	FBXL5_SALSA	FBXL5	SALSA	none
742	ORTHOMCL19741	Q58A42	DD3_DICDI	DD3	DICDI	none
743	ORTHOMCL19770	Q28C44	C19L2_XENTR	C19L2	XENTR	none
744	ORTHOMCL19844	Q0DXS3	RDR1_ORYSJ	RDR1	ORYSJ	none
745	ORTHOMCL19853	E9Q8T7	DYH1_MOUSE	DYH1	MOUSE	none
746	ORTHOMCL19869	none	NA	NA	NA	none
747	ORTHOMCL19938	none	NA	NA	NA	none
748	ORTHOMCL19982	Q4R7V1	CEP70_MACFA	CEP70	MACFA	none
749	ORTHOMCL20024	none	NA	NA	NA	none
750	ORTHOMCL20032	Q569Z5	DDX46_MOUSE	DDX46	MOUSE	none
751	ORTHOMCL20235	P69527	AMPO_RAT	AMPO	RAT	none
752	ORTHOMCL20247	C0H8I2	SETD6_SALSA	SETD6	SALSA	none
753	ORTHOMCL20252	Q9M2U3	ALPL_ARATH	ALPL	ARATH	none
754	ORTHOMCL20315	Q6GPD0	RHG32_XENLA	RHG32	XENLA	none
755	ORTHOMCL20432	none	NA	NA	NA	none
756	ORTHOMCL20439	Q3TRR0	MAP9_MOUSE	MAP9	MOUSE	none
757	ORTHOMCL20514	P70426	RIT1_MOUSE	RIT1	MOUSE	none
758	ORTHOMCL20529	Q8CCG4	DPPA4_MOUSE	DPPA4	MOUSE	none
759	ORTHOMCL20606	Q5PPS5	TTC34_XENLA	TTC34	XENLA	none
760	ORTHOMCL20671	A6H619	PHRF1_MOUSE	PHRF1	MOUSE	none
761	ORTHOMCL21075	G3M4F8	OCTB2_CHISP	OCTB2	CHISP	none
762	ORTHOMCL21222	P18503	CAS4_EPHMU	CAS4	EPHMU	none
